iter	Logloss
0	0.4682585052
1	0.3654545867
2	0.3261015864
3	0.2857910814
4	0.2813020388
5	0.2761222716
6	0.2752088865
7	0.2649152685
8	0.2629343955
9	0.2611093931
10	0.2597991325
11	0.2575793663
12	0.2561478013
13	0.2515737806
14	0.2453352574
15	0.2434830693
16	0.242018239
17	0.2391485565
18	0.237878464
19	0.2352195404
20	0.2339755029
21	0.233099553
22	0.2324747352
23	0.2309579781
24	0.2304934826
25	0.2265950077
26	0.224890086
27	0.2227650495
28	0.2215297375
29	0.2207376289
30	0.2195097588
31	0.2176848743
32	0.2167078559
33	0.2154524057
34	0.2137370176
35	0.2130716517
36	0.2116262882
37	0.2098972798
38	0.2079067759
39	0.2068315422
40	0.2055634139
41	0.2032927175
42	0.2019997483
43	0.2009514053
44	0.1990393701
45	0.1978691803
46	0.1970870345
47	0.1958419626
48	0.1942154282
49	0.1922838257
50	0.1911657762
51	0.189334515
52	0.1885641774
53	0.1867757534
54	0.1855662513
55	0.1833846387
56	0.1821284869
57	0.1801640555
58	0.1791514917
59	0.1775512812
60	0.1770245264
61	0.175412318
62	0.173608187
63	0.1728217285
64	0.1706847926
65	0.1700558355
66	0.1686679461
67	0.1679774221
68	0.1669453688
69	0.1662776364
70	0.165038431
71	0.1637913834
72	0.162278407
73	0.1612480076
74	0.1604278445
75	0.1585052768
76	0.1571462102
77	0.1558169393
78	0.1539736043
79	0.1507427128
80	0.1504808241
81	0.1491708399
82	0.1479467188
83	0.1470811178
84	0.1454039613
85	0.1449529214
86	0.1439913604
87	0.142729339
88	0.1414440705
89	0.1401307513
90	0.1388207783
91	0.1378132827
92	0.1367777457
93	0.1353150027
94	0.1346253458
95	0.1329517881
96	0.13250711
97	0.1313225453
98	0.1302376232
99	0.129737786
100	0.1291342812
101	0.1281584414
102	0.126720331
103	0.1255353307
104	0.1246081106
105	0.1239865667
106	0.1230769364
107	0.1223870749
108	0.1217730191
109	0.1205871063
110	0.119608438
111	0.1189507945
112	0.1181842721
113	0.1164435526
114	0.1152135638
115	0.1146963704
116	0.1140823449
117	0.1132462673
118	0.1123459138
119	0.1116677116
120	0.1107792796
121	0.1096247067
122	0.1091605754
123	0.1083277728
124	0.1076099248
125	0.1071713537
126	0.1065223148
127	0.1061506922
128	0.1056270256
129	0.1049830514
130	0.1043984842
131	0.103367954
132	0.1028316455
133	0.1023768304
134	0.1017807675
135	0.1009252642
136	0.1003903518
137	0.09962655726
138	0.09888264246
139	0.0981243628
140	0.09740421439
141	0.09674108389
142	0.0961225254
143	0.09551540373
144	0.09518367597
145	0.09468941002
146	0.09386138125
147	0.09334666288
148	0.09288028844
149	0.09225928851
150	0.09185152673
151	0.09123418429
152	0.09052583279
153	0.09009230706
154	0.0893701208
155	0.08855169162
156	0.08786104038
157	0.08748609476
158	0.08714133658
159	0.08618823734
160	0.08589252545
161	0.08574536952
162	0.08534118071
163	0.08491086841
164	0.08423800204
165	0.0835558392
166	0.08290324254
167	0.08281185855
168	0.08233268008
169	0.08160593623
170	0.08095459971
171	0.08064740732
172	0.08024829008
173	0.07975697344
174	0.07907909427
175	0.07859417005
176	0.07779607133
177	0.07736682198
178	0.07701317151
179	0.07624389328
180	0.07556603602
181	0.07539422857
182	0.07520531226
183	0.07486531943
184	0.07420195324
185	0.07398879623
186	0.07392612084
187	0.07327653105
188	0.07269736322
189	0.07243405871
190	0.07227543749
191	0.0720559741
192	0.07178133738
193	0.07118772822
194	0.07089577209
195	0.07038297533
196	0.07013247622
197	0.0696588371
198	0.06910400595
199	0.06865433262
200	0.06827602162
201	0.06801068242
202	0.06735768387
203	0.06688949983
204	0.06659937944
205	0.06602565151
206	0.06554528991
207	0.06520604518
208	0.06513318427
209	0.06475279421
210	0.06438849913
211	0.06414688515
212	0.06370626622
213	0.06341591523
214	0.06310004648
215	0.06242226505
216	0.06195366986
217	0.06138634294
218	0.06092450637
219	0.06043636952
220	0.05992103315
221	0.05978241232
222	0.0594384979
223	0.05919415208
224	0.05882668871
225	0.05831499715
226	0.05786741301
227	0.05770056116
228	0.05723355673
229	0.05675412166
230	0.05658208195
231	0.05628324485
232	0.05594438151
233	0.05572173962
234	0.0555992834
235	0.05524339104
236	0.05503792128
237	0.05473750001
238	0.05450967963
239	0.05422369188
240	0.05361817232
241	0.05318427746
242	0.0528284811
243	0.0526436942
244	0.05227126246
245	0.0520791167
246	0.05172248766
247	0.05121497617
248	0.05078248709
249	0.05030542975
250	0.0502449422
251	0.04996274466
252	0.04982315332
253	0.04955055563
254	0.04906731714
255	0.04901413817
256	0.04849933699
257	0.0482511608
258	0.04811471564
259	0.04755882609
260	0.04723447417
261	0.04715975481
262	0.04710937091
263	0.04689209645
264	0.04668286302
265	0.04648704769
266	0.04617420535
267	0.04593640575
268	0.04565177841
269	0.04538305202
270	0.04515641917
271	0.04490255507
272	0.04455180165
273	0.04428305428
274	0.04392394574
275	0.04349701334
276	0.04339169792
277	0.04303498658
278	0.04275702717
279	0.04258883605
280	0.04229809268
281	0.04203074731
282	0.04181353623
283	0.04158670644
284	0.04134531728
285	0.04129520421
286	0.04125087082
287	0.04109983873
288	0.0408973133
289	0.04054877124
290	0.04046317395
291	0.04024747178
292	0.04012593642
293	0.03989934961
294	0.03986413289
295	0.03965881366
296	0.03957160456
297	0.03933216224
298	0.03930782391
299	0.03910343259
300	0.03888249535
301	0.03863703115
302	0.03850646876
303	0.03847326709
304	0.03837422071
305	0.03816996067
306	0.03801825437
307	0.03797421882
308	0.03773815311
309	0.03746581962
310	0.0372660529
311	0.03722686513
312	0.03693293925
313	0.03672395542
314	0.03654015654
315	0.03634599351
316	0.03621640869
317	0.03599037643
318	0.03584099832
319	0.03576009153
320	0.03573090759
321	0.03556037979
322	0.03541535676
323	0.03524240579
324	0.03495201397
325	0.03490043572
326	0.03463001096
327	0.03429917447
328	0.03420927678
329	0.03401277082
330	0.03383039602
331	0.03368644673
332	0.03351397164
333	0.03339476052
334	0.0333394466
335	0.03317304072
336	0.03300112651
337	0.0328287767
338	0.03264549458
339	0.0326022361
340	0.03240449018
341	0.03227136116
342	0.03191827697
343	0.03177035822
344	0.03158493358
345	0.03140947779
346	0.0312055597
347	0.03102892681
348	0.03083623716
349	0.03051782699
350	0.03030092252
351	0.03007146914
352	0.02989432152
353	0.0298640417
354	0.02978821581
355	0.02970568849
356	0.02969062596
357	0.02960491866
358	0.02939585107
359	0.02913838185
360	0.02889650518
361	0.02868211898
362	0.02852438495
363	0.02840904415
364	0.02820059247
365	0.02809348028
366	0.02793928731
367	0.02778391354
368	0.0276679196
369	0.02751214963
370	0.02736485798
371	0.0271626324
372	0.02705712324
373	0.02697652729
374	0.02687023404
375	0.02673765671
376	0.02657478805
377	0.0263160464
378	0.02617972181
379	0.02602428436
380	0.0259576629
381	0.02584023512
382	0.02573882771
383	0.02552361642
384	0.02540334431
385	0.02530019801
386	0.02523949955
387	0.02512861259
388	0.02501790766
389	0.02497546771
390	0.02495361662
391	0.02484256183
392	0.02468885185
393	0.02458123557
394	0.02435341019
395	0.02419296383
396	0.02405775625
397	0.0239157393
398	0.0237791893
399	0.02369722768
400	0.0235824341
401	0.02346157408
402	0.02333027216
403	0.02328008858
404	0.02309055383
405	0.0229950533
406	0.02294613549
407	0.02293502639
408	0.0229276641
409	0.02281050148
410	0.02270183636
411	0.02255309271
412	0.02251480736
413	0.02244747297
414	0.02236460376
415	0.02227843541
416	0.02222638126
417	0.0221492046
418	0.02201995883
419	0.02192528632
420	0.02180602291
421	0.02167929627
422	0.02157535938
423	0.0214688332
424	0.02140778817
425	0.02128475816
426	0.02124913365
427	0.02113077643
428	0.02107755118
429	0.02101319907
430	0.02086284227
431	0.02078540799
432	0.02067210793
433	0.02054303538
434	0.02040572878
435	0.02028101443
436	0.02014995898
437	0.02004452776
438	0.01997076348
439	0.01990936887
440	0.01984454376
441	0.01980817313
442	0.01974387309
443	0.01966924779
444	0.01956600464
445	0.01948551522
446	0.01936673466
447	0.01924425021
448	0.01914903682
449	0.01909520573
450	0.01902338946
451	0.01892739844
452	0.01889539801
453	0.01879026287
454	0.01871278822
455	0.01862261885
456	0.01853532869
457	0.01843621332
458	0.01835543593
459	0.01822114509
460	0.01811905197
461	0.01808256449
462	0.01802698834
463	0.0179452508
464	0.01790280403
465	0.01777459332
466	0.01769018073
467	0.01761189981
468	0.01748859912
469	0.01740366359
470	0.0173678438
471	0.01734886872
472	0.01729888254
473	0.01713777819
474	0.01704464381
475	0.01697689185
476	0.01690486118
477	0.01678138149
478	0.01668913794
479	0.01663873625
480	0.01662034431
481	0.01641299134
482	0.01628879542
483	0.01617275281
484	0.01614160287
485	0.01608301913
486	0.01604667512
487	0.01598418756
488	0.01593622828
489	0.01587034612
490	0.01585834276
491	0.01581845061
492	0.0157658064
493	0.0157138052
494	0.01567648059
495	0.0156147556
496	0.0154658833
497	0.01543571844
498	0.01539686245
499	0.01531465735
500	0.01525262851
501	0.01521946445
502	0.01512362883
503	0.01505503432
504	0.01502126319
505	0.01499535913
506	0.01494646188
507	0.01492823099
508	0.01487578169
509	0.01486146394
510	0.01484782543
511	0.0147324604
