iter	Passed	Remaining
0	42	84560
1	85	85782
2	117	78239
3	140	70100
4	186	74250
5	232	77349
6	275	78489
7	320	79821
8	372	82427
9	427	85153
10	474	85791
11	533	88317
12	591	90441
13	654	92910
14	691	91462
15	717	88985
16	761	88826
17	808	89066
18	924	96399
19	975	96585
20	1023	96463
21	1069	96201
22	1149	98835
23	1192	98191
24	1241	98047
25	1286	97665
26	1332	97399
27	1373	96740
28	1426	96938
29	1472	96697
30	1526	96936
31	1583	97399
32	1635	97484
33	1696	98080
34	1747	98109
35	1792	97764
36	1841	97687
37	1887	97429
38	1993	100215
39	2038	99862
40	2086	99706
41	2127	99180
42	2168	98669
43	2208	98198
44	2250	97769
45	2302	97796
46	2352	97740
47	2412	98103
48	2456	97825
49	2509	97852
50	2552	97559
51	2602	97499
52	2646	97222
53	2685	96769
54	2728	96505
55	2769	96144
56	2824	96281
57	2872	96180
58	2921	96116
59	2968	95996
60	3076	97800
61	3122	97609
62	3167	97397
63	3208	97068
64	3253	96861
65	3294	96537
66	3347	96581
67	3394	96445
68	3443	96375
69	3486	96119
70	3533	96000
71	3581	95914
72	3648	96300
73	3697	96242
74	3739	95988
75	3786	95851
76	3833	95747
77	3882	95664
78	3928	95537
79	3976	95438
80	4013	95090
81	4228	98904
82	4290	99088
83	4334	98865
84	4379	98659
85	4419	98353
86	4470	98300
87	4506	97913
88	4543	97554
89	4597	97559
90	4632	97183
91	4670	96863
92	4711	96604
93	4755	96425
94	4808	96431
95	4851	96220
96	4900	96133
97	4945	95989
98	4983	95689
99	5020	95382
100	5057	95093
101	5093	94782
102	5131	94515
103	5169	94248
104	5208	94003
105	5265	94075
106	5373	95070
107	5417	94901
108	5459	94707
109	5499	94494
110	5537	94234
111	5581	94080
112	5628	93983
113	5675	93896
114	5713	93657
115	5750	93400
116	5789	93180
117	5832	93018
118	5880	92953
119	5954	93290
120	5995	93097
121	6034	92898
122	6087	92900
123	6128	92711
124	6166	92501
125	6206	92302
126	6243	92079
127	6297	92102
128	6339	91941
129	6451	92805
130	6496	92691
131	6545	92622
132	6595	92581
133	6637	92426
134	6680	92289
135	6722	92137
136	6772	92098
137	6810	91894
138	6864	91905
139	6907	91764
140	6965	91830
141	7006	91679
142	7055	91620
143	7093	91429
144	7147	91436
145	7186	91257
146	7224	91069
147	7262	90880
148	7302	90716
149	7351	90667
150	7393	90539
151	7450	90576
152	7559	91259
153	7603	91138
154	7647	91033
155	7708	91119
156	7762	91125
157	7799	90932
158	7836	90732
159	7875	90564
160	7913	90393
161	7952	90223
162	7990	90053
163	8029	89886
164	8069	89746
165	8137	89906
166	8192	89919
167	8240	89865
168	8285	89763
169	8333	89704
170	8379	89623
171	8417	89459
172	8461	89355
173	8507	89279
174	8584	89525
175	8672	89879
176	8718	89791
177	8762	89689
178	8810	89626
179	8849	89475
180	8901	89458
181	8940	89304
182	8981	89174
183	9018	89008
184	9059	88879
185	9104	88791
186	9154	88753
187	9193	88614
188	9235	88498
189	9283	88439
190	9330	88367
191	9368	88217
192	9409	88097
193	9447	87945
194	9485	87797
195	9533	87749
196	9581	87692
197	9628	87633
198	9742	88174
199	9796	88171
200	9851	88176
201	9903	88151
202	9949	88075
203	10000	88046
204	10043	87944
205	10089	87864
206	10153	87944
207	10196	87843
208	10236	87716
209	10280	87627
210	10319	87497
211	10364	87417
212	10419	87416
213	10480	87464
214	10532	87448
215	10605	87596
216	10667	87654
217	10715	87593
218	10766	87560
219	10896	88160
220	10937	88045
221	10981	87947
222	11036	87942
223	11081	87863
224	11137	87865
225	11187	87815
226	11231	87727
227	11272	87607
228	11311	87475
229	11350	87349
230	11390	87228
231	11444	87216
232	11491	87147
233	11538	87077
234	11587	87033
235	11635	86968
236	11676	86858
237	11717	86748
238	11757	86629
239	11809	86602
240	11847	86469
241	11886	86351
242	12001	86773
243	12045	86685
244	12089	86598
245	12138	86545
246	12180	86450
247	12219	86325
248	12260	86214
249	12299	86095
250	12337	85970
251	12375	85842
252	12414	85723
253	12451	85594
254	12506	85582
255	12545	85465
256	12594	85416
257	12639	85344
258	12682	85249
259	12720	85130
260	12759	85011
261	12808	84969
262	12855	84904
263	12906	84868
264	12944	84748
265	12982	84628
266	13092	84981
267	13134	84883
268	13180	84817
269	13225	84738
270	13284	84754
271	13321	84632
272	13361	84522
273	13406	84450
274	13444	84334
275	13484	84231
276	13534	84188
277	13579	84117
278	13617	84001
279	13659	83911
280	13717	83914
281	13763	83851
282	13805	83758
283	13844	83650
284	13898	83637
285	13937	83525
286	13977	83427
287	14015	83311
288	14053	83200
289	14120	83264
290	14205	83427
291	14249	83347
292	14294	83277
293	14335	83187
294	14375	83083
295	14412	82970
296	14457	82901
297	14495	82790
298	14533	82681
299	14572	82576
