iter	Passed	Remaining
402	15732	101385
403	15772	101353
404	15822	101378
405	15863	101351
406	15903	101320
407	15948	101317
408	15994	101321
409	16033	101282
410	16077	101276
411	16119	101253
412	16156	101201
413	16194	101155
414	16230	101099
415	16277	101111
416	16315	101062
417	16354	101023
418	16392	100978
419	16430	100930
420	16466	100873
421	16504	100826
422	16542	100777
423	16579	100725
424	16657	100925
425	16697	100888
426	16734	100836
427	16771	100785
428	16807	100727
429	16845	100678
430	16882	100629
431	16920	100581
432	16959	100541
433	16995	100486
434	17032	100432
435	17069	100380
436	17106	100327
437	17146	100297
438	17192	100293
439	17228	100238
440	17266	100191
441	17306	100157
442	17343	100106
443	17380	100057
444	17418	100008
445	17455	99959
446	17492	99907
447	17528	99847
448	17565	99796
449	17602	99748
450	17641	99707
451	17735	99975
452	17784	99992
453	17821	99943
454	17859	99894
455	17898	99857
456	17936	99805
457	17974	99760
458	18009	99700
459	18046	99645
460	18103	99704
461	18144	99675
462	18188	99666
463	18233	99654
464	18291	99717
465	18340	99732
466	18388	99739
467	18432	99725
468	18475	99705
469	18514	99664
470	18554	99627
471	18593	99587
472	18634	99553
473	18672	99505
474	18764	99749
475	18807	99726
476	18847	99688
477	18884	99639
478	18921	99584
479	19051	100022
480	19095	100004
481	19139	99984
482	19177	99935
483	19214	99883
484	19253	99837
485	19301	99844
486	19337	99784
487	19386	99794
488	19424	99743
489	19462	99693
490	19499	99641
491	19537	99593
492	19575	99544
493	19612	99491
494	19650	99441
495	19687	99390
496	19725	99341
497	19763	99295
498	19852	99500
499	19893	99467
500	19932	99422
501	19970	99374
502	20008	99327
503	20045	99275
504	20084	99229
505	20122	99180
506	20158	99124
507	20195	99067
508	20241	99059
509	20277	99000
510	20313	98945
511	20352	98902
512	20408	98941
513	20451	98913
514	20503	98932
515	20541	98885
516	20578	98833
517	20614	98776
518	20651	98721
519	20688	98668
520	20725	98615
521	20765	98577
522	20802	98524
523	20841	98478
524	20928	98663
525	20967	98618
526	21007	98581
527	21044	98528
528	21083	98484
529	21121	98431
530	21157	98375
531	21192	98315
532	21228	98258
533	21266	98208
534	21303	98156
535	21340	98103
536	21378	98052
537	21416	98005
538	21456	97965
539	21494	97919
540	21531	97867
541	21569	97816
542	21605	97761
543	21642	97709
544	21679	97656
545	21715	97601
546	21750	97539
547	21787	97488
548	21824	97433
549	21860	97378
550	21898	97330
551	21998	97557
552	22039	97522
553	22093	97547
554	22132	97503
555	22170	97453
556	22208	97406
557	22246	97356
558	22284	97309
559	22323	97265
560	22360	97215
561	22397	97160
562	22434	97111
563	22472	97060
564	22512	97022
565	22554	96991
566	22590	96937
567	22636	96922
568	22674	96872
569	22711	96824
570	22749	96774
571	22786	96721
572	22823	96669
573	22861	96625
574	22899	96577
575	22939	96535
576	22976	96486
577	23083	96726
578	23125	96695
579	23166	96659
580	23219	96673
581	23258	96630
582	23301	96604
583	23341	96563
584	23383	96532
585	23461	96648
586	23499	96600
587	23540	96565
588	23580	96525
589	23634	96541
590	23674	96501
591	23716	96466
592	23756	96427
593	23796	96388
594	23837	96353
595	23877	96312
596	23918	96273
597	23959	96238
598	24000	96200
599	24040	96163
600	24084	96138
601	24188	96351
602	24231	96324
603	24274	96294
604	24317	96264
605	24360	96234
606	24402	96202
607	24446	96177
608	24530	96310
609	24578	96298
610	24630	96303
611	24689	96338
612	24749	96371
613	24792	96343
614	24835	96313
615	24880	96292
616	24935	96305
617	24978	96274
618	25019	96237
619	25061	96203
620	25103	96169
621	25145	96135
622	25262	96386
623	25305	96355
624	25350	96333
625	25395	96307
626	25436	96268
627	25479	96236
628	25523	96208
629	25566	96180
630	25609	96149
631	25652	96115
632	25694	96080
633	25737	96047
634	25778	96009
635	25852	96095
636	25894	96055
637	25934	96015
638	25978	95985
639	26022	95956
640	26064	95920
641	26132	95981
642	26173	95942
643	26212	95895
644	26253	95856
645	26371	96097
646	26423	96097
647	26466	96062
648	26507	96022
649	26549	95986
650	26589	95944
651	26634	95915
652	26675	95876
653	26715	95832
654	26755	95787
655	26797	95753
656	26839	95714
657	26881	95679
658	26927	95656
659	26970	95623
660	27012	95587
661	27055	95553
662	27096	95510
663	27140	95481
664	27183	95448
665	27226	95415
666	27267	95373
667	27309	95337
668	27351	95300
669	27468	95525
670	27514	95499
671	27556	95463
672	27600	95433
673	27644	95401
674	27686	95363
675	27728	95325
676	27770	95290
677	27813	95253
678	27855	95216
679	27899	95185
680	27941	95149
681	27983	95111
682	28030	95089
683	28074	95059
684	28115	95017
685	28157	94980
686	28198	94940
687	28240	94902
688	28285	94872
689	28326	94831
690	28366	94787
691	28407	94748
692	28450	94711
693	28568	94924
694	28611	94891
695	28672	94915
696	28717	94888
697	28759	94848
698	28801	94808
699	28842	94768
700	28890	94748
701	28934	94716
702	28976	94678
703	29018	94639
704	29072	94640
705	29117	94609
706	29162	94582
707	29205	94545
708	29250	94518
709	29292	94477
710	29334	94439
711	29375	94397
712	29416	94356
713	29457	94314
714	29499	94273
715	29540	94232
716	29665	94457
717	29711	94430
718	29759	94411
719	29805	94383
720	29849	94351
721	29901	94342
722	29943	94303
723	29989	94275
724	30035	94248
725	30091	94253
726	30135	94219
727	30180	94191
728	30228	94169
729	30287	94181
730	30338	94169
731	30382	94137
732	30426	94101
733	30469	94065
734	30518	94045
735	30560	94005
736	30605	93975
737	30663	93986
738	30791	94207
739	30835	94172
740	30879	94139
741	30923	94104
742	30965	94064
743	31008	94025
744	31050	93984
745	31092	93945
746	31136	93908
747	31178	93869
748	31218	93823
749	31262	93788
750	31305	93749
751	31361	93749
752	31443	93828
753	31481	93777
754	31523	93735
755	31566	93696
756	31609	93658
757	31651	93618
758	31691	93570
759	31732	93527
760	31775	93489
761	31904	93704
762	31947	93666
763	31991	93628
764	32035	93593
765	32078	93554
766	32120	93515
767	32163	93474
768	32205	93433
769	32291	93518
770	32331	93470
771	32370	93420
772	32410	93373
773	32451	93329
774	32501	93310
775	32542	93266
776	32586	93228
777	32628	93188
778	32670	93147
779	32712	93103
780	32752	93056
781	32792	93009
782	32833	92965
783	32874	92920
784	33010	93142
785	33057	93115
786	33103	93085
787	33148	93050
788	33192	93014
789	33236	92977
790	33278	92935
791	33320	92893
792	33370	92873
793	33415	92839
794	33457	92796
795	33499	92754
796	33540	92710
797	33584	92671
798	33630	92640
799	33674	92605
800	33717	92563
801	33759	92523
802	33804	92488
803	33846	92446
804	33887	92401
805	33929	92359
806	33971	92317
807	34016	92282
808	34139	92460
809	34183	92421
810	34229	92389
811	34274	92354
812	34316	92313
813	34359	92273
814	34402	92231
815	34443	92187
816	34486	92148
817	34530	92110
818	34572	92067
819	34613	92022
820	34655	91977
821	34697	91934
822	34743	91903
823	34803	91907
824	34849	91874
825	34909	91880
826	34956	91849
827	35000	91812
828	35045	91776
829	35090	91741
830	35137	91713
831	35270	91907
832	35315	91870
833	35360	91835
834	35404	91797
835	35447	91757
836	35490	91714
837	35531	91668
838	35575	91632
839	35617	91587
840	35660	91547
841	35703	91504
842	35744	91461
843	35786	91417
844	35829	91376
845	35889	91377
846	35938	91351
847	35980	91308
848	36023	91267
849	36065	91224
