iter	Passed	Remaining
415	19253	27029
416	19295	26976
417	19338	26925
418	19379	26872
419	19419	26816
420	19462	26766
421	19503	26713
422	19547	26663
423	19592	26616
424	19634	26564
425	19676	26512
426	19716	26458
427	19809	26474
428	19855	26428
429	19899	26377
430	19937	26321
431	19979	26269
432	20021	26217
433	20063	26165
434	20105	26113
435	20150	26065
436	20191	26013
437	20231	25959
438	20275	25909
439	20315	25855
440	20355	25801
441	20393	25745
442	20431	25688
443	20475	25640
444	20516	25587
445	20557	25535
446	20605	25491
447	20661	25457
448	20707	25412
449	20750	25362
450	20796	25315
451	20912	25354
452	20966	25317
453	21017	25276
454	21065	25231
455	21110	25184
456	21159	25140
457	21203	25092
458	21248	25045
459	21295	24999
460	21339	24950
461	21389	24907
462	21442	24869
463	21500	24836
464	21546	24790
465	21595	24747
466	21647	24707
467	21692	24659
468	21745	24619
469	21822	24608
470	21877	24571
471	22002	24612
472	22053	24571
473	22105	24530
474	22157	24490
475	22215	24456
476	22271	24418
477	22318	24372
478	22369	24330
479	22421	24290
480	22476	24251
481	22525	24208
482	22567	24155
483	22623	24118
484	22666	24068
485	22716	24024
486	22772	23987
487	22819	23941
488	22881	23910
489	22944	23880
490	23028	23872
491	23126	23878
492	23180	23839
493	23231	23795
494	23280	23750
495	23323	23699
496	23375	23657
497	23439	23628
498	23487	23581
499	23530	23530
500	23578	23484
501	23628	23440
502	23675	23393
503	23722	23345
504	23770	23300
505	23817	23253
506	23862	23203
507	23909	23156
508	23956	23109
509	24003	23062
510	24055	23019
511	24181	23048
512	24232	23004
513	24288	22965
514	24341	22923
515	24394	22881
516	24448	22840
517	24502	22799
518	24547	22750
519	24595	22703
520	24650	22663
521	24710	22627
522	24762	22584
523	24816	22543
524	24873	22504
525	24926	22461
526	24983	22423
527	25032	22377
528	25078	22329
529	25121	22277
530	25172	22233
531	25275	22234
532	25324	22188
533	25374	22143
534	25421	22095
535	25472	22050
536	25515	21999
537	25559	21948
538	25603	21898
539	25645	21846
540	25687	21794
541	25735	21746
542	25792	21707
543	25854	21672
544	25900	21623
545	25948	21575
546	25996	21528
547	26043	21481
548	26090	21432
549	26139	21387
550	26198	21348
551	26246	21301
552	26371	21316
553	26425	21273
554	26479	21231
555	26532	21187
556	26578	21138
557	26623	21089
558	26674	21043
559	26722	20996
560	26771	20949
561	26820	20902
562	26869	20856
563	26919	20810
564	26966	20762
565	27018	20717
566	27066	20669
567	27114	20622
568	27161	20574
569	27212	20528
570	27258	20479
571	27306	20432
572	27366	20393
573	27499	20408
574	27561	20371
575	27619	20330
576	27671	20286
577	27721	20239
578	27774	20195
579	27825	20149
580	27873	20101
581	27923	20055
582	27969	20005
583	28017	19957
584	28071	19913
585	28116	19863
586	28157	19811
587	28203	19761
588	28247	19710
589	28288	19658
590	28337	19610
591	28381	19560
592	28425	19509
593	28471	19460
594	28590	19461
595	28639	19413
596	28686	19364
597	28731	19314
598	28771	19261
599	28813	19209
600	28861	19161
601	28907	19111
602	28950	19060
603	29000	19013
604	29053	18968
605	29104	18922
606	29153	18875
607	29197	18824
608	29246	18777
609	29297	18731
610	29345	18682
611	29391	18634
612	29442	18587
613	29490	18539
614	29536	18490
615	29581	18440
616	29714	18445
617	29762	18396
618	29810	18348
619	29855	18298
620	29896	18246
621	29939	18194
622	29985	18145
623	30033	18096
624	30085	18051
625	30133	18003
626	30182	17955
627	30234	17909
628	30288	17864
629	30338	17817
630	30384	17768
631	30433	17720
632	30497	17682
633	30555	17639
634	30605	17592
635	30653	17543
636	30705	17497
637	30901	17533
638	30958	17489
639	31015	17446
640	31071	17401
641	31126	17356
642	31187	17315
643	31240	17269
644	31296	17225
645	31352	17180
646	31413	17139
647	31479	17100
648	31530	17052
649	31582	17006
650	31635	16959
651	31690	16914
652	31741	16867
653	31790	16818
654	31840	16770
655	31887	16721
656	32025	16719
657	32080	16674
658	32139	16630
659	32204	16590
660	32257	16543
661	32314	16498
662	32361	16449
663	32411	16401
664	32459	16351
665	32514	16306
666	32568	16259
667	32618	16211
668	32665	16161
669	32714	16113
670	32771	16068
671	32835	16026
672	32890	15980
673	32953	15938
674	33016	15896
675	33167	15897
676	33219	15849
677	33273	15802
678	33333	15758
679	33379	15707
680	33430	15659
681	33488	15614
682	33542	15568
683	33599	15522
684	33654	15476
685	33715	15432
686	33768	15385
687	33824	15338
688	33880	15293
689	33933	15245
690	33989	15199
691	34043	15152
692	34094	15104
693	34149	15057
694	34297	15051
695	34352	15004
696	34412	14959
697	34465	14911
698	34519	14864
699	34569	14815
700	34613	14763
701	34660	14713
702	34707	14662
703	34751	14611
704	34797	14560
705	34848	14511
706	34892	14460
707	34951	14415
708	34995	14363
709	35040	14312
710	35088	14262
711	35134	14211
712	35180	14160
713	35226	14110
714	35272	14059
715	35394	14039
716	35443	13989
717	35492	13939
718	35540	13890
719	35585	13838
720	35629	13787
721	35687	13741
722	35733	13690
723	35781	13640
724	35828	13589
725	35893	13546
726	35949	13499
727	35999	13450
728	36047	13400
729	36094	13350
730	36142	13300
731	36189	13249
732	36236	13199
733	36285	13149
734	36334	13100
735	36384	13051
736	36549	13042
737	36601	12993
738	36653	12945
739	36706	12896
740	36758	12848
741	36805	12797
742	36854	12747
743	36902	12697
744	36949	12647
745	36997	12597
746	37044	12546
747	37097	12497
748	37152	12450
749	37207	12402
750	37254	12352
751	37306	12303
752	37352	12252
753	37402	12202
754	37448	12152
755	37495	12101
756	37552	12054
757	37704	12037
758	37758	11989
759	37811	11940
760	37856	11889
761	37902	11838
762	37958	11790
763	38001	11738
764	38045	11687
765	38091	11636
766	38139	11586
767	38187	11535
768	38237	11486
769	38291	11437
770	38335	11386
771	38379	11334
772	38431	11285
773	38475	11234
774	38522	11183
775	38568	11133
776	38615	11082
777	38658	11031
778	38703	10980
779	38860	10960
780	38911	10911
781	38966	10862
782	39020	10814
783	39071	10764
784	39120	10714
785	39171	10665
786	39221	10615
787	39270	10565
788	39319	10515
789	39375	10466
790	39433	10419
791	39485	10369
792	39534	10319
793	39582	10269
794	39630	10219
795	39678	10168
796	39728	10119
797	39786	10071
798	39834	10020
799	39976	9994
800	40027	9944
801	40078	9894
802	40132	9845
803	40186	9796
804	40234	9746
805	40292	9698
806	40340	9647
807	40391	9597
808	40438	9547
809	40482	9495
810	40537	9447
811	40601	9400
812	40662	9352
813	40717	9304
814	40773	9255
815	40837	9208
816	40891	9159
817	40947	9110
818	41102	9083
819	41181	9039
820	41235	8990
821	41292	8941
822	41356	8894
823	41407	8844
824	41455	8793
825	41505	8743
826	41554	8692
827	41615	8644
828	41668	8595
829	41722	8545
830	41777	8496
831	41825	8445
832	41875	8395
833	41924	8344
834	41972	8293
835	42021	8243
836	42079	8194
837	42128	8144
838	42282	8113
839	42333	8063
840	42383	8013
841	42433	7962
842	42483	7912
843	42527	7860
844	42580	7810
845	42629	7759
846	42677	7709
847	42729	7659
848	42782	7609
849	42840	7560
850	42896	7510
851	42943	7459
852	42992	7409
853	43041	7358
854	43094	7308
855	43139	7257
856	43190	7206
857	43233	7155
858	43278	7103
859	43431	7070
860	43480	7019
861	43525	6968
862	43575	6917
863	43620	6866
864	43663	6814
865	43703	6762
866	43746	6710
867	43795	6660
868	43845	6609
869	43890	6558
870	43936	6507
871	43984	6456
872	44036	6406
873	44081	6354
874	44124	6303
875	44168	6252
876	44227	6202
877	44270	6151
878	44315	6100
879	44361	6049
880	44405	5998
881	44523	5956
882	44606	5910
883	44657	5860
884	44706	5809
885	44755	5758
886	44809	5708
887	44857	5657
888	44904	5606
889	44950	5555
890	44997	5504
891	45042	5453
892	45084	5402
893	45134	5351
894	45204	5303
895	45248	5252
896	45296	5201
897	45341	5150
898	45381	5098
899	45424	5047
900	45467	4995
901	45510	4944
902	45557	4893
903	45732	4856
904	45786	4806
905	45839	4755
906	45890	4705
907	45943	4655
908	45990	4604
909	46047	4554
910	46098	4503
911	46147	4452
912	46195	4401
913	46257	4352
914	46330	4303
915	46383	4253
916	46447	4204
917	46495	4153
918	46543	4102
919	46590	4051
920	46641	4000
921	46688	3949
922	46740	3899
923	46951	3861
924	47003	3811
925	47056	3760
926	47107	3709
927	47162	3659
928	47209	3608
929	47257	3557
930	47308	3506
931	47357	3455
932	47403	3404
933	47453	3353
934	47528	3304
935	47577	3253
936	47632	3202
937	47688	3152
938	47739	3101
939	47788	3050
940	47837	2999
941	47889	2948
942	47932	2897
943	48076	2852
944	48126	2801
945	48176	2750
946	48225	2698
947	48272	2647
948	48317	2596
949	48361	2545
950	48403	2493
951	48445	2442
952	48492	2391
953	48537	2340
954	48581	2289
955	48631	2238
956	48681	2187
957	48725	2136
958	48767	2084
959	48814	2033
960	48857	1982
961	48898	1931
962	48947	1880
963	48990	1829
964	49034	1778
965	49078	1727
966	49248	1680
967	49297	1629
968	49346	1578
969	49397	1527
970	49443	1476
971	49490	1425
972	49540	1374
973	49587	1323
974	49629	1272
975	49676	1221
976	49718	1170
977	49759	1119
978	49818	1068
979	49863	1017
980	49906	966
981	49965	915
982	50007	864
983	50051	813
984	50095	762
985	50151	712
986	50197	661
987	50244	610
988	50411	560
989	50465	509
990	50522	458
991	50568	407
992	50616	356
993	50666	305
994	50714	254
995	50761	203
996	50809	152
997	50856	101
998	50907	50
999	50969	0
