iter	F1	Logloss	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false
156	0.8688401915	0.4119758952	0.7745546547	0.2559027778	0.989261745	0.989261745
157	0.8693274776	0.4111333855	0.775329525	0.2567496952	0.989261745	0.989261745
158	0.86937901	0.4103348324	0.7758243503	0.2572925764	0.988590604	0.988590604
159	0.8704332275	0.4089202491	0.7775050195	0.259148487	0.988590604	0.988590604
160	0.8711790058	0.408245113	0.7782799985	0.2600105839	0.989261745	0.989261745
161	0.8713852181	0.4073918211	0.7786092157	0.2603780251	0.989261745	0.989261745
162	0.8721852138	0.406695977	0.7798875671	0.2618117229	0.989261745	0.989261745
163	0.8722110446	0.40667911	0.7799288742	0.2618582341	0.989261745	0.989261745
164	0.8723660614	0.4061826999	0.7801768083	0.2621376489	0.989261745	0.989261745
165	0.8725986898	0.4056129017	0.7805490052	0.262557891	0.989261745	0.989261745
166	0.8728831821	0.4031240135	0.7810043951	0.2630733536	0.989261745	0.989261745
167	0.8739451985	0.4019219832	0.7827064489	0.2650125854	0.989261745	0.989261745
168	0.874386305	0.4008422515	0.7834143562	0.2658250676	0.989261745	0.989261745
169	0.8748538446	0.3999665038	0.7841653022	0.2666907907	0.989261745	0.989261745
170	0.8758946137	0.3988443972	0.7858392363	0.2686349553	0.989261745	0.989261745
171	0.8778728825	0.3969851775	0.7886033063	0.2718894009	0.9899328859	0.9899328859
172	0.8791561176	0.3957032082	0.7906767686	0.2743675595	0.9899328859	0.9899328859
173	0.8798910805	0.3947954265	0.791866507	0.2758040389	0.9899328859	0.9899328859
174	0.880293021	0.3938608853	0.7929485064	0.2771197594	0.989261745	0.989261745
175	0.8813119849	0.3927263016	0.794171143	0.2786173026	0.9899328859	0.9899328859
176	0.8814437823	0.391686305	0.794385214	0.2788806958	0.9899328859	0.9899328859
177	0.882543165	0.3903694991	0.7957392851	0.2805550276	0.9906040268	0.9906040268
178	0.8842367331	0.3889905979	0.7984971457	0.2840100058	0.9906040268	0.9906040268
179	0.8850328326	0.3880641847	0.7997964841	0.2856589897	0.9906040268	0.9906040268
180	0.8851501809	0.3869486525	0.8004264124	0.2864633909	0.9899328859	0.9899328859
181	0.8850127044	0.3861180901	0.8010808232	0.2873025161	0.988590604	0.988590604
182	0.8863214952	0.385360609	0.8023440973	0.2889324192	0.9899328859	0.9899328859
183	0.886774879	0.3847412922	0.8030874843	0.2898977987	0.9899328859	0.9899328859
184	0.8879374331	0.3838211314	0.8045532188	0.2918149466	0.9906040268	0.9906040268
185	0.8884590316	0.3826249346	0.8049669826	0.2923594616	0.9912751678	0.9912751678
186	0.8891689565	0.3815515104	0.8065776684	0.2944932163	0.9906040268	0.9906040268
187	0.8894371311	0.3807239711	0.807019115	0.2950819672	0.9906040268	0.9906040268
188	0.8899202534	0.3798933495	0.8078149378	0.2961476726	0.9906040268	0.9906040268
189	0.8902426265	0.3792704687	0.8083463589	0.2968624296	0.9906040268	0.9906040268
190	0.8902720505	0.3782951191	0.8092909876	0.2981391586	0.989261745	0.989261745
191	0.8910684944	0.3772471149	0.8110594141	0.300550908	0.988590604	0.988590604
192	0.892386979	0.3763022224	0.812340639	0.3023160484	0.9899328859	0.9899328859
193	0.8936146208	0.3752930836	0.8139238571	0.3045182587	0.9906040268	0.9906040268
194	0.8931881106	0.3749553121	0.8141233076	0.3047973532	0.989261745	0.989261745
195	0.8937672372	0.3740966222	0.8146310416	0.3055095278	0.9899328859	0.9899328859
196	0.8947712765	0.3727554364	0.8163008068	0.3078689209	0.9899328859	0.9899328859
197	0.8947892264	0.371840442	0.81678764	0.3085618589	0.989261745	0.989261745
198	0.8955238565	0.37114326	0.8180127357	0.3103157895	0.989261745	0.989261745
199	0.8960688051	0.3699779532	0.818922586	0.311627907	0.989261745	0.989261745
200	0.8967236195	0.3692783678	0.8200170816	0.3132171696	0.989261745	0.989261745
201	0.8974340827	0.3682074906	0.8212060915	0.314957265	0.989261745	0.989261745
202	0.8979539797	0.3675781417	0.8220771661	0.31624115	0.989261745	0.989261745
203	0.8989407013	0.3663815943	0.8237327014	0.3187027027	0.989261745	0.989261745
204	0.8993250123	0.3652498047	0.8243783228	0.3196703535	0.989261745	0.989261745
205	0.9004633215	0.3642202137	0.8253591858	0.3211488251	0.9906040268	0.9906040268
206	0.9003478191	0.3638421403	0.8256313965	0.3215609331	0.9899328859	0.9899328859
207	0.900133505	0.3604656307	0.824805168	0.3203125	0.9906040268	0.9906040268
208	0.9006558261	0.3597817197	0.8256827068	0.3216387012	0.9906040268	0.9906040268
209	0.9012613767	0.3587648544	0.82670114	0.3231880885	0.9906040268	0.9906040268
210	0.9013115722	0.3578094266	0.8272537126	0.3240333919	0.9899328859	0.9899328859
211	0.9020884411	0.3569833892	0.8280939683	0.3253251047	0.9906040268	0.9906040268
212	0.9029999668	0.3559537417	0.8296315102	0.3277087034	0.9906040268	0.9906040268
213	0.9035256209	0.3545428263	0.8305193544	0.32909699	0.9906040268	0.9906040268
214	0.9040518872	0.3539952491	0.8314091009	0.3304970891	0.9906040268	0.9906040268
215	0.9043845819	0.3529630909	0.831972029	0.3313875168	0.9906040268	0.9906040268
216	0.9049143331	0.3521012199	0.8323952664	0.3320593525	0.9912751678	0.9912751678
217	0.905386303	0.3511974949	0.8331943254	0.3333333333	0.9912751678	0.9912751678
218	0.9056065604	0.3500692178	0.8340426367	0.3346938776	0.9906040268	0.9906040268
219	0.9058290932	0.3494186206	0.8344202186	0.3353021354	0.9906040268	0.9906040268
220	0.9067760788	0.3480921239	0.8360287633	0.3379120879	0.9906040268	0.9906040268
221	0.9074465093	0.3474411518	0.8366905305	0.3389947211	0.9912751678	0.9912751678
222	0.9075015814	0.3466257313	0.8372630175	0.3399355136	0.9906040268	0.9906040268
223	0.9077809301	0.3459273555	0.8377387017	0.3407202216	0.9906040268	0.9906040268
224	0.9082841913	0.344670731	0.8385962966	0.3421418637	0.9906040268	0.9906040268
225	0.9086760027	0.3440744518	0.8392645297	0.343255814	0.9906040268	0.9906040268
226	0.9084519724	0.3432466869	0.8393642896	0.3434225844	0.9899328859	0.9899328859
227	0.9093489777	0.3421082545	0.8408970908	0.3460004692	0.9899328859	0.9899328859
228	0.9102758717	0.3411099562	0.8424836664	0.3486997636	0.9899328859	0.9899328859
229	0.9108666978	0.3401408283	0.8434964264	0.3504395343	0.9899328859	0.9899328859
230	0.9113455476	0.3392936681	0.8443180649	0.351860687	0.9899328859	0.9899328859
231	0.9116274592	0.3383671709	0.8448021297	0.3527020564	0.9899328859	0.9899328859
232	0.9125280714	0.3375133503	0.845860311	0.3545520058	0.9906040268	0.9906040268
233	0.9129770956	0.3366886805	0.8461426388	0.3550480769	0.9912751678	0.9912751678
234	0.9130083443	0.3359919849	0.8466860031	0.3560057887	0.9906040268	0.9906040268
235	0.9136872379	0.3353190875	0.8478544341	0.3580786026	0.9906040268	0.9906040268
236	0.9139704083	0.3349086139	0.8483422327	0.3589494163	0.9906040268	0.9906040268
237	0.9141403948	0.3342311795	0.8486351814	0.3594739406	0.9906040268	0.9906040268
238	0.9146466065	0.333340703	0.8490151721	0.3601560595	0.9912751678	0.9912751678
239	0.915157165	0.3322841625	0.849895425	0.3617438158	0.9912751678	0.9912751678
240	0.9154978542	0.3312779909	0.850483275	0.3628101204	0.9912751678	0.9912751678
241	0.9168290404	0.330201108	0.8522877192	0.3661134506	0.9919463087	0.9919463087
242	0.9183838882	0.3289092652	0.8539842404	0.369261477	0.9932885906	0.9932885906
243	0.9179626411	0.328527447	0.8537519162	0.3688279302	0.9926174497	0.9926174497
244	0.919297524	0.3276690957	0.8555655829	0.3722334004	0.9932885906	0.9932885906
245	0.9194404439	0.32691234	0.8558131968	0.3727020902	0.9932885906	0.9932885906
246	0.9193906517	0.3256909779	0.856225669	0.3734848485	0.9926174497	0.9926174497
247	0.9207777235	0.3247265679	0.8576330069	0.3761747523	0.9939597315	0.9939597315
248	0.9209007686	0.3238005613	0.8583470701	0.3775510204	0.9932885906	0.9932885906
249	0.9207657281	0.3229661404	0.858613996	0.3780674847	0.9926174497	0.9926174497
250	0.9203723057	0.3222048931	0.8584320405	0.3777153079	0.9919463087	0.9919463087
251	0.9212537212	0.3214788099	0.85946306	0.3797175866	0.9926174497	0.9926174497
252	0.9218951343	0.320560361	0.861085351	0.3829015544	0.9919463087	0.9919463087
253	0.9223846568	0.3198117285	0.8619398906	0.3845953682	0.9919463087	0.9919463087
254	0.9221542285	0.3194120362	0.8615375432	0.3837964165	0.9919463087	0.9919463087
255	0.9234993958	0.3184732085	0.8633803917	0.3874770762	0.9926174497	0.9926174497
256	0.9237303406	0.3181638502	0.8637841894	0.38829089	0.9926174497	0.9926174497
257	0.9236437227	0.3178224768	0.863632721	0.3879853095	0.9926174497	0.9926174497
258	0.9244996905	0.317368604	0.8646214637	0.3899868248	0.9932885906	0.9932885906
259	0.9248177427	0.316398643	0.8651780045	0.3911205074	0.9932885906	0.9932885906
260	0.924434765	0.3160636714	0.8655272606	0.3918345705	0.9919463087	0.9919463087
261	0.9252632721	0.3154180216	0.8664689184	0.3937699681	0.9926174497	0.9926174497
262	0.9258720683	0.3147007515	0.8675373009	0.3959839357	0.9926174497	0.9926174497
263	0.9261622529	0.3139545888	0.8680469811	0.3970469799	0.9926174497	0.9926174497
264	0.9258668596	0.3130470233	0.8685560506	0.3981132075	0.9912751678	0.9912751678
265	0.9258959089	0.3124156791	0.8686071805	0.3982205446	0.9912751678	0.9912751678
266	0.9259830675	0.3118066087	0.8687606065	0.3985429034	0.9912751678	0.9912751678
267	0.9262277407	0.3108687409	0.8697081058	0.4005427408	0.9906040268	0.9906040268
268	0.9271304304	0.3095370852	0.8713012376	0.4039408867	0.9906040268	0.9906040268
269	0.9274803312	0.3086849233	0.8719195019	0.4052718287	0.9906040268	0.9906040268
270	0.9282393564	0.3079523482	0.8732620891	0.4081858407	0.9906040268	0.9906040268
271	0.9282822017	0.3076078502	0.8738602474	0.4094947252	0.9899328859	0.9899328859
272	0.928223726	0.3066884157	0.8737566128	0.4092674806	0.9899328859	0.9899328859
273	0.9288088144	0.3060830422	0.8747940667	0.4115513393	0.9899328859	0.9899328859
274	0.9296145978	0.3050120916	0.8756995956	0.4135612216	0.9906040268	0.9906040268
275	0.9305967285	0.3040500139	0.8769183565	0.4162908681	0.9912751678	0.9912751678
276	0.9310664996	0.3032922176	0.8777530087	0.4181766704	0.9912751678	0.9912751678
277	0.9313445588	0.3029336214	0.8777212496	0.4181046676	0.9919463087	0.9919463087
278	0.9319029837	0.3023585396	0.8787137203	0.4203640501	0.9919463087	0.9919463087
279	0.9319191696	0.3013866931	0.8792698723	0.4216385955	0.9912751678	0.9912751678
280	0.9321971606	0.3006574338	0.8792369753	0.4215630348	0.9919463087	0.9919463087
281	0.9330513249	0.2997844133	0.8807579452	0.4250790912	0.9919463087	0.9919463087
282	0.9334052302	0.2993453746	0.8813888523	0.4265512266	0.9919463087	0.9919463087
283	0.9343914718	0.2986810057	0.8826179576	0.4294425087	0.9926174497	0.9926174497
284	0.935182477	0.2980846335	0.88296862	0.430273097	0.9939597315	0.9939597315
285	0.9349644123	0.2976031649	0.8831097443	0.4306080884	0.9932885906	0.9932885906
286	0.934816626	0.2969746067	0.8828460853	0.4299825683	0.9932885906	0.9932885906
287	0.9349348513	0.2963604316	0.8830569999	0.4304828389	0.9932885906	0.9932885906
288	0.9354968303	0.2955384778	0.8840602218	0.4328751097	0.9932885906	0.9932885906
289	0.935574796	0.294589836	0.8847319861	0.4344888367	0.9926174497	0.9926174497
290	0.9358118205	0.2940530866	0.8851560076	0.4355123675	0.9926174497	0.9926174497
291	0.935712175	0.2936135326	0.8855118837	0.4363743726	0.9919463087	0.9919463087
292	0.9366228175	0.2931023254	0.8860735195	0.4377403135	0.9932885906	0.9932885906
293	0.9368305319	0.2925963695	0.8864453908	0.4386484884	0.9932885906	0.9932885906
294	0.9366619161	0.2916994301	0.887214564	0.4405365127	0.9919463087	0.9919463087
295	0.9370878881	0.2914215255	0.8874421046	0.4410975246	0.9926174497	0.9926174497
296	0.938019241	0.2906162117	0.8885763716	0.4439112178	0.9932885906	0.9932885906
297	0.938802237	0.289889796	0.8894445694	0.4460843373	0.9939597315	0.9939597315
298	0.9391513122	0.2889810624	0.8906103151	0.4490291262	0.9932885906	0.9932885906
299	0.9397264812	0.2885044419	0.8911052613	0.4502888416	0.9939597315	0.9939597315
300	0.9399951511	0.2875452424	0.8915885598	0.4515243902	0.9939597315	0.9939597315
301	0.9405927458	0.2867486012	0.8926644357	0.4542944785	0.9939597315	0.9939597315
302	0.9413707557	0.2859272137	0.8940669623	0.4579468151	0.9939597315	0.9939597315
303	0.9410940974	0.2855170087	0.8941110995	0.4580625193	0.9932885906	0.9932885906
304	0.9416035372	0.2844409667	0.8950312342	0.4604853765	0.9932885906	0.9932885906
305	0.9416866807	0.2838924741	0.8957273029	0.4623319787	0.9926174497	0.9926174497
306	0.9415966628	0.2833252222	0.8955644258	0.4618988132	0.9926174497	0.9926174497
307	0.9420234902	0.2831052267	0.8957904154	0.4625	0.9932885906	0.9932885906
308	0.9426602928	0.2823420083	0.8963962223	0.4641178314	0.9939597315	0.9939597315
309	0.9429306432	0.2816763794	0.8968852787	0.4654305468	0.9939597315	0.9939597315
310	0.9429306432	0.2809541405	0.8968852787	0.4654305468	0.9939597315	0.9939597315
311	0.9431710848	0.2803390017	0.8973204436	0.4666036547	0.9939597315	0.9939597315
312	0.9432011486	0.279819463	0.8973748689	0.4667507091	0.9939597315	0.9939597315
313	0.9438383173	0.2789353061	0.8979813386	0.4683944374	0.9946308725	0.9946308725
314	0.94438016	0.2781438702	0.8989627878	0.4710743802	0.9946308725	0.9946308725
315	0.9445307823	0.2775309486	0.8992357935	0.4718242598	0.9946308725	0.9946308725
316	0.9446814527	0.2769719904	0.899508965	0.4725765306	0.9946308725	0.9946308725
317	0.9452287221	0.2764165869	0.8999524343	0.4738019169	0.9953020134	0.9953020134
318	0.9454355261	0.2754807042	0.9008773158	0.4763741562	0.9946308725	0.9946308725
319	0.9459187652	0.2747666328	0.9017552473	0.4788368336	0.9946308725	0.9946308725
