iter	F1	Logloss	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false
27	0.7724628834	0.5433153524	0.6311533498	0.1462380436	0.9953020134	0.9953020134
28	0.7725031617	0.5426740747	0.6312071309	0.1462668902	0.9953020134	0.9953020134
29	0.7725661682	0.5423452104	0.6315615645	0.1464571598	0.9946308725	0.9946308725
30	0.7728860153	0.5416195262	0.6317185094	0.146541502	0.9953020134	0.9953020134
31	0.7734073809	0.5406205121	0.6321447523	0.1467708436	0.9959731544	0.9959731544
32	0.7741379708	0.539413552	0.633392997	0.14744482	0.9953020134	0.9953020134
33	0.7748667757	0.5383512804	0.63436936	0.1479744562	0.9953020134	0.9953020134
34	0.7753331199	0.5372254209	0.6349947249	0.1483148315	0.9953020134	0.9953020134
35	0.7750289187	0.5368146309	0.6345867385	0.1480926703	0.9953020134	0.9953020134
36	0.7753534084	0.5359031452	0.6350219427	0.1483296659	0.9953020134	0.9953020134
37	0.7755000448	0.5347808182	0.635492359	0.1485863244	0.9946308725	0.9946308725
38	0.77567817	0.5340599578	0.6354577442	0.1485674214	0.9953020134	0.9953020134
39	0.7765726687	0.5327344025	0.6366592886	0.1492251962	0.9953020134	0.9953020134
40	0.7772448978	0.5322937127	0.6375634329	0.1497223624	0.9953020134	0.9953020134
41	0.7778366061	0.5310888349	0.6383601067	0.1501620089	0.9953020134	0.9953020134
42	0.7779858648	0.5299601433	0.6388377513	0.1504263094	0.9946308725	0.9946308725
43	0.7778836738	0.5288384384	0.638699953	0.1503500051	0.9946308725	0.9946308725
44	0.7786337736	0.5274301661	0.63943464	0.1507573447	0.9953020134	0.9953020134
45	0.7788589112	0.5266443697	0.6397383678	0.1509261144	0.9953020134	0.9953020134
46	0.7793710722	0.5257105665	0.6404297326	0.1513110907	0.9953020134	0.9953020134
47	0.7797812861	0.5251075973	0.6409839013	0.1516204887	0.9953020134	0.9953020134
48	0.7796786922	0.5249703166	0.6408452692	0.1515430206	0.9953020134	0.9953020134
49	0.7798018082	0.5242033925	0.6410116349	0.1516359918	0.9953020134	0.9953020134
50	0.780007088	0.5241251027	0.6412891031	0.1517911975	0.9953020134	0.9953020134
51	0.7800276219	0.5240361673	0.6413168631	0.1518067356	0.9953020134	0.9953020134
52	0.7799044346	0.523964452	0.641150339	0.151713555	0.9953020134	0.9953020134
53	0.7797812861	0.5239568341	0.6409839013	0.1516204887	0.9953020134	0.9953020134
54	0.7797402453	0.5233080443	0.6409284413	0.151589492	0.9953020134	0.9953020134
55	0.7799454927	0.5230960442	0.6412058374	0.1517446025	0.9953020134	0.9953020134
56	0.7810968776	0.5216740969	0.6427637038	0.1526191211	0.9953020134	0.9953020134
57	0.7810762874	0.5214574008	0.6427358184	0.1526034163	0.9953020134	0.9953020134
58	0.7810762874	0.521419558	0.6427358184	0.1526034163	0.9953020134	0.9953020134
59	0.7825839213	0.5180049193	0.6442180496	0.1534407936	0.9966442953	0.9966442953
60	0.7839898548	0.5166175333	0.6455628159	0.1542051229	0.9979865772	0.9979865772
61	0.7842588885	0.5160164301	0.6459277289	0.1544132918	0.9979865772	0.9979865772
62	0.7845389379	0.5154156013	0.6465895447	0.1547916667	0.9973154362	0.9973154362
63	0.7847048188	0.515006703	0.6468149242	0.1549207673	0.9973154362	0.9973154362
64	0.785980928	0.5141884307	0.6482673186	0.1557557348	0.9979865772	0.9979865772
65	0.7863553807	0.5131558988	0.6487769376	0.1560499528	0.9979865772	0.9979865772
66	0.7868552063	0.5127462088	0.6494576772	0.1564439769	0.9979865772	0.9979865772
67	0.7871760929	0.5126810757	0.6496107122	0.1565327162	0.9986577181	0.9986577181
68	0.7877392373	0.5121010489	0.6503780992	0.1569785842	0.9986577181	0.9986577181
69	0.7880942232	0.5115444243	0.6508621996	0.1572606214	0.9986577181	0.9986577181
70	0.7880524435	0.5113222672	0.6508052092	0.157227388	0.9986577181	0.9986577181
71	0.7884212648	0.5106920661	0.6515942264	0.1576882291	0.9979865772	0.9979865772
72	0.7893429238	0.5097035863	0.6528542239	0.1584274451	0.9979865772	0.9979865772
73	0.7899305568	0.5091304165	0.6536585808	0.1589014747	0.9979865772	0.9979865772
74	0.7898045618	0.5091284493	0.6534860518	0.1587996583	0.9979865772	0.9979865772
75	0.7898255582	0.5090026694	0.6535148003	0.1588166186	0.9979865772	0.9979865772
76	0.7908768023	0.508039117	0.6549554578	0.1596692795	0.9979865772	0.9979865772
77	0.7913613149	0.5073994527	0.6556202954	0.1600645856	0.9979865772	0.9979865772
78	0.7923321232	0.5059775294	0.6569540279	0.1608610991	0.9979865772	0.9979865772
79	0.7925223426	0.5057671055	0.6572156106	0.1610178668	0.9979865772	0.9979865772
80	0.7924495005	0.504857614	0.6576986713	0.1613078427	0.9966442953	0.9966442953
81	0.7929365981	0.5041811155	0.6583699964	0.1617118589	0.9966442953	0.9966442953
82	0.7927247429	0.5041297505	0.6580779476	0.1615359513	0.9966442953	0.9966442953
83	0.7925083209	0.5033033141	0.6580723807	0.1615326004	0.9959731544	0.9959731544
84	0.7941499295	0.5021814436	0.6597505675	0.1625464887	0.9973154362	0.9973154362
85	0.7945716831	0.5015517939	0.6606274844	0.1630792884	0.9966442953	0.9966442953
86	0.7960022741	0.5003158971	0.6623113751	0.1641082275	0.9973154362	0.9973154362
87	0.7962990013	0.4997083067	0.6630190137	0.1645429363	0.9966442953	0.9966442953
88	0.7970460385	0.4988411821	0.6643537347	0.1653666147	0.9959731544	0.9959731544
89	0.7977751828	0.4983236942	0.6653675072	0.1659955257	0.9959731544	0.9959731544
90	0.7980748346	0.4976235563	0.6660847339	0.1664421998	0.9953020134	0.9953020134
91	0.7991510665	0.4967898964	0.6675854541	0.1673814898	0.9953020134	0.9953020134
92	0.7993881385	0.4957318485	0.6682189749	0.1677799162	0.9946308725	0.9946308725
93	0.7997335838	0.4951763833	0.6687018754	0.1680843824	0.9946308725	0.9946308725
94	0.8005335708	0.4946436377	0.6698212605	0.1687927107	0.9946308725	0.9946308725
95	0.8007933699	0.4941995928	0.6701851095	0.1690237226	0.9946308725	0.9946308725
96	0.8013351599	0.493934451	0.6709443995	0.1695070342	0.9946308725	0.9946308725
97	0.8021383559	0.4931987647	0.6720713113	0.1702274294	0.9946308725	0.9946308725
98	0.8020966431	0.4924186401	0.6723194651	0.1703865624	0.9939597315	0.9939597315
99	0.8025949405	0.4918237438	0.6727125955	0.1706390328	0.9946308725	0.9946308725
100	0.802945485	0.4915482811	0.6735130843	0.1711545129	0.9939597315	0.9939597315
101	0.8031198286	0.4914000466	0.6737584533	0.1713128976	0.9939597315	0.9939597315
102	0.8033814859	0.4910182893	0.6741268422	0.1715510251	0.9939597315	0.9939597315
103	0.8036679559	0.4904705218	0.6748397883	0.1720130172	0.9932885906	0.9932885906
104	0.8046485702	0.48946156	0.6759130827	0.1727113703	0.9939597315	0.9939597315
105	0.8057440966	0.4883962475	0.6774605602	0.1737243402	0.9939597315	0.9939597315
106	0.8060294223	0.4878897914	0.6778640656	0.1739896617	0.9939597315	0.9939597315
107	0.8062490411	0.4873992701	0.6781747817	0.1741943072	0.9939597315	0.9939597315
108	0.8065567086	0.4868473942	0.6786102631	0.1744816211	0.9939597315	0.9939597315
109	0.8064735158	0.4863641895	0.6788055705	0.1746106654	0.9932885906	0.9932885906
110	0.8073322323	0.4855426495	0.6800231757	0.1754178025	0.9932885906	0.9932885906
111	0.8079057266	0.4846373169	0.6808373423	0.1759600523	0.9932885906	0.9932885906
112	0.8088275014	0.4840378106	0.6818314367	0.1766249255	0.9939597315	0.9939597315
113	0.8099344444	0.4827946236	0.683406164	0.1776844631	0.9939597315	0.9939597315
114	0.8110968139	0.4814471742	0.6853821072	0.1790250393	0.9932885906	0.9932885906
115	0.811149284	0.4809539201	0.6857770193	0.1792944599	0.9926174497	0.9926174497
116	0.8110458759	0.4804786099	0.6859497786	0.1794124788	0.9919463087	0.9919463087
117	0.811157267	0.4804087772	0.6861091519	0.1795214381	0.9919463087	0.9919463087
118	0.8117146819	0.4800753542	0.6869071307	0.1800682261	0.9919463087	0.9919463087
119	0.8118039393	0.4798272902	0.6870349796	0.1801560215	0.9919463087	0.9919463087
120	0.813001564	0.479130311	0.6884290991	0.1811168259	0.9926174497	0.9926174497
121	0.8129660755	0.4789591986	0.6887013564	0.1813052012	0.9919463087	0.9919463087
122	0.8143009574	0.4781836974	0.690294568	0.1824124322	0.9926174497	0.9926174497
123	0.8147604887	0.4774573839	0.6912808565	0.1831020813	0.9919463087	0.9919463087
124	0.8161676757	0.4764262337	0.6929817724	0.1842990654	0.9926174497	0.9926174497
125	0.8170808166	0.4755695641	0.69397142	0.185	0.9932885906	0.9932885906
126	0.8176581739	0.4744528696	0.6951335647	0.1858273652	0.9926174497	0.9926174497
127	0.8183244605	0.4739754559	0.6957675644	0.1862806797	0.9932885906	0.9932885906
128	0.8187229123	0.4729923922	0.6966740662	0.1869312437	0.9926174497	0.9926174497
129	0.8198814083	0.4718832901	0.698353417	0.188144002	0.9926174497	0.9926174497
130	0.820959871	0.4708889558	0.6995864475	0.1890407459	0.9932885906	0.9932885906
131	0.821507249	0.4701773348	0.7003818011	0.1896220372	0.9932885906	0.9932885906
132	0.8219411079	0.4695038685	0.7010127398	0.1900847675	0.9932885906	0.9932885906
133	0.8219182618	0.4694913297	0.7009795042	0.190060357	0.9932885906	0.9932885906
134	0.8217281262	0.4689990615	0.7010373259	0.1901028278	0.9926174497	0.9926174497
135	0.8220409439	0.4687051005	0.7018283818	0.1906850729	0.9919463087	0.9919463087
136	0.8228426374	0.4680248704	0.7029979165	0.1915500259	0.9919463087	0.9919463087
137	0.8233932745	0.4670445368	0.7038021385	0.1921476859	0.9919463087	0.9919463087
138	0.8236229242	0.4666231837	0.7041377743	0.1923978131	0.9919463087	0.9919463087
139	0.8243816778	0.4662357726	0.7052476474	0.1932278729	0.9919463087	0.9919463087
140	0.825072668	0.4655972789	0.7062596634	0.1939887124	0.9919463087	0.9919463087
141	0.8251648876	0.4651106716	0.7063948184	0.1940906106	0.9919463087	0.9919463087
142	0.8254136132	0.4646473285	0.7071005544	0.1946237976	0.9912751678	0.9912751678
143	0.8263193738	0.4641523604	0.7080886304	0.1953734303	0.9919463087	0.9919463087
144	0.8266158852	0.463678555	0.7088670124	0.1959665649	0.9912751678	0.9912751678
145	0.8265695792	0.4636589269	0.7087989085	0.1959145775	0.9912751678	0.9912751678
146	0.8269633456	0.4628041741	0.7093782089	0.1963573518	0.9912751678	0.9912751678
147	0.8278216647	0.4619061824	0.7106423183	0.1973279893	0.9912751678	0.9912751678
148	0.8284491311	0.4611972286	0.7115676236	0.1980423706	0.9912751678	0.9912751678
149	0.82854217	0.4603622092	0.7117049108	0.198148645	0.9912751678	0.9912751678
150	0.8284956479	0.459856164	0.7116362605	0.1980954936	0.9912751678	0.9912751678
151	0.8295669786	0.4594901423	0.7132185742	0.1993252362	0.9912751678	0.9912751678
152	0.8299616599	0.4585282609	0.7141506518	0.2000542152	0.9906040268	0.9906040268
153	0.8318586434	0.4574194403	0.7166131658	0.2019967177	0.9912751678	0.9912751678
154	0.8318345105	0.4569176703	0.71692847	0.202247191	0.9906040268	0.9906040268
155	0.8321635913	0.4565326505	0.7170658978	0.2023564872	0.9912751678	0.9912751678
156	0.8324685067	0.4559048856	0.7178708674	0.2029982121	0.9906040268	0.9906040268
157	0.8326799404	0.4552220771	0.718538561	0.2035324962	0.9899328859	0.9899328859
158	0.8339051506	0.4534402074	0.7203651828	0.2050034746	0.9899328859	0.9899328859
159	0.8346136442	0.4526423446	0.7214232338	0.2058618283	0.9899328859	0.9899328859
160	0.835416313	0.4523308128	0.7222663023	0.2065491184	0.9906040268	0.9906040268
161	0.8364114672	0.4512778971	0.7237552744	0.2077702703	0.9906040268	0.9906040268
162	0.8366250231	0.4511030066	0.7240751389	0.2080338266	0.9906040268	0.9906040268
163	0.8380955759	0.4499940018	0.7259206408	0.2095629966	0.9912751678	0.9912751678
164	0.8380753367	0.4494359709	0.726250584	0.2098379301	0.9906040268	0.9906040268
165	0.8388381696	0.449142164	0.7273970368	0.2107969152	0.9906040268	0.9906040268
166	0.8388102409	0.4470752766	0.7269936292	0.2104588202	0.9912751678	0.9912751678
167	0.8388381696	0.4468125481	0.7273970368	0.2107969152	0.9906040268	0.9906040268
168	0.83912459	0.4463374193	0.7278278903	0.2111587983	0.9906040268	0.9906040268
169	0.8392483599	0.4458383833	0.7283770546	0.2116212339	0.9899328859	0.9899328859
170	0.8399420257	0.4450958352	0.7294226797	0.2125054027	0.9899328859	0.9899328859
171	0.8404929904	0.4441642279	0.7302541057	0.213211911	0.9899328859	0.9899328859
172	0.8412367396	0.4434263304	0.731377727	0.2141716277	0.9899328859	0.9899328859
173	0.8415009671	0.4430294048	0.7317772629	0.2145142525	0.9899328859	0.9899328859
174	0.8417955367	0.4422307239	0.7325905192	0.2152138998	0.989261745	0.989261745
175	0.8417474167	0.4421985544	0.7325176328	0.2151510728	0.989261745	0.989261745
176	0.8423734059	0.4413997316	0.7334662885	0.215970696	0.989261745	0.989261745
177	0.8429279422	0.440694394	0.7343075346	0.2167009703	0.989261745	0.989261745
178	0.8448701516	0.439028222	0.7365166407	0.2186342764	0.9906040268	0.9906040268
179	0.8456542202	0.4380759095	0.7380818168	0.2200178998	0.9899328859	0.9899328859
180	0.8466894064	0.4375248842	0.7392861611	0.2210904733	0.9906040268	0.9906040268
181	0.847175865	0.4368621503	0.7400282211	0.2217548077	0.9906040268	0.9906040268
182	0.8480041287	0.4361255492	0.7412931478	0.2228933857	0.9906040268	0.9906040268
183	0.8488584465	0.435404598	0.742599803	0.2240777289	0.9906040268	0.9906040268
184	0.8501554096	0.4344654018	0.744587245	0.2258953168	0.9906040268	0.9906040268
185	0.8497506557	0.4338597775	0.7443455156	0.2256731946	0.9899328859	0.9899328859
186	0.8509404023	0.4333005694	0.7457923688	0.2270070747	0.9906040268	0.9906040268
187	0.8509775074	0.4331056538	0.7462302926	0.2274128893	0.9899328859	0.9899328859
188	0.8522930009	0.4318188521	0.7478728152	0.2289436947	0.9906040268	0.9906040268
189	0.852662638	0.4315536509	0.7484422257	0.2294776119	0.9906040268	0.9906040268
190	0.853007922	0.4310689544	0.7489744583	0.2299781864	0.9906040268	0.9906040268
191	0.8539318857	0.4306102758	0.7500156261	0.2309616888	0.9912751678	0.9912751678
192	0.8539565963	0.4303430239	0.7500537517	0.2309978104	0.9912751678	0.9912751678
193	0.8543671066	0.429488484	0.751072721	0.2319660537	0.9906040268	0.9906040268
194	0.8550761825	0.4286815961	0.7525567813	0.2333860759	0.9899328859	0.9899328859
195	0.8551009929	0.4282161588	0.7525952177	0.23342301	0.9899328859	0.9899328859
196	0.8559877427	0.4274054099	0.7531932967	0.2339987326	0.9912751678	0.9912751678
197	0.8572388989	0.4267029752	0.7547438467	0.2355003187	0.9919463087	0.9919463087
198	0.8574131278	0.4260911819	0.7550140015	0.2357632796	0.9919463087	0.9919463087
199	0.8585847869	0.4250500011	0.7568329189	0.237544198	0.9919463087	0.9919463087
200	0.859790898	0.4238743357	0.7583171152	0.239010989	0.9926174497	0.9926174497
201	0.8600161031	0.423544541	0.7586675532	0.2393591196	0.9926174497	0.9926174497
202	0.8601603407	0.4230101992	0.7592848337	0.2399740218	0.9919463087	0.9919463087
203	0.8610435323	0.4223496477	0.7602681004	0.2409579668	0.9926174497	0.9926174497
204	0.8614651606	0.4213539658	0.7613206367	0.2420173571	0.9919463087	0.9919463087
205	0.8614400306	0.4213392437	0.7612813837	0.2419777341	0.9919463087	0.9919463087
206	0.8622449191	0.4205240009	0.7625394908	0.2432521396	0.9919463087	0.9919463087
207	0.8630008694	0.4198864027	0.7637227487	0.2444591465	0.9919463087	0.9919463087
208	0.8627907127	0.4195280125	0.7641905423	0.2449385994	0.9906040268	0.9906040268
209	0.8632705834	0.4189623333	0.7649437816	0.2457133344	0.9906040268	0.9906040268
210	0.863653455	0.4185484904	0.7651448837	0.2459207459	0.9912751678	0.9912751678
211	0.8644661382	0.4179700583	0.7660208247	0.2468269873	0.9919463087	0.9919463087
212	0.8647952434	0.4172421004	0.7665378093	0.2473640167	0.9919463087	0.9919463087
213	0.8656594667	0.4163861017	0.76749513	0.2483627204	0.9926174497	0.9926174497
214	0.8656825426	0.4158104203	0.7679331657	0.2488215488	0.9919463087	0.9919463087
215	0.865553302	0.415304545	0.7681322948	0.2490305176	0.9912751678	0.9912751678
216	0.8667226825	0.414561307	0.769976143	0.2509770603	0.9912751678	0.9912751678
217	0.8667990562	0.4143073516	0.7700967015	0.2511050663	0.9912751678	0.9912751678
218	0.8667990562	0.4141740573	0.7700967015	0.2511050663	0.9912751678	0.9912751678
219	0.8679725519	0.4133189323	0.7715446613	0.2526495726	0.9919463087	0.9919463087
220	0.8685852687	0.4126291491	0.7725134709	0.2536903536	0.9919463087	0.9919463087
221	0.8696596072	0.41137645	0.7742147552	0.2555325035	0.9919463087	0.9919463087
222	0.8699926794	0.4108398642	0.7747428629	0.2561081268	0.9919463087	0.9919463087
223	0.8703003572	0.4102043456	0.7752309867	0.2566417781	0.9919463087	0.9919463087
224	0.8705312583	0.4095863267	0.7755974835	0.2570434783	0.9919463087	0.9919463087
225	0.8710191189	0.4088219732	0.7763723379	0.2578956552	0.9919463087	0.9919463087
226	0.8716876044	0.4078146176	0.7774351774	0.2590709904	0.9919463087	0.9919463087
227	0.8725891108	0.4070077277	0.7788705266	0.260670194	0.9919463087	0.9919463087
228	0.8732341864	0.4062358984	0.7798990253	0.2618246236	0.9919463087	0.9919463087
229	0.8735989233	0.4049905845	0.7808970796	0.2629517536	0.9912751678	0.9912751678
230	0.8743459503	0.404508465	0.7816744114	0.2638343449	0.9919463087	0.9919463087
231	0.8742977335	0.4040753597	0.7820145253	0.2642218247	0.9912751678	0.9912751678
232	0.8745568359	0.4036021027	0.7824292061	0.2646953405	0.9912751678	0.9912751678
233	0.8749936271	0.4029915431	0.7827103335	0.2650170342	0.9919463087	0.9919463087
234	0.8757201651	0.402043449	0.7838738307	0.2663542981	0.9919463087	0.9919463087
235	0.8764529459	0.4011907581	0.7854697508	0.2682041039	0.9912751678	0.9912751678
236	0.8768175235	0.3989162146	0.7860555716	0.2688876752	0.9912751678	0.9912751678
237	0.8769271095	0.3982668233	0.7866544564	0.2695890411	0.9906040268	0.9906040268
238	0.8775533865	0.3972134605	0.7876629748	0.2707760044	0.9906040268	0.9906040268
239	0.8777623443	0.3967370086	0.7879997226	0.2711739849	0.9906040268	0.9906040268
240	0.8783176619	0.3956933655	0.7893214377	0.2727440828	0.9899328859	0.9899328859
241	0.8796402063	0.3948331766	0.7906043021	0.2742804085	0.9912751678	0.9912751678
242	0.8798574088	0.3940900327	0.7913831042	0.2752190938	0.9906040268	0.9906040268
243	0.880514169	0.3933454577	0.7924463773	0.2765080555	0.9906040268	0.9906040268
244	0.8808034542	0.3926767382	0.7929151232	0.2770790313	0.9906040268	0.9906040268
245	0.8814352821	0.3917090126	0.7939397687	0.278333019	0.9906040268	0.9906040268
246	0.8829204505	0.3908978116	0.7954875774	0.2802427	0.9919463087	0.9919463087
247	0.8831052762	0.3903871643	0.7957876931	0.2806151509	0.9919463087	0.9919463087
248	0.883633776	0.389843949	0.7966464157	0.2816847723	0.9919463087	0.9919463087
249	0.8839349476	0.3892645071	0.7975700806	0.2828418231	0.9912751678	0.9912751678
250	0.8850263729	0.3885690682	0.7984782886	0.2839861751	0.9926174497	0.9926174497
251	0.8865954401	0.3874253945	0.8001642997	0.2861282844	0.9939597315	0.9939597315
252	0.8868345844	0.3869232825	0.800553965	0.2866266692	0.9939597315	0.9939597315
253	0.8864480482	0.3863379475	0.800359436	0.286377709	0.9932885906	0.9932885906
254	0.8867404535	0.3857499384	0.8008362997	0.2869885592	0.9932885906	0.9932885906
255	0.8879120065	0.3846902132	0.8027494507	0.2894582437	0.9932885906	0.9932885906
256	0.8879783837	0.3839998269	0.8032969739	0.2901706886	0.9926174497	0.9926174497
257	0.8886994205	0.3832822092	0.8044778936	0.2917159763	0.9926174497	0.9926174497
258	0.8889400263	0.3824050729	0.8048723054	0.2922347362	0.9926174497	0.9926174497
259	0.889368092	0.3814789689	0.8055744378	0.2931615461	0.9926174497	0.9926174497
260	0.8900645785	0.380817158	0.8067180193	0.2946802152	0.9926174497	0.9926174497
261	0.8905742398	0.3802385642	0.8075557689	0.2958	0.9926174497	0.9926174497
262	0.8913915688	0.3795268895	0.808455722	0.2970098334	0.9932885906	0.9932885906
263	0.8916603573	0.3789035032	0.808898028	0.2976070782	0.9932885906	0.9932885906
264	0.8917948124	0.3785435958	0.8091193625	0.2979066023	0.9932885906	0.9932885906
265	0.8920369338	0.3778300551	0.8095180701	0.2984472676	0.9932885906	0.9932885906
266	0.8930709848	0.376810413	0.8107757501	0.3001621403	0.9939597315	0.9939597315
267	0.8936103881	0.376097604	0.8116653346	0.3013838014	0.9939597315	0.9939597315
268	0.8938975744	0.3754041232	0.8125879318	0.3026584867	0.9932885906	0.9932885906
269	0.894582958	0.374814065	0.8132715158	0.3036080361	0.9939597315	0.9939597315
270	0.895340866	0.37413853	0.8145251694	0.3053608247	0.9939597315	0.9939597315
271	0.8954763419	0.3733689849	0.814749443	0.3056759546	0.9939597315	0.9939597315
272	0.896290059	0.3725528159	0.8160976821	0.3075804777	0.9939597315	0.9939597315
273	0.8964448857	0.3717479354	0.816807722	0.3085904921	0.9932885906	0.9932885906
274	0.8968877253	0.3713958844	0.8170892302	0.3089922804	0.9939597315	0.9939597315
275	0.8972412666	0.3709702159	0.8176762783	0.309832636	0.9939597315	0.9939597315
276	0.8970431628	0.3705935245	0.8178016692	0.3100125681	0.9932885906	0.9932885906
277	0.8975134112	0.3702425694	0.8181284281	0.3104821803	0.9939597315	0.9939597315
278	0.8973698325	0.3696117884	0.8183448425	0.3107937841	0.9932885906	0.9932885906
279	0.8981399706	0.3690112388	0.8191702728	0.3119865178	0.9939597315	0.9939597315
280	0.8984126607	0.3684583354	0.8196240768	0.3126451341	0.9939597315	0.9939597315
281	0.8988220065	0.3676648421	0.8203057264	0.3136382889	0.9939597315	0.9939597315
282	0.8991224305	0.3671889378	0.8208063238	0.3143706219	0.9939597315	0.9939597315
283	0.8996144669	0.366141528	0.8216268024	0.3155763904	0.9939597315	0.9939597315
284	0.9003535321	0.3650278649	0.8228606005	0.3174024861	0.9939597315	0.9939597315
285	0.9007098115	0.3643601092	0.8234559739	0.3182892757	0.9939597315	0.9939597315
286	0.9014781412	0.3635037226	0.8247412475	0.3202162162	0.9939597315	0.9939597315
287	0.9021059002	0.3624363849	0.8262565491	0.3225103508	0.9932885906	0.9932885906
288	0.9027432467	0.3618177268	0.826861501	0.323433064	0.9939597315	0.9939597315
289	0.9026606316	0.3612069117	0.8267228914	0.3232213007	0.9939597315	0.9939597315
290	0.9032668271	0.3604945859	0.8277404426	0.3247807018	0.9939597315	0.9939597315
291	0.9033771319	0.3600811636	0.8279257211	0.3250658472	0.9939597315	0.9939597315
292	0.9039014481	0.3594157355	0.8288069278	0.3264271545	0.9939597315	0.9939597315
293	0.9045093119	0.3587778684	0.8298296189	0.3280177187	0.9939597315	0.9939597315
294	0.9045646128	0.3582718199	0.8299227159	0.3281630844	0.9939597315	0.9939597315
295	0.9047028946	0.3579670958	0.83015555	0.328527063	0.9939597315	0.9939597315
296	0.9050903087	0.3572844801	0.8308081811	0.3295505118	0.9939597315	0.9939597315
297	0.9053118371	0.3566316741	0.8311815741	0.3301382078	0.9939597315	0.9939597315
298	0.9057829454	0.3559413979	0.8319761496	0.3313940479	0.9939597315	0.9939597315
299	0.9059770737	0.3552736726	0.8323037694	0.3319139399	0.9939597315	0.9939597315
300	0.9063378186	0.3547665539	0.8329128914	0.3328837941	0.9939597315	0.9939597315
301	0.9068655781	0.3541550702	0.8338047521	0.3343115124	0.9939597315	0.9939597315
302	0.9072826647	0.353703785	0.8345102029	0.3354473386	0.9939597315	0.9939597315
303	0.9078115255	0.352922698	0.8354054894	0.3368971793	0.9939597315	0.9939597315
304	0.9082294829	0.3523724614	0.8361136526	0.3380506734	0.9939597315	0.9939597315
305	0.9082013415	0.351777526	0.8365413962	0.3387502861	0.9932885906	0.9932885906
306	0.9085920222	0.351325055	0.8372045585	0.3398392652	0.9932885906	0.9932885906
307	0.9093459198	0.3507604072	0.8380079707	0.34116563	0.9939597315	0.9939597315
308	0.9096813863	0.3502248147	0.8385779411	0.3421113421	0.9939597315	0.9939597315
309	0.9099611308	0.3495921764	0.8390535091	0.3429034499	0.9939597315	0.9939597315
310	0.9102410475	0.349244171	0.8395296167	0.3436992342	0.9939597315	0.9939597315
311	0.9101290601	0.3489786691	0.8393391088	0.3433804776	0.9939597315	0.9939597315
312	0.9094308933	0.3482010209	0.8391091397	0.3429962894	0.9926174497	0.9926174497
313	0.9105491548	0.3475830863	0.8400539595	0.3445788739	0.9939597315	0.9939597315
314	0.9105504781	0.3467494019	0.8405362046	0.3453908985	0.9932885906	0.9932885906
315	0.9109151213	0.3459445729	0.8411578605	0.3464419476	0.9932885906	0.9932885906
316	0.9114204943	0.3451147098	0.8420201345	0.3479078514	0.9932885906	0.9932885906
317	0.9119826779	0.3443543159	0.8429802925	0.3495512518	0.9932885906	0.9932885906
