iter	Logloss
0	0.4684199817
1	0.3733062481
2	0.3196258552
3	0.2962426186
4	0.2888418058
5	0.2723487201
6	0.2702358957
7	0.2670886879
8	0.2656771827
9	0.2641990117
10	0.2607902633
11	0.2533131531
12	0.2498168018
13	0.248620316
14	0.2484273564
15	0.2481316615
16	0.2460608958
17	0.2440234828
18	0.241305615
19	0.2405941828
20	0.239520646
21	0.2360120067
22	0.2339658122
23	0.2332087325
24	0.2304492858
25	0.2258085427
26	0.2250580124
27	0.2241885943
28	0.2223007566
29	0.2202037064
30	0.2191913525
31	0.2182905097
32	0.2159294376
33	0.214819721
34	0.2126780355
35	0.2104769897
36	0.2083741683
37	0.2066073463
38	0.2047043216
39	0.2023243676
40	0.2016921248
41	0.199953369
42	0.1980002401
43	0.1968062523
44	0.1953463588
45	0.1933839703
46	0.1917517377
47	0.1906722847
48	0.189326533
49	0.1881203283
50	0.1862592772
51	0.1847602103
52	0.1829671145
53	0.1814200423
54	0.1802081123
55	0.1789758296
56	0.1774624949
57	0.1760591252
58	0.1738922322
59	0.1727994073
60	0.1693509619
61	0.1672249473
62	0.1656151769
63	0.1647756221
64	0.1639048153
65	0.1623385834
66	0.1605427806
67	0.159110144
68	0.1578498733
69	0.1568640431
70	0.1561131872
71	0.1549174883
72	0.1540120445
73	0.1524770006
74	0.1509116113
75	0.1506036831
76	0.1490798845
77	0.1478460908
78	0.1466462338
79	0.1456809402
80	0.1448378642
81	0.143673493
82	0.1421898199
83	0.1404910468
84	0.1399807215
85	0.1387900321
86	0.138023114
87	0.1372790795
88	0.1363130971
89	0.1352008544
90	0.1347454965
91	0.1342404417
92	0.1325781334
93	0.1315454682
94	0.1306876436
95	0.1297595666
96	0.1296577342
97	0.129122206
98	0.1281136319
99	0.1265013632
100	0.1257578534
101	0.1247340156
102	0.123767442
103	0.1231866001
104	0.1222697793
105	0.1217405978
106	0.1208897549
107	0.120044719
108	0.1192093674
109	0.1187873843
110	0.1178197623
111	0.1166991513
112	0.1156172301
113	0.1147410847
114	0.1142601625
115	0.1131827446
116	0.11247513
117	0.1117845541
118	0.111292592
119	0.1100941422
120	0.1095770312
121	0.108013689
122	0.1071961787
123	0.1065534004
124	0.105999583
125	0.1051902595
126	0.1044883447
127	0.1034497462
128	0.1031909147
129	0.1024981362
130	0.1015129851
131	0.100242296
132	0.099509824
133	0.09881686367
134	0.09836119329
135	0.09770458381
136	0.09726630735
137	0.09702999667
138	0.09631649768
139	0.09541426759
140	0.09479927067
141	0.09453318942
142	0.09406361847
143	0.09372418791
144	0.09303823664
145	0.09158510885
146	0.09091318243
147	0.09034652616
148	0.08969768305
149	0.0891340002
150	0.08862175835
151	0.08808117063
152	0.08765706383
153	0.0873101931
154	0.08658367807
155	0.08596063307
156	0.0853399187
157	0.08512222309
158	0.08473471479
159	0.08423466424
160	0.08389424917
161	0.08339606447
162	0.08278377267
163	0.08250000569
164	0.08209867308
165	0.08197545687
166	0.08144058199
167	0.08098200834
168	0.07997684075
169	0.07940801638
170	0.07897151961
171	0.07813049627
172	0.07759123452
173	0.0768135081
174	0.07607616967
175	0.07513051882
176	0.07441029406
177	0.07398774353
178	0.07349951898
179	0.07303638572
180	0.07227989183
181	0.07181453879
182	0.07157214468
183	0.07130569372
184	0.07089772979
185	0.07032603772
186	0.06936429027
187	0.06912791059
188	0.06900462306
189	0.06847517313
190	0.06790090989
191	0.06735128128
192	0.06711845179
193	0.06661807688
194	0.06611671784
195	0.06587418047
196	0.06557405357
197	0.06517105012
198	0.06477614717
199	0.06441875885
200	0.06415391614
201	0.06381303103
202	0.06355835391
203	0.06328040819
204	0.0627272406
205	0.06227838674
206	0.0617429088
207	0.06133891584
208	0.06056269905
209	0.0601887618
210	0.06002880036
211	0.05950053869
212	0.05916262951
213	0.05895862275
214	0.05853222387
215	0.05816371989
216	0.05772090762
217	0.05718337579
218	0.05705732244
219	0.05677029322
220	0.0564128631
221	0.05623760389
222	0.05581780064
223	0.05567889111
224	0.05543494932
225	0.05498467486
226	0.05456684884
227	0.05414609344
228	0.0536408971
229	0.05304765706
230	0.052884129
231	0.05252467626
232	0.05225120271
233	0.05161884207
234	0.05142332001
235	0.05125403541
236	0.05118519506
237	0.05059528043
238	0.05023876783
239	0.05004520289
240	0.04972111152
241	0.04935995787
242	0.04904866735
243	0.04875838178
244	0.04852738601
245	0.0483531538
246	0.04814739308
247	0.04767992756
248	0.04724482504
249	0.0468159976
250	0.04636193676
251	0.04606331192
252	0.04585313342
253	0.04562734135
254	0.04548817761
255	0.04528646115
256	0.04523570342
257	0.04502194987
258	0.04488517523
259	0.04474778105
260	0.04461755055
261	0.04439415416
262	0.04413842304
263	0.04394544911
264	0.04387947199
265	0.04374796557
266	0.04353374273
267	0.04329703026
268	0.04297587292
269	0.04278141813
270	0.04259219819
271	0.0424492642
272	0.04225418493
273	0.04210748512
274	0.04203711917
275	0.04185700124
276	0.04166328102
277	0.04128229033
278	0.04113749046
279	0.04092873439
280	0.04088740504
281	0.04075829208
282	0.04058868506
283	0.04042538946
284	0.04010455624
285	0.03971578807
286	0.03951311737
287	0.03935138661
288	0.03913031558
289	0.03899822668
290	0.03858894391
291	0.03836200424
292	0.03819252388
293	0.03791523911
294	0.03785725096
295	0.0375399543
296	0.03728840973
297	0.03716225917
298	0.0367974365
299	0.03663088029
300	0.03652492802
301	0.03635194322
302	0.03628459346
303	0.0360472211
304	0.03584842633
305	0.03557089753
306	0.0354882309
307	0.03538993916
308	0.03524701471
309	0.03512008023
310	0.03508662786
311	0.03486284817
312	0.03473412468
313	0.03456881371
314	0.03424167962
315	0.03401041994
316	0.03384282877
317	0.03364590476
318	0.03358906719
319	0.03349032057
320	0.03342880233
321	0.03334038907
322	0.03318481404
323	0.03294348155
324	0.03283743714
325	0.03260842965
326	0.03231885299
327	0.0321835446
328	0.03196853893
329	0.03187105139
330	0.03179972152
331	0.03169492939
332	0.0314991255
333	0.0314017475
334	0.03116280546
335	0.03105652699
336	0.03093323328
337	0.03071867245
338	0.03047521718
339	0.0302449287
340	0.03012677532
341	0.0300312696
342	0.02981090651
343	0.02977155921
344	0.02958783966
345	0.02951825058
346	0.0294408874
347	0.02938333614
348	0.02922324523
349	0.02913483137
350	0.0287686477
351	0.02866778478
352	0.0284994443
353	0.02843545879
354	0.02824804583
355	0.02789394695
356	0.02774895926
357	0.02754832652
358	0.02742761059
359	0.0272576643
360	0.02723318723
361	0.02720054434
362	0.02713069522
363	0.02705208558
364	0.02695716936
365	0.02686190149
366	0.02660136446
367	0.0263403091
368	0.02616839276
369	0.0260112434
370	0.02592239132
371	0.02590582413
372	0.02577847442
373	0.02576560089
374	0.02567426751
375	0.02548833536
376	0.02531744747
377	0.02526886889
378	0.02515723751
379	0.02511483827
380	0.02500822181
381	0.02492429914
382	0.0247635926
383	0.02465103414
384	0.02455210855
385	0.02439280786
386	0.02427022681
387	0.02416635749
388	0.02416198449
389	0.02410905729
390	0.02389250654
391	0.02369781409
392	0.02355200732
393	0.02344483116
394	0.02325586746
395	0.02302596728
396	0.02288528263
397	0.02281604809
398	0.02278699226
399	0.0226959948
400	0.02264932475
401	0.02253647173
402	0.02248304952
403	0.02238964063
404	0.02225970094
405	0.02224958996
406	0.0220957461
407	0.02194563449
408	0.02188257738
409	0.02180283158
