iter	Logloss	Accuracy
88	0.1687192572	0.9292781239
89	0.1667677642	0.9293391963
90	0.1655111167	0.9295224136
91	0.1641836978	0.9300720655
92	0.1631734453	0.9304995725
93	0.162271379	0.9310492244
94	0.1615763875	0.9314767314
95	0.1612130772	0.931843166
96	0.1602010717	0.9325760352
97	0.1594031577	0.9326371076
98	0.1588138315	0.9328813973
99	0.1584114448	0.9333089044
100	0.1570597227	0.9339807011
101	0.1561052214	0.9347746427
102	0.1552183565	0.9347135703
103	0.1548530629	0.9350800049
104	0.1536330744	0.9358128741
105	0.1530096738	0.9362403811
106	0.1525340442	0.9364235984
107	0.1520265226	0.9365457433
108	0.1515488252	0.9367289605
109	0.1509435617	0.9371564676
110	0.1503983097	0.9375229022
111	0.1496941918	0.938072554
112	0.1492723154	0.938072554
113	0.1486150323	0.9382557713
114	0.1475450557	0.9386832784
115	0.1472689917	0.9389886405
116	0.1465373954	0.9394161476
117	0.146077089	0.9397825821
118	0.145317491	0.9399657994
119	0.1446371359	0.9402100892
120	0.1436731918	0.9403933065
121	0.1428016569	0.9411261756
122	0.141880134	0.9415536827
123	0.1409140822	0.9419811897
124	0.1404950486	0.942164407
125	0.1396913835	0.9425308416
126	0.1388365991	0.9433247832
127	0.1382293279	0.9437522902
128	0.1374134021	0.9440576524
129	0.1365976788	0.9447294491
130	0.1357920441	0.9452180286
131	0.135329744	0.9456455356
132	0.1348788957	0.9455844632
133	0.1343602797	0.9460119702
134	0.1339664453	0.9462562599
135	0.1329586931	0.9463784048
136	0.1319526986	0.9468669842
137	0.1312053132	0.9474777086
138	0.1302056859	0.9477830707
139	0.1297459308	0.9477830707
140	0.1295914059	0.9477830707
141	0.1287916051	0.9484548675
142	0.1283827023	0.9487602296
143	0.1279352737	0.9488823745
144	0.1272216365	0.9494320264
145	0.126851659	0.9495541712
146	0.1259447123	0.9497373885
147	0.1249516987	0.9498595334
148	0.1244410842	0.950225968
149	0.123649036	0.9500427507
150	0.1231660251	0.9505924026
151	0.1221767821	0.9509588372
152	0.1217468009	0.9515084891
153	0.1213631383	0.9518138512
154	0.1205857951	0.9526077928
155	0.1202288256	0.9532185172
156	0.1197573718	0.9536460242
157	0.119224389	0.9539513863
158	0.1182827223	0.9540735312
159	0.1178104521	0.9545010382
160	0.1174802845	0.954745328
161	0.1172436644	0.9546842555
162	0.1166159604	0.955172835
163	0.1159821743	0.9557224869
164	0.115266957	0.956027849
165	0.1147432029	0.9564553561
166	0.1141920632	0.9571882252
167	0.1137577889	0.957432515
168	0.113278275	0.9577989496
169	0.1125002862	0.9583486014
170	0.1120300687	0.9584096739
171	0.1110483868	0.9587761085
172	0.1103757999	0.9589593258
173	0.1099474477	0.9588982533
174	0.1094493896	0.9592646879
175	0.1087558868	0.9600586295
176	0.1083780172	0.9601807744
177	0.107819282	0.9607304263
178	0.1076857869	0.960974716
179	0.1069443704	0.9612800782
180	0.1066290762	0.9615243679
181	0.106365251	0.9615854403
182	0.1058837596	0.9622572371
183	0.1052131408	0.962806889
184	0.1049471896	0.9627458165
185	0.1046662047	0.9629901063
186	0.1040712859	0.9627458165
187	0.102995042	0.9635397582
188	0.1024858201	0.9643336998
189	0.1020280285	0.9646390619
190	0.101509998	0.9648222792
191	0.1014221267	0.9649444241
192	0.1007989079	0.9651887138
193	0.1007973988	0.9651887138
194	0.1003471032	0.9654330035
195	0.09999299413	0.9661048003
196	0.0996709823	0.9664101625
197	0.09920346531	0.9664712349
198	0.09917925053	0.9664712349
199	0.09876969629	0.9664101625
200	0.0985647835	0.9665933797
201	0.09807945528	0.9667155246
202	0.09743805512	0.9676316111
203	0.09725955859	0.9676316111
204	0.09655430822	0.9683644803
205	0.09620775036	0.9683644803
206	0.09605828006	0.9684866251
207	0.09553257766	0.9691584219
208	0.0951011102	0.9692805668
209	0.09486225848	0.969463784
210	0.09457705632	0.9698912911
211	0.09423032061	0.9700134359
212	0.09345296721	0.9706852327
213	0.09296839175	0.9711127397
214	0.09248769232	0.9719066813
215	0.09191000777	0.9720898986
216	0.09122110538	0.9721509711
217	0.09086400897	0.9720288262
218	0.09017275615	0.9723952608
219	0.08996546365	0.9723341883
220	0.08961812181	0.9727616954
221	0.08911192371	0.9734945646
222	0.08872343036	0.9736777818
223	0.08829428719	0.9741663613
224	0.08781450601	0.9745327959
225	0.08772422224	0.9745327959
226	0.08750677975	0.974410651
227	0.08710782266	0.9748381581
228	0.08674493114	0.9749603029
229	0.08627738961	0.9747770856
230	0.08594275554	0.9748381581
231	0.08583716301	0.9748992305
232	0.08568846058	0.9749603029
233	0.08526570511	0.9754488824
234	0.08484918602	0.9756320997
235	0.08430408369	0.9756931721
236	0.08404931286	0.9760596067
237	0.08375085438	0.9760596067
238	0.0833001306	0.9763038964
239	0.08317306989	0.976242824
240	0.08272273302	0.9765481861
241	0.08221360907	0.9770367656
242	0.08171406818	0.9772810553
243	0.08129304592	0.9775864175
244	0.08082108671	0.9778917797
245	0.0804881151	0.9783192867
246	0.07998133726	0.9787467937
247	0.0795605209	0.978930011
248	0.07937467571	0.9792353732
249	0.07902136697	0.9794185904
250	0.0785187546	0.9797239526
251	0.07832896132	0.9799071699
252	0.07809177881	0.9800293148
253	0.07800569552	0.9798460975
254	0.07786140998	0.9801514596
255	0.07747379633	0.9804568218
256	0.07722576426	0.9810675461
257	0.07719612087	0.9810675461
258	0.07681715952	0.981189691
259	0.07647372962	0.9813729083
260	0.07606754437	0.9811286185
261	0.07595370048	0.9813118358
262	0.0756661794	0.9812507634
263	0.07526180927	0.9815561256
264	0.07462706815	0.9821668499
265	0.07424996514	0.9821057775
266	0.07404177355	0.982044705
267	0.07368418411	0.9826554293
268	0.07335277128	0.9827775742
269	0.0731624632	0.9828997191
270	0.07306029026	0.9830218639
271	0.07241604792	0.9836325882
272	0.07194200212	0.9839379504
273	0.07154569754	0.9839379504
274	0.07112252712	0.984304385
275	0.07105711838	0.9843654574
276	0.07074833452	0.984731892
277	0.07045503006	0.984731892
278	0.07017899353	0.984731892
279	0.06995940235	0.9852204715
280	0.0697175723	0.9852204715
281	0.06951656412	0.9855258336
282	0.06937899501	0.9855869061
283	0.0693257389	0.9856479785
284	0.06928348076	0.9857701234
285	0.06905144526	0.9859533407
286	0.06893215435	0.9859533407
287	0.06850017526	0.9861976304
288	0.06811495576	0.9864419201
289	0.06803650097	0.986564065
290	0.06777172378	0.9866862098
291	0.06764912538	0.9868083547
292	0.06730689763	0.9868083547
293	0.06719104018	0.9868083547
294	0.06700713764	0.9870526444
295	0.06678346726	0.9868694271
296	0.06654875503	0.9868083547
297	0.06624434723	0.986991572
298	0.06607802877	0.9871747893
299	0.06566170197	0.9873580066
300	0.06550726472	0.9876633688
301	0.06545766328	0.9876633688
302	0.06516821216	0.9877244412
303	0.06477534061	0.9876633688
304	0.06423418831	0.9878465861
305	0.06375565484	0.9880908758
306	0.06350165089	0.9883351655
307	0.06311701517	0.9886405277
308	0.06275314461	0.9889458898
309	0.06264673721	0.9890680347
310	0.06231738355	0.9889458898
311	0.06213027402	0.9889458898
312	0.06208201155	0.9888848174
313	0.06191628832	0.9891901796
314	0.06168538693	0.989251252
315	0.06149438526	0.9894955417
316	0.06125122927	0.9898009039
317	0.06106952496	0.9898009039
318	0.06048954822	0.9900451936
319	0.06028649239	0.990106266
320	0.06005522644	0.9903505558
321	0.05989381059	0.9904116282
322	0.05969378165	0.9901673385
323	0.05941236963	0.990106266
324	0.05929225692	0.9903505558
325	0.0591180175	0.9902284109
326	0.05895815342	0.9904116282
327	0.05874462991	0.9903505558
328	0.05862158142	0.9902284109
329	0.05856640448	0.9902894833
330	0.05848998493	0.9904116282
331	0.05823568915	0.9907169904
332	0.05798954776	0.9908391352
333	0.05786579789	0.9910223525
334	0.05768939552	0.9910834249
335	0.05744410101	0.9911444974
336	0.05711625541	0.9912055698
337	0.05693592323	0.9913887871
338	0.05676603057	0.9913887871
339	0.05657651937	0.9910834249
340	0.05601793347	0.9916330768
341	0.05562224909	0.9915720044
342	0.05542027862	0.9916941493
343	0.05503506333	0.9917552217
344	0.05480998692	0.9916941493
345	0.05455357051	0.9918162941
346	0.05429961838	0.9920605839
347	0.0540051105	0.9921216563
348	0.05384778005	0.9921216563
349	0.05356082957	0.992365946
350	0.05344685913	0.9923048736
351	0.05317497189	0.9923048736
352	0.05289536681	0.9924880909
353	0.05268576464	0.9926713082
354	0.0525694993	0.9926102357
355	0.05245181364	0.9927323806
356	0.05237487989	0.9928545255
357	0.05218764443	0.9930377428
358	0.05188559738	0.9930377428
359	0.05145934916	0.9931598876
360	0.05121021792	0.9932820325
361	0.05083392465	0.9933431049
362	0.05054022173	0.9934652498
363	0.05025865842	0.9936484671
364	0.05024636204	0.9936484671
365	0.04996312099	0.9935263222
366	0.04977199175	0.9937095395
367	0.0497031224	0.9936484671
368	0.04965806913	0.9937095395
369	0.04944248092	0.9936484671
370	0.04936878133	0.9936484671
371	0.04916173505	0.9939538292
372	0.04903765044	0.9938927568
373	0.04888249601	0.9939538292
374	0.04881586307	0.9939538292
375	0.04863869986	0.9941370465
376	0.04857379386	0.9941370465
377	0.04848048092	0.9942591914
378	0.04822993055	0.9942591914
379	0.04791285236	0.9942591914
380	0.04785665552	0.994198119
381	0.04766041202	0.9943202638
382	0.04756721132	0.9943813363
383	0.04749185596	0.9943202638
384	0.04735481939	0.9942591914
385	0.04716186675	0.9943813363
386	0.04692192351	0.9945645536
387	0.04669401601	0.9947477709
388	0.04643373269	0.9947477709
389	0.04619186982	0.9948088433
390	0.046091747	0.9947477709
391	0.04582750375	0.9948088433
392	0.04566440607	0.9949309882
393	0.04541584102	0.9951142054
394	0.04520990903	0.995053133
395	0.04497873019	0.995053133
396	0.04468041654	0.9951752779
397	0.04454332978	0.9952974227
398	0.04434028107	0.9952974227
399	0.04424901487	0.9954195676
400	0.04417762265	0.99548064
401	0.04402678301	0.9955417125
402	0.04385697739	0.9957860022
403	0.04359498883	0.9956027849
404	0.04354764116	0.9956027849
405	0.04350989045	0.9956027849
406	0.04339044713	0.9956027849
407	0.04324726316	0.9958470746
408	0.04308075913	0.9958470746
409	0.04284331466	0.9957860022
410	0.04246637738	0.9961524368
411	0.04233282451	0.9962135092
412	0.04214353299	0.9961524368
413	0.04211017639	0.9961524368
414	0.0420198193	0.9962745817
415	0.04171707458	0.9963356541
416	0.04152073448	0.9962135092
417	0.04142103005	0.9962745817
418	0.04131283043	0.9962745817
419	0.04114868827	0.9966410162
420	0.04099087206	0.9965188714
421	0.04078823662	0.9969463784
422	0.04067955904	0.996885306
423	0.04061288888	0.9969463784
424	0.04042340088	0.9970074508
425	0.04031255244	0.9970074508
426	0.03997918213	0.9970685233
427	0.03986873748	0.9970074508
428	0.03972742312	0.9970685233
429	0.0396353037	0.9971906681
430	0.03960808776	0.9971295957
431	0.03955243024	0.9971295957
432	0.03953619716	0.9970685233
433	0.03940840192	0.9971295957
434	0.0392078351	0.9971906681
435	0.03907432898	0.9972517406
436	0.03904321259	0.997312813
437	0.03887951667	0.9973738854
438	0.03867652275	0.9974349579
439	0.03858367907	0.9973738854
440	0.03843346219	0.9975571027
441	0.03841805184	0.9974960303
442	0.03828636787	0.9975571027
443	0.03813519384	0.9974960303
444	0.03794433441	0.9974960303
445	0.03787093992	0.9974960303
446	0.03770108172	0.9976181752
447	0.03753097265	0.9976181752
448	0.03741325077	0.9975571027
449	0.03732054785	0.9976792476
450	0.0370802111	0.9978013925
451	0.03697948735	0.9978013925
452	0.03681420769	0.99774032
453	0.03666276052	0.9978624649
454	0.03650849084	0.9978013925
455	0.03638834541	0.9978013925
456	0.03633660862	0.9978624649
457	0.03608362815	0.9979846097
458	0.03592355259	0.9979235373
459	0.03580244735	0.9979235373
460	0.03570981257	0.9979235373
461	0.03563296762	0.9979846097
462	0.03548321347	0.9979846097
463	0.03537860893	0.9980456822
464	0.03514549343	0.9980456822
465	0.03497839422	0.9980456822
466	0.03480406949	0.9980456822
467	0.03472534445	0.9980456822
468	0.03452697518	0.9980456822
469	0.03444550049	0.9981067546
470	0.03426845462	0.9981067546
471	0.03415127879	0.9981067546
472	0.03406612839	0.9981067546
473	0.03400408599	0.9981067546
474	0.03380476885	0.9981067546
475	0.03370528176	0.9981067546
476	0.03363966803	0.998167827
477	0.03362174998	0.9981067546
478	0.03352740915	0.998167827
479	0.03337577895	0.998167827
480	0.03317297249	0.9982899719
481	0.03303675836	0.9983510443
482	0.0330110739	0.9983510443
483	0.03288164552	0.9984121168
484	0.0327015122	0.9982899719
485	0.03262789709	0.9983510443
486	0.03243412166	0.9982288995
487	0.03235616208	0.9983510443
488	0.0322185846	0.9983510443
489	0.03214818376	0.9985342616
490	0.03204515554	0.9985953341
491	0.03198907808	0.9987174789
492	0.03190327087	0.9987785514
493	0.03175406747	0.9988396238
494	0.03164000988	0.9988396238
495	0.03156718142	0.9988396238
496	0.03144527238	0.9988396238
497	0.03135875405	0.9988396238
498	0.03118691281	0.9989617687
499	0.03114524785	0.9989617687
500	0.03105742447	0.9990228411
501	0.03101724465	0.9990228411
502	0.03093890964	0.9990228411
503	0.03088499833	0.9990228411
504	0.0307860398	0.9990839135
505	0.03067068842	0.9990228411
506	0.03049614991	0.9990839135
507	0.03041844807	0.9990839135
508	0.03019740129	0.999144986
509	0.0301119377	0.999144986
510	0.03005160377	0.999144986
511	0.02995522382	0.999144986
512	0.0298922059	0.9990839135
513	0.02971293696	0.9992060584
514	0.02963453886	0.9992060584
515	0.0295796447	0.9992060584
516	0.0294294311	0.9992671308
517	0.0292345867	0.9993282032
518	0.02910704076	0.9993892757
519	0.02905463403	0.9993892757
520	0.02899369806	0.9993892757
521	0.02889790226	0.9993282032
522	0.02879628525	0.9993282032
523	0.02860627356	0.9993892757
524	0.02854631159	0.9993892757
525	0.02836645314	0.9993892757
526	0.02829515958	0.9994503481
527	0.02825661039	0.9995114205
528	0.02822517687	0.9995114205
529	0.02810103423	0.9995114205
530	0.02799776384	0.9994503481
531	0.0279667472	0.9995114205
532	0.0278380788	0.999572493
533	0.02771549954	0.999572493
534	0.02764182974	0.999572493
535	0.02752247019	0.9995114205
536	0.02742123134	0.9995114205
537	0.02731719585	0.9995114205
538	0.02719448041	0.9995114205
539	0.02713017875	0.9995114205
540	0.02701981671	0.999572493
541	0.026950966	0.999572493
542	0.02691178644	0.999572493
543	0.02683298508	0.999572493
544	0.02674689402	0.999572493
545	0.02668113582	0.999572493
546	0.02655731606	0.999572493
547	0.02649929717	0.999572493
548	0.02643677707	0.999572493
549	0.02633496956	0.999572493
550	0.02625603061	0.9996335654
551	0.02617576894	0.999572493
552	0.0260127465	0.999572493
553	0.02594433777	0.999572493
554	0.02583032012	0.999572493
555	0.02571371049	0.999572493
556	0.02564365371	0.999572493
557	0.02551281754	0.9996335654
558	0.02536982168	0.9996335654
559	0.02530269243	0.9996335654
560	0.0252175877	0.999572493
561	0.02513652531	0.9996335654
562	0.02502740402	0.999572493
563	0.02496668747	0.9996335654
564	0.02485249537	0.9996335654
565	0.0248444003	0.9996335654
566	0.02476547433	0.9996335654
567	0.02473432207	0.9996335654
568	0.02470554599	0.9996335654
569	0.02458735155	0.9996335654
570	0.02451701202	0.9996335654
571	0.02443289459	0.9996335654
572	0.024390367	0.9996335654
573	0.02433499381	0.9996335654
574	0.02430266342	0.9996335654
575	0.02424811007	0.9996335654
576	0.02421518366	0.9996335654
577	0.02411092826	0.9996335654
578	0.02406995269	0.9996335654
579	0.02401655814	0.9996335654
580	0.02397835863	0.9996335654
581	0.02393242905	0.9996335654
582	0.02380966224	0.9996335654
583	0.02376808421	0.9996335654
584	0.02366666801	0.9996335654
585	0.02354271262	0.9996335654
586	0.02344372957	0.9996946378
587	0.02337110668	0.9996946378
588	0.02333041897	0.9996946378
589	0.02321261063	0.9996946378
590	0.02315814669	0.9996946378
591	0.02312466364	0.9996946378
592	0.0230942246	0.9996946378
593	0.02298776821	0.9997557103
594	0.02286656455	0.9997557103
595	0.02280284005	0.9997557103
596	0.0227289707	0.9997557103
597	0.02265157396	0.9997557103
598	0.02255995513	0.9997557103
599	0.02253839071	0.9997557103
600	0.02240996117	0.9997557103
601	0.02232503387	0.9997557103
602	0.02218839068	0.9997557103
603	0.02213983803	0.9997557103
604	0.02210445871	0.9997557103
605	0.02205410054	0.9997557103
606	0.02193476489	0.9997557103
607	0.02186828901	0.9997557103
608	0.02182315042	0.9997557103
609	0.0217514517	0.9997557103
610	0.02164532711	0.9997557103
611	0.02158343085	0.9997557103
612	0.02147136568	0.9997557103
613	0.02138799352	0.9998167827
614	0.02130732047	0.9998778551
615	0.02127427535	0.9998778551
616	0.02123794033	0.9998778551
617	0.02115881489	0.9998778551
618	0.02112469956	0.9998778551
619	0.02102779705	0.9998778551
620	0.02101975285	0.9998778551
621	0.0209322826	0.9998778551
622	0.02086765582	0.9998167827
623	0.02077411667	0.9998167827
624	0.02074496345	0.9998167827
625	0.02069403453	0.9998778551
626	0.02061619128	0.9999389276
627	0.0205560437	0.9999389276
628	0.02044059684	0.9998778551
629	0.02040528323	0.9999389276
630	0.02031574509	0.9999389276
631	0.02025339312	0.9999389276
632	0.02019349524	0.9999389276
633	0.02009626957	0.9999389276
634	0.02000928507	0.9999389276
635	0.01995553343	0.9999389276
636	0.01993799627	0.9999389276
637	0.01985549023	0.9999389276
638	0.01976889	0.9999389276
639	0.01965539576	0.9999389276
640	0.01959450985	0.9999389276
641	0.01957224239	0.9999389276
642	0.01946916153	1
643	0.01940940072	0.9999389276
644	0.01939086563	0.9999389276
645	0.019307036	0.9999389276
646	0.01923606975	0.9999389276
647	0.01920729995	0.9999389276
648	0.01913390833	0.9999389276
649	0.01909344741	0.9999389276
650	0.01905860202	1
651	0.01900416264	1
652	0.01898744497	1
653	0.0189158093	1
654	0.01886062392	1
655	0.01881238488	1
656	0.01876841279	1
657	0.01872939312	1
658	0.01868751384	1
659	0.01861909342	1
660	0.01854707013	1
661	0.01845156224	0.9999389276
662	0.01842101855	0.9999389276
663	0.01832806433	0.9999389276
664	0.01827936174	0.9999389276
665	0.01820683233	0.9999389276
666	0.01816324768	0.9999389276
667	0.01810685779	0.9999389276
668	0.01807921079	0.9999389276
669	0.01805746596	0.9999389276
670	0.01803040114	0.9999389276
671	0.01801120785	0.9999389276
672	0.01792046789	0.9999389276
673	0.0178400231	0.9999389276
674	0.01773406317	1
675	0.01769561787	1
676	0.01763670031	1
677	0.01758313434	1
678	0.01751317593	0.9999389276
679	0.01743751535	0.9999389276
680	0.01740114801	0.9999389276
681	0.01736087441	0.9999389276
682	0.01731271581	1
683	0.01722422404	1
684	0.01717768878	1
685	0.01717373385	1
686	0.01716227063	1
687	0.01709262339	1
688	0.01707046965	1
689	0.01699913732	1
690	0.01689203414	1
691	0.01688243272	1
692	0.01684879223	1
693	0.01677112535	1
694	0.01674662126	1
695	0.01672996769	1
696	0.01668058816	1
697	0.01664027668	1
698	0.01657059416	1
699	0.0164953472	1
700	0.01645197401	1
701	0.01641563962	1
702	0.01635270921	1
703	0.01631514704	1
704	0.01628063686	1
705	0.01619719483	1
706	0.01615748128	1
707	0.01612893432	1
708	0.01607421933	1
709	0.0160590954	1
710	0.01602731018	1
711	0.01596661604	1
712	0.01594049989	1
713	0.01588535599	1
714	0.01586191155	1
715	0.0158483169	1
716	0.01578201917	1
717	0.01572908358	1
718	0.01568570371	1
719	0.01565137014	1
720	0.01561519969	1
721	0.01556423061	1
722	0.01552814751	1
723	0.01550489006	1
724	0.01546112636	1
725	0.01543903654	1
726	0.01540698689	1
727	0.01539277647	1
728	0.01535973298	1
729	0.01531313084	1
730	0.01525156197	1
731	0.01521113975	1
732	0.01516427985	1
733	0.01512544573	1
734	0.01508809075	1
735	0.01502937388	1
736	0.01500426587	1
737	0.01497578826	1
738	0.01494858159	1
739	0.01489789656	1
740	0.01489630643	1
741	0.01482280926	1
742	0.01477367997	1
743	0.01472590111	1
744	0.01469473887	1
745	0.01462504166	1
746	0.01458142592	1
747	0.01457581398	1
748	0.01453048016	1
749	0.01450936796	1
750	0.01445597537	1
751	0.01441415784	1
752	0.01438229521	1
753	0.0143649227	1
754	0.01430854844	1
755	0.01427529996	1
756	0.0142400545	1
757	0.01419293011	1
758	0.01413859293	1
759	0.01410178384	1
760	0.01406000576	1
761	0.014052726	1
762	0.0140235114	1
763	0.01400183569	1
764	0.01398692783	1
765	0.01395614755	1
766	0.01392480024	1
767	0.01388972905	1
768	0.01382408173	1
769	0.01374719043	1
770	0.0137242765	1
771	0.01370375901	1
772	0.0136777236	1
773	0.01359601943	1
774	0.01356235912	1
775	0.01352808134	1
776	0.01348464642	1
777	0.0134596669	1
778	0.01344295716	1
779	0.01341516484	1
780	0.01337642365	1
781	0.01332679576	1
782	0.01330526068	1
783	0.01328040226	1
784	0.01325503573	1
785	0.01322790032	1
786	0.01318353086	1
787	0.01314308349	1
788	0.0130943943	1
789	0.01302631859	1
790	0.01300241677	1
791	0.01292427379	1
792	0.01288530331	1
793	0.01286176223	1
794	0.01282765513	1
795	0.01279681294	1
796	0.01278672387	1
797	0.01274951871	1
798	0.01273968098	1
799	0.01269835745	1
800	0.012673152	1
801	0.01262326492	1
802	0.01256949483	1
803	0.0125275981	1
804	0.01248046624	1
805	0.01246501848	1
806	0.0124384577	1
807	0.01238448642	1
808	0.01236821229	1
809	0.01235811147	1
810	0.01230478104	1
811	0.01226823033	1
812	0.01225111245	1
813	0.01221046981	1
814	0.01219979943	1
815	0.01218914236	1
816	0.01217063806	1
817	0.01212105302	1
818	0.01209473201	1
819	0.01208336577	1
820	0.01206148434	1
821	0.01204616828	1
822	0.01201255606	1
823	0.01198364351	1
824	0.01196806084	1
825	0.0119471232	1
826	0.01194124512	1
827	0.01189040263	1
828	0.01185590799	1
829	0.01183079511	1
830	0.01181020914	1
831	0.01177907504	1
832	0.01176167475	1
833	0.01172445187	1
834	0.01171002439	1
835	0.01168966211	1
836	0.01167050055	1
837	0.01163206583	1
838	0.01156308659	1
839	0.01152583109	1
840	0.01149633035	1
841	0.01144856446	1
842	0.01140808042	1
843	0.01139234936	1
844	0.01136444373	1
845	0.01136140626	1
846	0.01132297857	1
847	0.01127970017	1
848	0.01124665406	1
849	0.01123869317	1
850	0.01122407397	1
851	0.01120847422	1
852	0.01119990618	1
853	0.0111624639	1
854	0.01114700764	1
855	0.01111478977	1
856	0.01107000518	1
857	0.01105288392	1
858	0.01105054425	1
859	0.01101356525	1
860	0.01097316905	1
861	0.01091992676	1
862	0.01088286331	1
863	0.01085913166	1
864	0.01084203536	1
865	0.01080823666	1
866	0.0107736983	1
867	0.01074767163	1
868	0.01073998134	1
869	0.01070069382	1
870	0.01066018666	1
871	0.01064697338	1
872	0.01064185927	1
873	0.01063639112	1
