iter	Logloss
760	0.006070522354
761	0.006046493654
762	0.006023695804
763	0.005998556759
764	0.005983760942
765	0.005962860605
766	0.005951872893
767	0.005938960051
768	0.005936932092
769	0.005924643128
770	0.005901766688
771	0.005893828298
772	0.005852167644
773	0.005833388247
774	0.005821132985
775	0.005798879049
776	0.00577216534
777	0.005759148939
778	0.005751129416
779	0.005740848529
780	0.00572741803
781	0.005704679707
782	0.005694189372
783	0.005666169512
784	0.005653477777
785	0.005625607175
786	0.005606812573
787	0.00560613424
788	0.005599156877
789	0.005597755319
790	0.005588624012
791	0.005572366968
792	0.005536521812
793	0.005519584138
794	0.005507584229
795	0.00550539368
796	0.005504561232
797	0.005483990761
798	0.005466663844
799	0.005449215917
800	0.005441063235
801	0.005425837676
802	0.00542013238
803	0.005410099935
804	0.005402060454
805	0.00539752792
806	0.005381590817
807	0.005342858439
808	0.005322334319
809	0.005303265238
810	0.005285177639
811	0.005267473881
812	0.00524366792
813	0.005228572338
814	0.005212383555
815	0.005194561002
816	0.00518013602
817	0.005171400611
818	0.005151674446
819	0.00514407697
820	0.005127379771
821	0.005124538139
822	0.005111425204
823	0.005089352239
824	0.005060578036
825	0.005053895218
826	0.005043975618
827	0.005030737901
828	0.005014208676
829	0.00501416321
830	0.004989022334
831	0.004979021707
832	0.004967327787
833	0.004949048883
834	0.004941113704
835	0.004933232695
836	0.004930015698
837	0.004903617464
838	0.004886481952
839	0.004882981475
840	0.004880899769
841	0.004859356658
842	0.004853014126
843	0.004837707596
844	0.004830342578
845	0.004814205555
846	0.004791660578
847	0.004778686388
848	0.004762012678
849	0.004748200396
850	0.004734763823
851	0.004726327428
852	0.004713809319
853	0.004695435821
854	0.004677890641
855	0.004671336172
856	0.004647830719
857	0.004641420307
858	0.004627653777
859	0.004611234238
860	0.004602728198
861	0.004592737487
862	0.004575118781
863	0.004562096101
864	0.004537752181
865	0.004537035014
866	0.004511497033
867	0.004502225482
868	0.004501220892
869	0.004495116824
870	0.004489374143
871	0.004464962601
872	0.004449948505
873	0.004433200844
874	0.004416089301
875	0.004410356922
876	0.00438428377
