iter	Passed	Remaining
401	21561	85708
402	21613	85650
403	21659	85567
404	21698	85454
405	21736	85340
406	21775	85228
407	21820	85142
408	21866	85061
409	21905	84949
410	21949	84862
411	21994	84773
412	22036	84676
413	22199	85044
414	22332	85294
415	22377	85205
416	22420	85111
417	22461	85010
418	22503	84910
419	22555	84850
420	22600	84763
421	22645	84679
422	22700	84630
423	22746	84549
424	22792	84465
425	22836	84378
426	22886	84311
427	22928	84214
428	22967	84106
429	23005	83997
430	23056	83934
431	23101	83848
432	23149	83778
433	23197	83703
434	23236	83599
435	23281	83515
436	23336	83466
437	23601	84166
438	23652	84103
439	23714	84078
440	23760	83997
441	23807	83917
442	23854	83840
443	23896	83745
444	23941	83660
445	23985	83573
446	24028	83483
447	24072	83393
448	24118	83313
449	24168	83246
450	24209	83148
451	24265	83102
452	24304	83000
453	24344	82901
454	24390	82820
455	24430	82720
456	24469	82619
457	24508	82514
458	24546	82410
459	24586	82311
460	24673	82370
461	25028	83318
462	25070	83224
463	25115	83140
464	25157	83046
465	25200	82955
466	25243	82865
467	25284	82767
468	25332	82696
469	25376	82607
470	25420	82520
471	25464	82436
472	25509	82354
473	25555	82273
474	25599	82187
475	25640	82091
476	25678	81988
477	25717	81886
478	25760	81798
479	25808	81725
480	25855	81651
481	25904	81583
482	25943	81483
483	25983	81385
484	26042	81349
485	26235	81731
486	26339	81830
487	26386	81753
488	26429	81665
489	26472	81577
490	26515	81491
491	26558	81401
492	26600	81311
493	26644	81227
494	26692	81154
495	26736	81070
496	26779	80985
497	26823	80900
498	26882	80864
499	26924	80774
500	26963	80674
501	27001	80574
502	27039	80472
503	27076	80370
504	27115	80272
505	27153	80171
506	27192	80076
507	27242	80011
508	27280	79912
509	27325	79832
510	27539	80246
511	27628	80294
512	27673	80216
513	27716	80128
514	27760	80047
515	27806	79971
516	27853	79896
517	27898	79816
518	27942	79736
519	27987	79656
520	28035	79585
521	28084	79519
522	28135	79458
523	28179	79377
524	28225	79300
525	28274	79232
526	28321	79160
527	28362	79071
528	28401	78975
529	28444	78892
530	28491	78821
531	28542	78759
532	28580	78664
533	28632	78605
534	28888	79105
535	28934	79031
536	28975	78941
537	29017	78853
538	29058	78764
539	29116	78721
540	29162	78647
541	29211	78578
542	29253	78494
543	29317	78467
544	29361	78388
545	29410	78321
546	29452	78234
547	29491	78141
548	29544	78085
549	29582	77990
550	29622	77899
551	29659	77802
552	29697	77708
553	29736	77616
554	29775	77523
555	29814	77432
556	29854	77342
557	29902	77274
558	30033	77422
559	30205	77672
560	30246	77582
561	30286	77495
562	30333	77422
563	30376	77341
564	30422	77268
565	30465	77185
566	30508	77105
567	30551	77023
568	30597	76950
569	30638	76865
570	30683	76789
571	30730	76718
572	30775	76642
573	30832	76597
574	30872	76510
575	30910	76418
576	30948	76325
577	30991	76244
578	31028	76151
579	31066	76059
580	31115	75995
581	31163	75928
582	31380	76271
583	31598	76615
584	31639	76529
585	31683	76451
586	31724	76366
587	31768	76288
588	31813	76211
589	31855	76128
590	31896	76045
591	31939	75963
592	31982	75884
593	32027	75810
594	32074	75739
595	32117	75658
596	32162	75584
597	32208	75512
598	32248	75426
599	32299	75364
600	32338	75277
601	32377	75189
602	32417	75102
603	32472	75052
604	32512	74966
605	32550	74877
606	32590	74791
607	32710	74889
608	32898	75142
609	32941	75063
610	32983	74981
611	33025	74900
612	33067	74820
613	33112	74746
614	33159	74677
615	33201	74595
616	33246	74521
617	33291	74447
618	33332	74364
619	33386	74312
620	33430	74236
621	33478	74169
622	33526	74101
623	33571	74029
624	33621	73966
625	33658	73877
626	33698	73793
627	33738	73707
628	33779	73626
629	33816	73537
630	33855	73452
631	33898	73374
632	34111	73666
633	34203	73693
634	34243	73609
635	34284	73528
636	34328	73452
637	34370	73373
638	34413	73296
639	34457	73222
640	34505	73155
641	34548	73079
642	34595	73010
643	34640	72938
644	34690	72876
645	34736	72807
646	34778	72728
647	34816	72642
648	34856	72559
649	34909	72504
650	34955	72435
651	34993	72348
652	35031	72261
653	35086	72211
654	35124	72125
655	35170	72057
656	35322	72203
657	35483	72368
658	35529	72298
659	35570	72218
660	35614	72144
661	35654	72063
662	35700	71993
663	35745	71921
664	35789	71847
665	35831	71771
666	35876	71700
667	35925	71635
668	35980	71585
669	36036	71534
670	36077	71455
671	36115	71371
672	36166	71311
673	36215	71248
674	36260	71178
675	36298	71092
676	36339	71014
677	36375	70926
678	36413	70843
679	36452	70761
680	36577	70846
681	36765	71051
682	36809	70977
683	36853	70905
684	36901	70839
685	36942	70761
686	36984	70684
687	37031	70618
688	37079	70553
689	37122	70478
690	37165	70403
691	37219	70351
692	37263	70279
693	37308	70207
694	37351	70135
695	37409	70089
696	37449	70009
697	37488	69927
698	37527	69847
699	37566	69766
700	37615	69704
701	37652	69619
702	37690	69537
703	37728	69454
704	37767	69373
705	38091	69817
706	38196	69855
707	38234	69772
708	38274	69693
709	38315	69615
710	38355	69535
711	38396	69459
712	38436	69380
713	38496	69336
714	38536	69257
715	38581	69187
716	38621	69109
717	38667	69041
718	38711	68970
719	38764	68913
720	38802	68833
721	38842	68753
722	38881	68674
723	38922	68598
724	38971	68535
725	39009	68454
726	39050	68378
727	39087	68295
728	39132	68227
729	39194	68187
730	39441	68469
731	39501	68426
732	39546	68356
733	39591	68286
734	39634	68215
735	39677	68141
736	39719	68067
737	39763	67997
738	39806	67924
739	39863	67875
740	39906	67803
741	39948	67730
742	39996	67665
743	40042	67597
744	40089	67533
745	40128	67454
746	40167	67375
747	40207	67298
748	40254	67234
749	40292	67153
750	40332	67078
751	40379	67013
752	40420	66937
753	40462	66864
754	40601	66951
755	40789	67119
756	40833	67048
757	40876	66976
758	40918	66903
759	40961	66831
760	41003	66758
761	41046	66687
762	41091	66619
763	41134	66547
764	41180	66481
765	41225	66413
766	41269	66343
767	41312	66272
768	41357	66203
769	41401	66135
770	41442	66060
771	41498	66010
772	41537	65932
773	41577	65858
774	41616	65780
775	41656	65706
776	41694	65627
777	41735	65552
778	41773	65475
779	41905	65545
780	42099	65710
781	42140	65635
782	42180	65560
783	42222	65488
784	42267	65420
785	42310	65349
786	42359	65288
787	42401	65216
788	42446	65148
789	42490	65080
790	42548	65032
791	42591	64963
792	42634	64892
793	42679	64824
794	42721	64753
795	42766	64686
796	42815	64625
797	42863	64563
798	42910	64500
799	42959	64439
800	42999	64365
801	43052	64311
802	43090	64233
803	43164	64209
804	43533	64624
805	43572	64547
806	43613	64474
807	43656	64404
808	43700	64335
809	43742	64263
810	43783	64190
811	43826	64120
812	43873	64055
813	43918	63988
814	43961	63919
815	44004	63849
816	44046	63778
817	44092	63712
818	44131	63637
819	44169	63560
820	44219	63501
821	44258	63426
822	44298	63353
823	44340	63281
824	44381	63209
825	44419	63134
826	44459	63059
827	44497	62984
828	44551	62930
829	44773	63114
830	44862	63109
831	44903	63037
832	44946	62968
833	44989	62899
834	45033	62831
835	45077	62763
