iter	Logloss
243	0.05121548173
244	0.05090235039
245	0.05061196109
246	0.05046201378
247	0.05006866323
248	0.0496877529
249	0.04951482873
250	0.04915204103
251	0.04896889292
252	0.04879606616
253	0.0483384017
254	0.04820688139
255	0.04798745267
256	0.04769616966
257	0.04733500275
258	0.04702842642
259	0.04677846693
260	0.04638814812
261	0.04598207044
262	0.04576296905
263	0.04558148161
264	0.04536735651
265	0.04531502617
266	0.04513190529
267	0.04493791261
268	0.04441017977
269	0.04422556556
270	0.04389955609
271	0.04386566874
272	0.04358630788
273	0.04337657956
274	0.04322442631
275	0.04297781046
276	0.04272263834
277	0.04257378297
278	0.04218808475
279	0.04212764264
280	0.04201410276
281	0.04188953663
282	0.04166365096
283	0.0414362389
284	0.04139842418
285	0.04130969376
286	0.04098102678
287	0.0408196912
288	0.04069436949
289	0.04047717928
290	0.04023707024
291	0.039996755
292	0.03975596489
293	0.03957553517
294	0.03947047967
295	0.03920307025
296	0.03885307498
297	0.03881470956
298	0.03851008974
299	0.03838438254
300	0.03825532563
301	0.03824538861
302	0.03811488975
303	0.03794228245
304	0.03761896494
305	0.03759750246
306	0.03746288689
307	0.03723649855
308	0.03698308151
309	0.03676206561
310	0.03660249999
311	0.03649180876
312	0.03642818298
313	0.03627728737
314	0.03601274364
315	0.03574314062
316	0.03572302994
317	0.03553208365
318	0.03536363995
319	0.03532077979
320	0.03521146972
321	0.03520015334
322	0.03506171534
323	0.03501909132
324	0.03490849827
325	0.03487072432
326	0.03453725838
327	0.0343530718
328	0.03419517069
329	0.03393180132
330	0.03368679772
331	0.03347876824
332	0.03331958345
333	0.03322410865
334	0.03302591849
335	0.03288313205
336	0.032678942
337	0.03234449425
338	0.03207333682
339	0.0320560832
340	0.03191448698
341	0.03166006771
342	0.03151150711
343	0.03137030988
344	0.0312529049
345	0.03109166766
346	0.03090792222
347	0.03078517174
348	0.03054322551
349	0.03032981744
350	0.0300915036
351	0.02994944808
352	0.02985502348
353	0.02983374397
354	0.02967989846
355	0.02962606995
356	0.0294030204
357	0.0292457067
358	0.02914940063
359	0.02888817237
360	0.02871935258
361	0.02862815527
362	0.02845369812
363	0.02818090185
364	0.0278278499
365	0.027668897
366	0.0276524379
367	0.02740859309
368	0.02724250713
369	0.02715938582
370	0.02705196175
371	0.02692019936
372	0.02687948743
373	0.02674283993
374	0.02657713734
375	0.02639129608
376	0.02635832917
377	0.02633149851
378	0.02620658502
379	0.02612805688
380	0.02608041596
381	0.02592009793
382	0.02572959188
383	0.02562634964
384	0.02544620322
385	0.02535800313
386	0.02525821846
387	0.02521357432
388	0.02510482498
389	0.0248959007
390	0.02477847844
391	0.02462003193
392	0.02450466149
393	0.02434733432
394	0.02424567776
395	0.02410575583
396	0.02400593046
397	0.0238955878
398	0.02375760035
399	0.02367337968
400	0.02358727023
401	0.02343826311
402	0.02332222002
403	0.02322233464
404	0.0231275527
405	0.02305769017
406	0.02296716695
407	0.02282375948
408	0.02271589834
409	0.02255446161
410	0.02246635563
411	0.02241703527
412	0.02232156924
413	0.02216052577
414	0.02213726479
415	0.02202661497
416	0.02185561872
417	0.02170356064
418	0.02155469665
419	0.02146299198
420	0.02137509377
421	0.02122228514
422	0.02109506763
423	0.02105510015
424	0.020949058
425	0.02083799536
426	0.02075700549
427	0.02072364266
428	0.02070295373
429	0.02055040237
430	0.02047933992
431	0.02039362904
432	0.02036696195
433	0.02027533077
434	0.02014632829
435	0.02012794992
436	0.02007749063
437	0.01998732268
438	0.01985398904
439	0.01981499661
440	0.01979979349
441	0.01972815119
442	0.01957535083
443	0.0194543475
444	0.01935183233
445	0.01927072773
446	0.01918194242
447	0.01916190048
448	0.01914145406
449	0.01908135364
450	0.01897725007
451	0.01895442097
452	0.01884424309
453	0.01879065984
454	0.01874073256
455	0.01865530685
456	0.01849450933
457	0.01841907362
458	0.0183418592
459	0.01826745064
460	0.01817829762
461	0.01806568038
462	0.01800606905
463	0.01793986882
464	0.01786094375
465	0.0177656974
466	0.01769022724
467	0.01764424407
468	0.01758684661
469	0.0175329201
470	0.01748216816
471	0.01731903183
472	0.01721695395
473	0.01713501496
474	0.01707214393
475	0.01697453826
476	0.01684656343
477	0.01671663681
478	0.01666925508
479	0.01657182498
480	0.0165151621
481	0.01647288068
482	0.0164247543
483	0.01635303064
484	0.0163007685
485	0.01617242346
486	0.01609422403
487	0.01606662506
488	0.01602166879
489	0.01594848666
490	0.01582473509
491	0.01570934516
492	0.01558788117
493	0.01558371606
494	0.01555326836
495	0.01545612731
496	0.01537676943
497	0.0153595373
498	0.01530976259
499	0.01522881738
500	0.01518146582
501	0.01512588588
502	0.01504852785
503	0.01504014465
504	0.01500118223
505	0.01487609864
506	0.01483006149
507	0.01476388967
508	0.01469989823
509	0.01462134094
510	0.01456981155
511	0.01455057742
512	0.01450981493
513	0.01446093175
514	0.01439483468
515	0.01433606421
516	0.01428693019
517	0.01425074909
518	0.014232742
519	0.01417054203
520	0.01410823767
521	0.01400681268
522	0.01397333671
523	0.01388314438
524	0.0138611142
525	0.01382661727
526	0.01380969239
527	0.01377244348
528	0.01372045586
529	0.01367436102
530	0.01349934697
531	0.01344982857
532	0.0134220582
533	0.0133516319
534	0.01333515148
535	0.01320455967
536	0.01317025352
537	0.01308816323
538	0.01307864378
539	0.01300252175
540	0.01290418665
541	0.01286811831
542	0.01283762886
543	0.01277155744
544	0.01273634425
545	0.01271513892
546	0.01268970242
547	0.01262697752
548	0.01250175522
549	0.0124712109
550	0.01245415379
551	0.01241706834
552	0.01236247102
553	0.01234254168
554	0.01230154271
555	0.01225496679
556	0.01222574992
557	0.01219429545
558	0.01215332889
559	0.01209786341
560	0.01207037027
561	0.01198733803
562	0.01195196939
563	0.01191675318
564	0.01186259465
565	0.01181692
566	0.01180035656
567	0.01174257998
568	0.01164767625
569	0.01158566264
570	0.01155363569
571	0.01154838757
572	0.01154415481
573	0.01150167143
574	0.01147606428
575	0.01141584146
576	0.01139926767
577	0.01137383333
578	0.01131648363
579	0.01128547863
580	0.01127868959
581	0.01124335146
582	0.01122190311
583	0.01119988706
584	0.01119242211
585	0.01112719759
586	0.01106731992
587	0.01105411392
588	0.01098902602
589	0.01095203767
590	0.01091767189
591	0.01083666707
592	0.01077871185
593	0.01071577853
594	0.01067429365
595	0.01061388206
596	0.0105601898
597	0.01051389112
598	0.01048976333
599	0.01046024934
600	0.01035037753
601	0.01030816035
602	0.01027788739
603	0.01027023813
604	0.01023949865
605	0.01019410175
606	0.01015753157
607	0.01011175212
608	0.01008997935
609	0.0100189737
610	0.009995810352
611	0.00996439024
612	0.009949880943
613	0.009875430167
614	0.009834151494
615	0.009816885705
616	0.009772424225
617	0.009752679829
618	0.009742569624
619	0.009727800977
620	0.009722316826
621	0.009684417933
622	0.009640303884
623	0.009616492093
624	0.009567019449
625	0.009530548467
626	0.009507512595
627	0.009470341894
628	0.00942496602
629	0.009416898487
630	0.009397354554
631	0.00937936896
632	0.009306034511
633	0.009250265102
634	0.009231156163
635	0.009218402007
636	0.009175647097
637	0.009141421606
638	0.009111138527
639	0.00908724182
640	0.009062543557
641	0.009026400965
642	0.00897839296
643	0.008952553583
644	0.008905708145
645	0.008870568652
646	0.008842647809
647	0.008821270075
648	0.008766387028
649	0.008728278475
650	0.008698433322
651	0.008669341878
652	0.008625005259
653	0.008596330043
654	0.008548087997
655	0.008540150726
656	0.008511062933
657	0.008472896354
658	0.008446950221
659	0.008425160888
660	0.008411163071
661	0.008374820867
662	0.00836677783
663	0.00833409133
