iter	Passed	Remaining
0	40	81875
1	73	73342
2	105	70396
3	141	70457
4	156	62343
5	190	63194
6	210	60049
7	247	61601
8	281	62223
9	315	62697
10	346	62683
11	381	63141
12	421	64379
13	458	65039
14	492	65210
15	526	65305
16	559	65268
17	593	65396
18	641	66898
19	688	68118
20	720	67875
21	753	67714
22	786	67576
23	819	67456
24	850	67159
25	884	67156
26	919	67177
27	990	69771
28	1030	70049
29	1070	70287
30	1109	70444
31	1156	71132
32	1188	70816
33	1236	71489
34	1290	72461
35	1324	72270
36	1358	72059
37	1392	71914
38	1438	72322
39	1480	72538
40	1514	72376
41	1549	72240
42	1590	72365
43	1638	72827
44	1675	72807
45	1710	72676
46	1744	72501
47	1795	73036
48	1832	72962
49	1868	72873
50	1903	72745
51	1937	72569
52	1977	72653
53	2013	72551
54	2047	72412
55	2100	72932
56	2135	72805
57	2171	72710
58	2206	72577
59	2240	72436
60	2274	72301
61	2308	72171
62	2343	72066
63	2382	72068
64	2428	72280
65	2466	72286
66	2501	72161
67	2537	72094
68	2595	72623
69	2630	72536
70	2667	72466
71	2711	72616
72	2749	72576
73	2783	72451
74	2818	72347
75	2853	72237
76	2892	72226
77	2940	72452
78	2989	72690
79	3037	72901
80	3076	72883
81	3125	73099
82	3161	73009
83	3198	72961
84	3247	73173
85	3282	73064
86	3318	72979
87	3354	72877
88	3389	72768
89	3424	72674
90	3463	72650
91	3502	72646
92	3548	72757
93	3612	73244
94	3649	73190
95	3686	73106
96	3721	73016
97	3757	72921
98	3792	72826
99	3826	72712
100	3860	72592
101	3896	72499
102	3930	72394
103	3977	72504
104	4027	72688
105	4069	72721
106	4104	72614
107	4138	72505
108	4173	72398
109	4212	72382
110	4250	72338
111	4288	72284
112	4355	72740
113	4402	72837
114	4438	72757
115	4478	72735
116	4520	72753
117	4563	72780
118	4601	72741
119	4642	72739
120	4684	72742
121	4738	72938
122	4787	73062
123	4829	73072
124	4915	73733
125	4955	73701
126	4993	73648
127	5034	73626
128	5087	73781
129	5128	73764
130	5176	73852
131	5222	73913
132	5269	73969
133	5317	74050
134	5364	74111
135	5399	74007
136	5444	74034
137	5492	74102
138	5533	74086
139	5570	74009
140	5618	74076
141	5654	73987
142	5690	73901
143	5726	73803
144	5777	73912
145	5813	73822
146	5849	73736
147	5884	73639
148	5918	73529
149	5953	73430
150	5988	73333
151	6030	73321
152	6066	73230
153	6109	73239
154	6145	73145
155	6180	73054
156	6216	72979
157	6264	73030
158	6299	72941
159	6334	72851
160	6372	72791
161	6426	72908
162	6466	72875
163	6511	72897
164	6556	72919
165	6595	72866
166	6659	73094
167	6693	72992
168	6728	72897
169	6762	72799
170	6800	72734
171	6850	72811
172	6885	72716
173	6919	72611
174	6953	72518
175	6989	72441
176	7024	72352
177	7060	72270
178	7115	72382
179	7169	72489
180	7216	72518
181	7264	72564
182	7298	72470
183	7343	72478
184	7390	72504
185	7425	72422
186	7471	72433
187	7506	72352
188	7546	72311
189	7591	72314
190	7644	72404
191	7691	72428
192	7734	72418
193	7771	72345
194	7816	72348
195	7862	72368
196	7910	72396
197	7969	72534
198	8007	72467
199	8046	72415
200	8082	72336
201	8136	72426
202	8177	72393
203	8221	72383
204	8255	72286
205	8289	72194
206	8331	72170
207	8379	72196
208	8415	72113
209	8451	72038
210	8487	71966
211	8532	71964
212	8580	71986
213	8630	72030
214	8675	72024
215	8749	72267
216	8797	72286
217	8835	72224
218	8890	72304
219	8938	72323
220	8992	72387
221	9047	72460
222	9092	72458
223	9137	72449
224	9189	72496
225	9232	72473
226	9280	72485
227	9329	72508
228	9365	72432
229	9407	72399
230	9444	72326
231	9478	72234
232	9521	72204
233	9554	72108
234	9597	72086
235	9640	72060
236	9679	72007
237	9715	71923
238	9749	71838
239	9783	71747
240	9820	71676
241	9869	71696
242	9905	71620
243	9939	71535
244	9975	71453
245	10010	71378
246	10058	71384
247	10109	71416
248	10144	71335
249	10179	71255
250	10233	71306
251	10268	71229
252	10305	71160
253	10339	71077
254	10374	70996
255	10430	71056
256	10479	71072
257	10553	71257
258	10600	71255
259	10655	71306
260	10700	71296
261	10745	71279
262	10791	71271
263	10853	71369
264	10899	71357
265	10941	71326
266	10993	71357
267	11042	71366
268	11095	71398
269	11139	71374
270	11185	71365
271	11250	71474
272	11298	71475
273	11358	71547
274	11423	71653
275	11462	71599
276	11514	71622
277	11559	71604
278	11628	71729
279	11672	71703
280	11725	71731
281	11768	71698
282	11814	71678
283	11858	71654
284	11908	71662
285	11953	71637
286	11988	71555
287	12034	71540
288	12100	71638
289	12139	71582
290	12174	71499
291	12209	71419
292	12245	71339
293	12299	71369
294	12334	71291
295	12371	71221
296	12406	71137
297	12443	71071
298	12479	70996
299	12532	71017
300	12579	71003
301	12622	70969
302	12673	70979
303	12718	70955
304	12762	70928
305	12802	70872
306	12845	70837
307	12895	70842
308	12929	70759
309	12963	70674
310	12999	70597
311	13041	70559
312	13090	70553
313	13125	70476
314	13160	70399
315	13196	70326
316	13232	70251
317	13267	70176
318	13321	70200
319	13362	70155
320	13396	70068
321	13442	70049
322	13488	70033
323	13522	69950
324	13557	69874
325	13593	69800
326	13630	69734
327	13665	69660
328	13710	69633
329	13761	69643
330	13802	69597
331	13837	69518
332	13870	69435
333	13915	69410
334	13951	69339
335	13987	69271
336	14025	69212
337	14060	69137
338	14096	69069
339	14139	69032
340	14187	69022
341	14236	69016
342	14272	68948
343	14307	68877
344	14365	68914
345	14401	68845
346	14441	68793
347	14478	68731
348	14523	68706
349	14564	68660
350	14604	68610
351	14651	68593
352	14699	68583
353	14740	68540
354	14794	68555
355	14843	68547
356	14883	68498
357	14933	68495
358	14979	68469
359	15019	68420
360	15072	68429
361	15117	68402
362	15165	68391
363	15215	68384
364	15249	68310
365	15292	68270
366	15341	68263
367	15401	68302
368	15457	68322
369	15502	68296
370	15555	68303
371	15598	68263
372	15643	68233
373	15691	68221
374	15739	68205
375	15787	68188
376	15832	68161
377	15886	68170
378	15929	68130
379	15972	68094
380	16021	68079
381	16067	68056
382	16114	68035
383	16162	68016
384	16207	67988
385	16260	67992
386	16307	67967
387	16353	67943
388	16400	67920
389	16460	67952
390	16499	67897
391	16547	67880
392	16589	67837
393	16636	67811
394	16682	67787
395	16732	67774
396	16778	67747
397	16826	67728
398	16862	67659
399	16902	67610
400	16955	67610
401	17007	67606
402	17060	67605
403	17108	67587
404	17152	67551
405	17197	67519
406	17237	67466
407	17287	67454
408	17330	67414
409	17379	67397
410	17417	67340
411	17455	67279
412	17534	67379
413	17576	67334
414	17620	67295
415	17680	67320
416	17715	67250
417	17751	67185
418	17791	67132
419	17826	67063
420	17862	66993
421	17898	66927
422	17949	66919
423	17987	66859
424	18022	66790
425	18058	66724
426	18093	66652
427	18140	66628
428	18188	66606
429	18224	66540
430	18269	66508
431	18310	66458
432	18366	66466
433	18430	66501
434	18477	66475
435	18519	66433
436	18590	66490
437	18627	66428
438	18672	66396
439	18720	66372
440	18755	66303
441	18801	66272
442	18848	66246
443	18883	66176
444	18918	66109
445	18958	66058
446	19005	66029
447	19058	66022
448	19102	65987
449	19152	65968
450	19189	65908
451	19229	65855
452	19309	65941
453	19350	65894
454	19390	65840
455	19444	65837
456	19496	65827
457	19553	65831
458	19623	65883
459	19662	65825
460	19697	65756
461	19736	65702
462	19782	65670
463	19831	65650
464	19869	65591
465	19904	65522
466	19939	65455
467	19991	65443
468	20028	65381
469	20067	65326
470	20110	65284
471	20159	65262
472	20199	65211
473	20241	65165
474	20296	65160
475	20342	65131
476	20427	65221
477	20473	65188
478	20517	65151
479	20562	65114
480	20612	65092
481	20685	65145
482	20723	65089
483	20764	65039
484	20809	65002
485	20856	64973
486	20909	64960
487	20951	64914
488	21006	64911
489	21048	64864
490	21088	64812
491	21142	64803
492	21185	64760
493	21233	64732
494	21282	64706
495	21329	64676
496	21363	64606
497	21400	64545
498	21440	64493
499	21474	64422
500	21518	64385
501	21570	64367
502	21606	64303
503	21642	64239
504	21712	64277
505	21749	64216
506	21785	64152
507	21819	64085
508	21858	64029
509	21893	63962
510	21928	63896
511	21964	63833
512	22018	63823
513	22053	63759
514	22089	63695
515	22142	63680
516	22198	63676
517	22236	63617
518	22272	63556
519	22313	63507
520	22354	63459
521	22395	63411
522	22445	63388
523	22484	63334
524	22521	63273
525	22572	63254
526	22608	63192
527	22652	63153
528	22688	63090
529	22760	63128
530	22802	63083
531	22839	63022
532	22874	62958
533	22922	62929
534	22963	62882
535	23003	62830
536	23042	62776
537	23080	62721
538	23122	62674
539	23161	62620
540	23201	62570
541	23247	62537
542	23291	62497
543	23333	62452
544	23381	62422
545	23420	62369
546	23460	62317
547	23501	62269
548	23541	62220
549	23589	62190
550	23625	62128
551	23668	62086
552	23713	62049
553	23761	62020
554	23847	62088
555	23889	62043
556	23924	61979
557	23959	61917
558	23994	61853
559	24031	61794
560	24079	61765
561	24113	61700
562	24148	61637
563	24183	61574
564	24221	61519
565	24256	61455
566	24293	61397
567	24328	61335
568	24365	61277
569	24412	61244
570	24447	61181
571	24481	61119
572	24523	61074
573	24571	61043
574	24623	61022
575	24666	60980
576	24701	60919
577	24736	60856
578	24778	60810
579	24875	60901
580	24914	60849
581	24949	60788
582	24999	60761
583	25033	60697
584	25068	60634
585	25103	60573
586	25138	60512
587	25175	60456
588	25227	60434
589	25264	60379
590	25305	60331
591	25352	60298
592	25405	60279
593	25441	60220
594	25478	60163
595	25526	60132
596	25576	60106
597	25618	60063
598	25652	59998
599	25686	59934
600	25727	59887
601	25775	59857
602	25815	59809
603	25865	59780
604	25944	59822
605	25992	59792
606	26036	59751
607	26071	59690
608	26117	59654
609	26162	59616
610	26197	59554
611	26231	59492
612	26266	59431
613	26310	59391
614	26358	59360
615	26407	59330
616	26449	59285
617	26489	59236
618	26529	59187
619	26578	59157
620	26629	59133
621	26668	59082
622	26720	59060
623	26767	59025
624	26815	58994
625	26862	58960
626	26923	58956
627	26998	58983
628	27039	58936
629	27075	58879
630	27110	58817
631	27148	58764
632	27182	58701
633	27226	58662
634	27276	58634
635	27311	58574
636	27347	58516
637	27385	58462
638	27421	58404
639	27465	58364
640	27499	58302
641	27533	58240
642	27578	58201
643	27615	58147
644	27660	58107
645	27704	58068
646	27754	58039
647	27798	57998
648	27833	57939
649	27878	57900
650	27927	57870
651	27963	57814
652	28036	57832
653	28076	57784
654	28114	57731
655	28166	57707
656	28203	57652
657	28245	57606
658	28295	57578
659	28331	57521
660	28368	57466
661	28403	57407
662	28437	57346
663	28485	57314
664	28532	57278
665	28566	57219
666	28602	57161
667	28636	57102
668	28672	57044
669	28723	57018
670	28765	56973
671	28821	56956
672	28856	56899
673	28896	56850
674	28944	56816
675	28978	56757
676	29016	56705
677	29095	56732
678	29137	56686
679	29175	56635
680	29211	56578
681	29246	56519
682	29281	56462
683	29316	56405
684	29352	56347
685	29393	56301
686	29437	56260
687	29478	56214
688	29516	56162
689	29566	56134
690	29609	56090
691	29651	56046
692	29688	55992
693	29725	55938
694	29762	55885
695	29807	55845
696	29858	55818
697	29905	55784
698	29951	55745
699	30000	55715
700	30044	55675
701	30082	55623
702	30177	55676
703	30232	55654
704	30278	55618
705	30327	55585
706	30373	55548
707	30421	55514
708	30466	55476
709	30506	55428
710	30547	55380
711	30602	55359
712	30641	55309
713	30696	55288
714	30735	55237
715	30775	55189
716	30823	55155
717	30862	55105
718	30909	55069
719	30954	55030
720	30994	54982
721	31055	54970
722	31101	54933
723	31146	54892
724	31193	54858
725	31282	54895
726	31325	54852
727	31367	54807
728	31407	54757
729	31447	54710
730	31487	54661
731	31526	54610
732	31571	54571
733	31619	54537
734	31659	54488
735	31712	54463
736	31753	54416
737	31795	54371
738	31838	54328
739	31876	54276
740	31914	54224
741	31954	54175
742	31998	54135
743	32038	54086
744	32078	54037
745	32116	53986
746	32153	53933
747	32189	53879
748	32238	53844
749	32315	53858
750	32370	53835
751	32413	53792
752	32452	53742
753	32492	53693
754	32530	53643
755	32569	53593
756	32618	53559
757	32657	53509
758	32696	53460
759	32740	53419
760	32791	53388
761	32843	53359
762	32889	53321
763	32934	53280
764	32980	53242
765	33025	53203
766	33088	53191
767	33132	53149
768	33175	53106
769	33220	53066
770	33261	53019
771	33300	52969
772	33377	52981
773	33440	52968
774	33483	52925
775	33524	52879
776	33569	52838
777	33609	52790
778	33648	52740
779	33686	52689
780	33724	52638
781	33766	52592
782	33809	52548
783	33851	52505
784	33897	52466
785	33965	52461
786	34004	52411
787	34045	52363
788	34086	52317
789	34128	52272
790	34168	52225
791	34206	52173
792	34255	52139
793	34294	52090
794	34351	52067
795	34392	52020
796	34458	52011
797	34534	52018
798	34581	51980
799	34624	51936
800	34664	51888
801	34715	51856
802	34766	51824
803	34806	51776
804	34847	51729
805	34903	51706
806	34950	51667
807	35002	51637
808	35051	51602
809	35095	51560
810	35150	51533
811	35191	51486
812	35232	51440
813	35272	51392
814	35320	51354
815	35370	51321
816	35418	51285
817	35466	51249
818	35565	51285
819	35639	51285
820	35690	51253
821	35740	51219
822	35786	51179
823	35836	51145
824	35896	51125
825	35943	51087
826	36000	51061
827	36049	51026
828	36099	50992
829	36164	50978
830	36222	50956
831	36267	50914
832	36319	50882
833	36384	50868
834	36444	50848
835	36487	50803
836	36537	50767
837	36582	50726
838	36657	50726
839	36750	50750
840	36800	50715
841	36849	50678
842	36898	50642
843	36946	50605
844	36999	50573
845	37045	50532
846	37103	50507
847	37151	50469
848	37195	50426
849	37246	50392
850	37295	50355
851	37345	50320
852	37393	50282
853	37439	50241
854	37485	50199
855	37535	50163
856	37581	50123
857	37629	50084
858	37671	50038
859	37723	50005
860	37832	50047
861	37884	50014
862	37940	49986
