iter	Passed	Remaining
237	9659	30926
238	9701	30889
239	9737	30836
240	9782	30808
241	9820	30760
242	9860	30717
243	9902	30682
244	9951	30666
245	9995	30636
246	10037	30599
247	10074	30547
248	10115	30509
249	10154	30462
250	10194	30421
251	10255	30440
252	10295	30399
253	10333	30348
254	10371	30299
255	10406	30245
256	10445	30197
257	10480	30141
258	10519	30095
259	10557	30047
260	10594	29998
261	10632	29948
262	10669	29897
263	10710	29858
264	10755	29831
265	10791	29778
266	10830	29732
267	10866	29681
268	10905	29634
269	10943	29588
270	10981	29540
271	11020	29496
272	11062	29458
273	11098	29406
274	11166	29438
275	11204	29392
276	11242	29344
277	11301	29352
278	11339	29302
279	11376	29253
280	11419	29218
281	11455	29167
282	11493	29120
283	11530	29070
284	11570	29027
285	11608	28980
286	11646	28933
287	11684	28886
288	11723	28841
289	11762	28797
290	11843	28855
291	11884	28815
292	11921	28767
293	11959	28719
294	11996	28669
295	12034	28621
296	12071	28573
297	12134	28585
298	12175	28545
299	12214	28500
300	12250	28449
301	12312	28457
302	12349	28407
303	12387	28360
304	12425	28313
305	12462	28265
306	12498	28214
307	12537	28167
308	12574	28119
309	12613	28074
310	12649	28023
311	12684	27971
312	12724	27929
313	12762	27883
314	12801	27838
315	12841	27795
316	12879	27749
317	12916	27701
318	12952	27651
319	12991	27606
320	13029	27560
321	13066	27513
322	13104	27465
323	13139	27413
324	13179	27372
325	13216	27325
326	13251	27273
327	13289	27227
328	13359	27246
329	13398	27202
330	13435	27155
331	13478	27120
332	13516	27074
333	13555	27030
334	13593	26983
335	13655	26985
336	13700	26953
337	13772	26973
338	13875	27054
339	13923	27028
340	13974	27006
341	14010	26956
342	14048	26909
343	14085	26861
344	14122	26811
345	14162	26768
346	14199	26721
347	14236	26672
348	14272	26622
349	14308	26573
350	14346	26527
351	14410	26528
352	14449	26484
353	14487	26437
354	14524	26388
355	14563	26345
356	14598	26294
357	14634	26243
358	14670	26195
359	14707	26146
360	14743	26096
361	14780	26050
362	14821	26008
363	14861	25966
364	14902	25925
365	14939	25879
366	14978	25835
367	15016	25788
368	15054	25742
369	15090	25694
370	15126	25645
371	15208	25674
372	15247	25630
373	15282	25579
374	15320	25533
375	15357	25486
376	15403	25454
377	15474	25462
378	15512	25416
379	15550	25372
380	15587	25324
381	15623	25276
382	15659	25227
383	15697	25181
384	15734	25134
385	15772	25089
386	15808	25040
387	15848	24997
388	15886	24953
389	15923	24905
390	15977	24886
391	16014	24838
392	16053	24795
393	16089	24747
394	16132	24709
395	16169	24662
396	16205	24613
397	16244	24570
398	16280	24522
399	16316	24475
400	16353	24427
401	16391	24382
402	16429	24338
403	16495	24335
404	16542	24302
405	16583	24262
406	16623	24219
407	16660	24174
408	16698	24129
409	16735	24082
410	16771	24035
411	16809	23989
412	16848	23946
413	16886	23902
414	16925	23858
415	16963	23814
416	17049	23836
417	17087	23792
418	17124	23744
419	17161	23698
420	17196	23650
421	17235	23607
422	17273	23561
423	17310	23515
424	17349	23473
425	17395	23439
426	17439	23402
427	17482	23364
428	17563	23377
429	17610	23343
430	17651	23303
431	17697	23268
432	17742	23232
433	17785	23194
434	17830	23159
435	17880	23130
436	17918	23084
437	17959	23043
438	18000	23003
439	18054	22978
440	18095	22937
441	18133	22892
442	18170	22846
443	18208	22801
444	18245	22755
445	18284	22712
446	18324	22669
447	18360	22623
448	18399	22578
449	18437	22534
450	18476	22491
451	18517	22450
452	18602	22462
453	18640	22418
454	18679	22374
455	18723	22337
456	18762	22293
457	18802	22250
458	18840	22206
459	18878	22161
460	18917	22118
461	18961	22080
462	18996	22032
463	19036	21990
464	19075	21946
465	19114	21904
466	19154	21861
467	19192	21816
468	19229	21771
469	19269	21729
470	19307	21685
471	19344	21639
472	19391	21604
473	19427	21558
474	19467	21516
475	19505	21471
476	19543	21428
477	19582	21385
478	19694	21420
479	19734	21379
480	19806	21370
481	19841	21323
482	19882	21281
483	19932	21250
484	19984	21220
485	20023	21176
486	20059	21130
487	20098	21086
488	20133	21039
489	20172	20995
490	20227	20969
491	20265	20924
492	20302	20878
493	20340	20834
494	20378	20790
495	20415	20744
496	20451	20698
497	20520	20684
498	20563	20646
499	20607	20607
500	20648	20566
501	20721	20555
502	20786	20538
503	20845	20514
504	20883	20470
505	20923	20426
506	20960	20382
507	20999	20338
508	21041	20297
509	21084	20257
510	21123	20214
511	21205	20211
512	21248	20171
513	21289	20129
514	21325	20083
515	21363	20038
516	21405	19998
517	21445	19954
518	21483	19910
519	21521	19865
520	21560	19822
521	21607	19785
522	21643	19739
523	21682	19696
524	21718	19649
525	21789	19635
526	21837	19600
527	21878	19558
528	21945	19538
529	21981	19493
530	22019	19448
531	22056	19403
532	22093	19357
533	22130	19312
534	22169	19269
535	22207	19224
536	22244	19179
537	22281	19133
538	22322	19092
539	22364	19051
540	22402	19007
541	22439	18961
542	22475	18915
543	22523	18880
544	22561	18835
545	22598	18790
546	22636	18746
547	22673	18701
548	22710	18656
549	22747	18611
550	22785	18567
551	22869	18560
552	22916	18523
553	22961	18485
554	22998	18440
555	23036	18395
556	23074	18351
557	23110	18305
558	23147	18260
559	23184	18216
560	23220	18170
561	23258	18126
562	23297	18083
563	23337	18041
564	23388	18006
565	23426	17962
566	23471	17924
567	23519	17888
568	23561	17847
569	23603	17806
570	23650	17769
571	23691	17726
572	23730	17683
573	23772	17643
574	23822	17608
575	23865	17567
576	23956	17562
577	24000	17522
578	24042	17481
579	24081	17438
580	24120	17395
581	24162	17354
582	24202	17311
583	24239	17266
584	24278	17223
585	24318	17180
586	24357	17137
587	24399	17096
588	24440	17054
589	24484	17014
590	24526	16973
591	24563	16929
592	24601	16884
593	24641	16842
594	24679	16798
595	24718	16755
596	24757	16712
597	24791	16666
598	24828	16621
599	24868	16578
600	24907	16536
601	24946	16493
602	25030	16479
603	25069	16436
604	25105	16391
605	25143	16347
606	25181	16303
607	25216	16257
608	25253	16213
609	25292	16170
610	25331	16127
611	25367	16082
612	25405	16039
613	25449	15998
614	25489	15957
615	25545	15924
616	25581	15879
617	25618	15835
618	25655	15791
619	25692	15747
620	25728	15702
621	25764	15657
622	25801	15613
623	25839	15570
624	25915	15549
625	25985	15524
626	26070	15509
627	26108	15465
628	26151	15424
629	26188	15380
630	26225	15336
631	26262	15292
632	26300	15248
633	26336	15203
634	26373	15159
635	26412	15116
636	26448	15071
637	26486	15028
638	26528	14987
639	26566	14943
640	26623	14910
641	26660	14866
642	26698	14823
643	26734	14778
644	26770	14734
645	26808	14690
646	26848	14648
647	26886	14605
648	26953	14577
649	27001	14539
650	27039	14495
651	27075	14451
652	27161	14433
653	27199	14389
654	27240	14348
655	27277	14303
656	27314	14260
657	27353	14217
658	27390	14173
659	27428	14129
660	27464	14085
661	27500	14041
662	27539	13998
663	27577	13954
664	27617	13912
665	27655	13869
666	27698	13828
667	27733	13783
668	27769	13739
669	27848	13716
670	27888	13674
671	27926	13630
672	27963	13586
673	27999	13542
674	28036	13499
675	28072	13454
676	28110	13411
677	28181	13383
678	28240	13350
679	28281	13308
680	28318	13265
681	28357	13222
682	28395	13178
683	28433	13135
684	28470	13092
685	28511	13050
686	28550	13007
687	28586	12963
688	28622	12919
689	28660	12876
690	28696	12832
691	28737	12790
692	28785	12751
693	28822	12708
694	28858	12664
695	28907	12626
696	28945	12583
697	28984	12540
698	29021	12497
699	29058	12453
700	29093	12409
701	29129	12365
702	29167	12322
703	29207	12280
704	29295	12258
705	29332	12215
706	29410	12188
707	29448	12145
708	29490	12104
709	29528	12061
710	29564	12017
711	29603	11974
712	29640	11931
713	29679	11888
714	29742	11855
715	29781	11812
716	29825	11772
717	29866	11730
718	29903	11687
719	29941	11643
720	29977	11600
721	30010	11555
722	30047	11511
723	30082	11467
724	30167	11442
725	30205	11400
726	30243	11356
727	30279	11313
728	30370	11290
729	30417	11250
730	30455	11207
731	30556	11187
732	30597	11145
733	30633	11101
734	30670	11058
735	30708	11015
736	30747	10972
737	30784	10929
738	30821	10885
739	30858	10842
740	30928	10810
741	30969	10768
742	31006	10724
743	31044	10681
744	31080	10638
745	31117	10595
746	31154	10551
747	31191	10508
748	31228	10465
749	31267	10422
750	31304	10379
751	31343	10336
752	31380	10293
753	31479	10270
754	31516	10227
755	31555	10184
756	31592	10141
757	31627	10097
758	31673	10057
759	31712	10014
760	31749	9971
761	31786	9928
762	31824	9885
763	31861	9841
764	31897	9798
765	31935	9755
766	31974	9713
767	32021	9673
768	32058	9630
769	32096	9587
770	32136	9544
771	32177	9503
772	32218	9461
773	32257	9418
774	32296	9376
775	32336	9334
776	32376	9292
777	32417	9250
778	32458	9208
779	32579	9189
780	32630	9149
781	32673	9108
782	32716	9067
783	32756	9024
784	32797	8982
785	32838	8940
786	32881	8899
787	32924	8857
788	32966	8816
789	33005	8773
790	33045	8731
791	33089	8690
792	33146	8652
793	33189	8610
794	33229	8568
795	33283	8529
796	33328	8488
797	33372	8447
798	33417	8406
799	33471	8367
800	33533	8331
801	33674	8313
802	33721	8272
803	33769	8232
804	33820	8192
805	33874	8153
806	33937	8116
807	33988	8076
808	34035	8035
809	34080	7994
810	34130	7953
811	34188	7915
812	34237	7875
813	34299	7837
814	34342	7795
815	34384	7753
816	34432	7712
817	34480	7671
818	34524	7629
819	34566	7587
820	34610	7545
821	34653	7504
822	34768	7477
823	34809	7435
824	34854	7393
825	34898	7351
826	34939	7309
827	34981	7266
828	35024	7224
829	35067	7182
830	35107	7139
831	35148	7097
832	35192	7055
833	35235	7013
834	35274	6970
835	35320	6928
836	35403	6894
837	35448	6852
838	35487	6809
839	35527	6767
840	35608	6732
841	35648	6689
842	35690	6646
843	35728	6603
844	35770	6561
845	35882	6531
846	35922	6488
847	35969	6447
848	36011	6404
849	36050	6361
850	36091	6319
851	36131	6276
852	36172	6233
853	36213	6191
854	36253	6148
855	36297	6106
856	36346	6064
857	36393	6023
858	36447	5982
859	36497	5941
860	36541	5899
861	36603	5859
862	36662	5820
863	36707	5778
864	36757	5736
865	36818	5697
866	36885	5658
867	36994	5625
868	37040	5583
869	37087	5541
870	37131	5499
871	37173	5456
872	37217	5414
873	37258	5371
874	37302	5328
875	37344	5286
876	37389	5243
877	37432	5201
878	37475	5158
879	37517	5116
880	37565	5074
881	37610	5031
882	37653	4989
883	37692	4946
884	37733	4903
885	37778	4860
886	37820	4818
887	37874	4776
888	37914	4734
889	37956	4691
890	38078	4658
891	38119	4615
892	38164	4572
893	38207	4530
894	38247	4487
895	38290	4444
896	38335	4401
897	38374	4358
898	38414	4315
899	38455	4272
900	38495	4229
901	38537	4187
902	38577	4143
903	38621	4101
904	38674	4059
905	38716	4016
906	38758	3974
907	38813	3932
908	38853	3889
909	38895	3846
910	38937	3804
911	38978	3761
912	39018	3718
913	39060	3675
914	39180	3639
915	39224	3596
916	39269	3554
917	39311	3511
918	39356	3468
919	39396	3425
920	39440	3383
921	39481	3340
922	39527	3297
923	39570	3254
924	39610	3211
925	39653	3168
926	39696	3126
927	39751	3084
928	39830	3044
929	39871	3001
930	39911	2957
931	39951	2914
932	39993	2871
933	40033	2828
934	40073	2785
935	40114	2742
936	40155	2699
937	40276	2662
938	40318	2619
939	40361	2576
940	40402	2533
941	40445	2490
942	40486	2447
943	40529	2404
944	40603	2363
945	40644	2320
946	40682	2276
947	40721	2233
948	40761	2190
949	40801	2147
950	40853	2104
951	40896	2061
952	40937	2018
953	40977	1975
954	41018	1932
955	41059	1889
956	41100	1846
957	41142	1803
958	41182	1760
959	41224	1717
960	41266	1674
961	41526	1640
962	41585	1597
963	41625	1554
964	41671	1511
965	41716	1468
966	41756	1425
967	41796	1381
968	41836	1338
969	41877	1295
970	41918	1251
971	41959	1208
972	41999	1165
973	42040	1122
974	42086	1079
975	42133	1036
976	42177	992
977	42221	949
978	42262	906
979	42330	863
980	42370	820
981	42409	777
982	42448	734
983	42488	690
984	42558	648
985	42657	605
986	42701	562
987	42743	519
988	42787	475
989	42828	432
990	42869	389
991	42917	346
992	42974	302
993	43020	259
994	43065	216
995	43111	173
996	43155	129
997	43203	86
998	43258	43
999	43305	0
