iter	F1	Logloss	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false
398	0.9999328232	0.087981479	0.9998656555	0.9986595174	1	1
399	0.9999328232	0.0874054029	0.9998656555	0.9986595174	1	1
400	0.9999328232	0.08689588405	0.9998656555	0.9986595174	1	1
401	0.9999328232	0.08631488778	0.9998656555	0.9986595174	1	1
402	0.9999328232	0.08598737275	0.9998656555	0.9986595174	1	1
403	0.9999328232	0.08546322093	0.9998656555	0.9986595174	1	1
404	0.9999328232	0.08510624048	0.9998656555	0.9986595174	1	1
405	0.9999328232	0.08462726181	0.9998656555	0.9986595174	1	1
406	0.9999328232	0.08391796956	0.9998656555	0.9986595174	1	1
407	0.9999328232	0.08352312022	0.9998656555	0.9986595174	1	1
408	0.9999328232	0.08313673637	0.9998656555	0.9986595174	1	1
409	0.9999328232	0.08269241066	0.9998656555	0.9986595174	1	1
410	0.9999328232	0.0823313279	0.9998656555	0.9986595174	1	1
411	0.9999328232	0.08196373434	0.9998656555	0.9986595174	1	1
412	0.9999328232	0.08173483061	0.9998656555	0.9986595174	1	1
413	0.9999328232	0.08142240075	0.9998656555	0.9986595174	1	1
414	0.9999328232	0.08099996545	0.9998656555	0.9986595174	1	1
415	0.9999328232	0.08073068563	0.9998656555	0.9986595174	1	1
416	0.9999328232	0.0802548229	0.9998656555	0.9986595174	1	1
417	0.9999328232	0.07980976079	0.9998656555	0.9986595174	1	1
418	0.9999664105	0.07930193712	0.9999328232	0.9993293092	1	1
419	0.9999664105	0.07874248473	0.9999328232	0.9993293092	1	1
420	0.9999664105	0.07844277291	0.9999328232	0.9993293092	1	1
421	0.9999664105	0.07824102111	0.9999328232	0.9993293092	1	1
422	0.9999328232	0.07799215157	0.9998656555	0.9986595174	1	1
423	0.9999664105	0.07755208104	0.9999328232	0.9993293092	1	1
424	0.9999328232	0.07720789126	0.9998656555	0.9986595174	1	1
425	0.9999664105	0.07669048467	0.9999328232	0.9993293092	1	1
426	0.9999664105	0.07612059028	0.9999328232	0.9993293092	1	1
427	0.9999664105	0.07570029176	0.9999328232	0.9993293092	1	1
428	0.9999664105	0.07550458347	0.9999328232	0.9993293092	1	1
429	0.9999664105	0.07519723432	0.9999328232	0.9993293092	1	1
430	0.9999664105	0.07476816598	0.9999328232	0.9993293092	1	1
431	0.9999664105	0.07443986667	0.9999328232	0.9993293092	1	1
432	0.9999664105	0.07417113677	0.9999328232	0.9993293092	1	1
433	0.9999664105	0.07386319689	0.9999328232	0.9993293092	1	1
434	0.9999664105	0.07358244074	0.9999328232	0.9993293092	1	1
435	0.9999664105	0.07325692113	0.9999328232	0.9993293092	1	1
436	0.9999664105	0.07300443864	0.9999328232	0.9993293092	1	1
437	0.9999664105	0.07278319202	0.9999328232	0.9993293092	1	1
438	1	0.07233163114	1	1	1	1
439	1	0.07199633382	1	1	1	1
440	1	0.07153908313	1	1	1	1
441	1	0.07125128633	1	1	1	1
442	1	0.07088332207	1	1	1	1
443	1	0.07031633615	1	1	1	1
444	1	0.07005527164	1	1	1	1
445	1	0.06958255563	1	1	1	1
446	1	0.06915893531	1	1	1	1
447	1	0.06894053917	1	1	1	1
448	1	0.06854949175	1	1	1	1
449	1	0.0683035946	1	1	1	1
450	1	0.06803585812	1	1	1	1
451	1	0.06782810233	1	1	1	1
452	1	0.06739449695	1	1	1	1
453	1	0.06721061516	1	1	1	1
454	1	0.06685551217	1	1	1	1
455	1	0.06641283557	1	1	1	1
456	1	0.06614775399	1	1	1	1
457	1	0.06592942189	1	1	1	1
458	1	0.0655754938	1	1	1	1
459	1	0.06528837157	1	1	1	1
460	1	0.06504993746	1	1	1	1
461	1	0.06474926771	1	1	1	1
462	1	0.06451806304	1	1	1	1
463	1	0.06419021475	1	1	1	1
464	1	0.0638521176	1	1	1	1
465	1	0.06337745709	1	1	1	1
466	1	0.06295322718	1	1	1	1
467	1	0.06273068664	1	1	1	1
468	1	0.06244220421	1	1	1	1
469	1	0.06220344328	1	1	1	1
470	1	0.06194795848	1	1	1	1
471	1	0.06159160487	1	1	1	1
472	1	0.06136655927	1	1	1	1
473	1	0.06112645448	1	1	1	1
474	1	0.0609206656	1	1	1	1
475	1	0.06051239991	1	1	1	1
476	1	0.06010747491	1	1	1	1
477	1	0.05980211786	1	1	1	1
478	1	0.05949042299	1	1	1	1
479	1	0.0593691543	1	1	1	1
480	1	0.05894452803	1	1	1	1
481	1	0.05866092818	1	1	1	1
482	1	0.05829794285	1	1	1	1
483	1	0.05803192146	1	1	1	1
484	1	0.05782803409	1	1	1	1
485	1	0.05751399991	1	1	1	1
486	1	0.05705514321	1	1	1	1
487	1	0.05667055557	1	1	1	1
488	1	0.05635810402	1	1	1	1
489	1	0.05615922845	1	1	1	1
490	1	0.05589621648	1	1	1	1
491	1	0.05572944314	1	1	1	1
492	1	0.05555105794	1	1	1	1
493	1	0.05516169953	1	1	1	1
494	1	0.0548743338	1	1	1	1
495	1	0.05462151839	1	1	1	1
496	1	0.05422976421	1	1	1	1
497	1	0.05408391327	1	1	1	1
498	1	0.05383137998	1	1	1	1
499	1	0.0536265059	1	1	1	1
500	1	0.05352489348	1	1	1	1
501	1	0.0531563445	1	1	1	1
502	1	0.05292990065	1	1	1	1
503	1	0.05267370303	1	1	1	1
504	1	0.0524181143	1	1	1	1
505	1	0.05207098834	1	1	1	1
506	1	0.05189594245	1	1	1	1
507	1	0.05153924074	1	1	1	1
508	1	0.05128227691	1	1	1	1
509	1	0.05095110073	1	1	1	1
510	1	0.0507146101	1	1	1	1
511	1	0.05047421826	1	1	1	1
512	1	0.05019859933	1	1	1	1
513	1	0.04989977183	1	1	1	1
514	1	0.0497928618	1	1	1	1
515	1	0.04954245381	1	1	1	1
516	1	0.04933468051	1	1	1	1
517	1	0.04911199425	1	1	1	1
518	1	0.04891978997	1	1	1	1
519	1	0.04877255376	1	1	1	1
520	1	0.04845636877	1	1	1	1
521	1	0.04822504601	1	1	1	1
522	1	0.04798925132	1	1	1	1
523	1	0.04777665548	1	1	1	1
524	1	0.04762486824	1	1	1	1
525	1	0.04731048731	1	1	1	1
526	1	0.04707698976	1	1	1	1
527	1	0.04682320036	1	1	1	1
528	1	0.04668538153	1	1	1	1
529	1	0.04652212693	1	1	1	1
530	1	0.04627271253	1	1	1	1
531	1	0.0461345338	1	1	1	1
532	1	0.04602500519	1	1	1	1
533	1	0.04575645167	1	1	1	1
534	1	0.04554633014	1	1	1	1
535	1	0.04532659749	1	1	1	1
536	1	0.0451071642	1	1	1	1
537	1	0.04485766486	1	1	1	1
538	1	0.04455512358	1	1	1	1
539	1	0.04435762128	1	1	1	1
540	1	0.04415742153	1	1	1	1
541	1	0.04394316899	1	1	1	1
542	1	0.04378293601	1	1	1	1
543	1	0.04366139755	1	1	1	1
544	1	0.0435057041	1	1	1	1
545	1	0.0433497153	1	1	1	1
546	1	0.04325535353	1	1	1	1
547	1	0.04307261384	1	1	1	1
548	1	0.04281810313	1	1	1	1
549	1	0.04255254429	1	1	1	1
550	1	0.04229834129	1	1	1	1
551	1	0.04217193358	1	1	1	1
552	1	0.04193145362	1	1	1	1
553	1	0.04171251039	1	1	1	1
554	1	0.04159076357	1	1	1	1
555	1	0.04141606196	1	1	1	1
556	1	0.04122963433	1	1	1	1
557	1	0.04101623362	1	1	1	1
558	1	0.04085016301	1	1	1	1
559	1	0.04065195965	1	1	1	1
560	1	0.04050840489	1	1	1	1
561	1	0.04025909678	1	1	1	1
562	1	0.04011937498	1	1	1	1
563	1	0.03996315675	1	1	1	1
564	1	0.03980959871	1	1	1	1
565	1	0.0396625556	1	1	1	1
566	1	0.03954537217	1	1	1	1
567	1	0.039255301	1	1	1	1
568	1	0.03909599371	1	1	1	1
569	1	0.03896315149	1	1	1	1
570	1	0.03880658548	1	1	1	1
571	1	0.03856851499	1	1	1	1
572	1	0.03842167993	1	1	1	1
573	1	0.03821227164	1	1	1	1
574	1	0.03803197462	1	1	1	1
575	1	0.03792201859	1	1	1	1
576	1	0.03774985689	1	1	1	1
577	1	0.03751927289	1	1	1	1
578	1	0.03732906154	1	1	1	1
579	1	0.03712626877	1	1	1	1
580	1	0.03702322173	1	1	1	1
581	1	0.03681369157	1	1	1	1
582	1	0.03672582389	1	1	1	1
583	1	0.03661193378	1	1	1	1
584	1	0.03654741275	1	1	1	1
585	1	0.03644211611	1	1	1	1
586	1	0.03626036176	1	1	1	1
587	1	0.03613466017	1	1	1	1
588	1	0.03604446326	1	1	1	1
589	1	0.03585371508	1	1	1	1
590	1	0.03575680085	1	1	1	1
591	1	0.03562440829	1	1	1	1
592	1	0.03552103977	1	1	1	1
593	1	0.03540297445	1	1	1	1
594	1	0.0352788899	1	1	1	1
595	1	0.03507748881	1	1	1	1
596	1	0.03488795817	1	1	1	1
597	1	0.0347743094	1	1	1	1
598	1	0.03467598181	1	1	1	1
599	1	0.03456146224	1	1	1	1
600	1	0.0344225182	1	1	1	1
601	1	0.03431422948	1	1	1	1
602	1	0.03413927823	1	1	1	1
603	1	0.0339865423	1	1	1	1
604	1	0.03383432939	1	1	1	1
605	1	0.03374489774	1	1	1	1
606	1	0.03365095229	1	1	1	1
607	1	0.03343915352	1	1	1	1
608	1	0.03327710024	1	1	1	1
609	1	0.03310716705	1	1	1	1
610	1	0.03296160488	1	1	1	1
611	1	0.03283130857	1	1	1	1
612	1	0.03273996872	1	1	1	1
613	1	0.03259571368	1	1	1	1
614	1	0.03242236159	1	1	1	1
615	1	0.03234867139	1	1	1	1
616	1	0.03224647084	1	1	1	1
617	1	0.03206357649	1	1	1	1
618	1	0.03193742924	1	1	1	1
619	1	0.03176084347	1	1	1	1
620	1	0.0316919823	1	1	1	1
621	1	0.0315153203	1	1	1	1
622	1	0.03142481628	1	1	1	1
623	1	0.03133418643	1	1	1	1
624	1	0.03124301911	1	1	1	1
625	1	0.03106842221	1	1	1	1
626	1	0.0309248387	1	1	1	1
627	1	0.03082897154	1	1	1	1
628	1	0.03074312959	1	1	1	1
629	1	0.03065670358	1	1	1	1
630	1	0.03053277328	1	1	1	1
631	1	0.03040673137	1	1	1	1
632	1	0.03030551317	1	1	1	1
633	1	0.03020775402	1	1	1	1
634	1	0.03009613135	1	1	1	1
635	1	0.02995016102	1	1	1	1
636	1	0.02987460475	1	1	1	1
637	1	0.02972862153	1	1	1	1
638	1	0.02963540956	1	1	1	1
639	1	0.02952425882	1	1	1	1
640	1	0.02939212487	1	1	1	1
641	1	0.02921089641	1	1	1	1
642	1	0.02906373582	1	1	1	1
643	1	0.02897224167	1	1	1	1
644	1	0.02880701944	1	1	1	1
645	1	0.02869522982	1	1	1	1
646	1	0.02856447114	1	1	1	1
647	1	0.0284233738	1	1	1	1
648	1	0.02835109151	1	1	1	1
649	1	0.02818693967	1	1	1	1
650	1	0.02804161615	1	1	1	1
651	1	0.0278838519	1	1	1	1
652	1	0.02782020182	1	1	1	1
653	1	0.02776001375	1	1	1	1
654	1	0.02766784188	1	1	1	1
655	1	0.02759898273	1	1	1	1
656	1	0.02745402781	1	1	1	1
657	1	0.02737334119	1	1	1	1
658	1	0.02726497767	1	1	1	1
659	1	0.02717980501	1	1	1	1
660	1	0.02712957969	1	1	1	1
661	1	0.0270363576	1	1	1	1
662	1	0.02691967681	1	1	1	1
663	1	0.02679094803	1	1	1	1
664	1	0.02670319985	1	1	1	1
665	1	0.02659996605	1	1	1	1
666	1	0.02649705736	1	1	1	1
667	1	0.02639812065	1	1	1	1
668	1	0.02635839517	1	1	1	1
669	1	0.02627832872	1	1	1	1
670	1	0.02620555554	1	1	1	1
671	1	0.02613115301	1	1	1	1
672	1	0.02603180292	1	1	1	1
673	1	0.0259610623	1	1	1	1
674	1	0.02589987396	1	1	1	1
675	1	0.02583221436	1	1	1	1
676	1	0.02575441273	1	1	1	1
677	1	0.0256837445	1	1	1	1
678	1	0.025552275	1	1	1	1
679	1	0.02547793565	1	1	1	1
680	1	0.0253865488	1	1	1	1
681	1	0.02532570098	1	1	1	1
682	1	0.02526064159	1	1	1	1
683	1	0.02513565871	1	1	1	1
684	1	0.02507051246	1	1	1	1
685	1	0.02498172044	1	1	1	1
686	1	0.02486482491	1	1	1	1
687	1	0.02478612598	1	1	1	1
688	1	0.02468819428	1	1	1	1
689	1	0.02463813385	1	1	1	1
690	1	0.0245090065	1	1	1	1
691	1	0.02442244402	1	1	1	1
692	1	0.0243636386	1	1	1	1
693	1	0.024228705	1	1	1	1
694	1	0.02417134226	1	1	1	1
695	1	0.02411533979	1	1	1	1
696	1	0.02407542618	1	1	1	1
697	1	0.02397250427	1	1	1	1
698	1	0.02388687521	1	1	1	1
699	1	0.02381861031	1	1	1	1
700	1	0.02375376564	1	1	1	1
701	1	0.02367856418	1	1	1	1
702	1	0.02361727823	1	1	1	1
703	1	0.02355979397	1	1	1	1
704	1	0.02346722455	1	1	1	1
705	1	0.02337925705	1	1	1	1
706	1	0.02332353429	1	1	1	1
707	1	0.02320936984	1	1	1	1
708	1	0.02312192379	1	1	1	1
709	1	0.02303108595	1	1	1	1
710	1	0.02295926837	1	1	1	1
711	1	0.02288254364	1	1	1	1
712	1	0.02280535128	1	1	1	1
713	1	0.02275892959	1	1	1	1
714	1	0.02266680711	1	1	1	1
715	1	0.02258864851	1	1	1	1
716	1	0.02251322979	1	1	1	1
717	1	0.02243348064	1	1	1	1
718	1	0.02236546095	1	1	1	1
719	1	0.02230071178	1	1	1	1
720	1	0.02220795952	1	1	1	1
721	1	0.02215232173	1	1	1	1
722	1	0.02210106809	1	1	1	1
723	1	0.02202797047	1	1	1	1
724	1	0.02194699559	1	1	1	1
