iter	Passed	Remaining
416	2825	3949
417	2831	3942
418	2838	3935
419	2844	3927
420	2850	3920
421	2857	3913
422	2863	3905
423	2869	3898
424	2876	3891
425	2882	3884
426	2888	3876
427	2895	3869
428	2901	3862
429	2908	3855
430	2915	3848
431	2921	3841
432	2928	3834
433	2934	3827
434	2941	3820
435	2947	3812
436	2953	3805
437	2960	3798
438	2966	3791
439	2973	3784
440	2979	3777
441	2986	3769
442	2992	3762
443	2999	3755
444	3005	3748
445	3011	3741
446	3018	3733
447	3024	3726
448	3030	3719
449	3037	3711
450	3043	3704
451	3050	3698
452	3056	3691
453	3064	3684
454	3071	3678
455	3077	3671
456	3084	3665
457	3092	3659
458	3099	3652
459	3105	3645
460	3112	3639
461	3119	3632
462	3125	3625
463	3132	3618
464	3138	3611
465	3145	3604
466	3152	3597
467	3158	3590
468	3164	3583
469	3170	3575
470	3177	3568
471	3183	3561
472	3190	3554
473	3196	3547
474	3202	3540
475	3209	3533
476	3215	3525
477	3222	3518
478	3228	3511
479	3235	3504
480	3241	3497
481	3247	3490
482	3254	3483
483	3260	3476
484	3266	3468
485	3273	3462
486	3279	3454
487	3285	3447
488	3292	3440
489	3298	3433
490	3304	3426
491	3311	3419
492	3317	3411
493	3323	3404
494	3330	3397
495	3336	3390
496	3343	3383
497	3349	3376
498	3355	3369
499	3362	3362
500	3368	3355
501	3375	3348
502	3381	3341
503	3388	3334
504	3394	3327
505	3400	3319
506	3406	3312
507	3413	3305
508	3419	3298
509	3426	3291
510	3432	3284
511	3439	3278
512	3446	3271
513	3452	3264
514	3459	3257
515	3465	3250
516	3471	3243
517	3477	3236
518	3484	3228
519	3490	3222
520	3497	3215
521	3503	3208
522	3509	3201
523	3515	3193
524	3522	3187
525	3528	3179
526	3535	3172
527	3541	3165
528	3547	3158
529	3554	3152
530	3560	3145
531	3567	3138
532	3573	3131
533	3579	3124
534	3586	3116
535	3592	3109
536	3598	3102
537	3605	3096
538	3611	3089
539	3618	3082
540	3625	3076
541	3631	3069
542	3638	3061
543	3644	3055
544	3650	3047
545	3657	3040
546	3663	3033
547	3669	3026
548	3676	3019
549	3682	3012
550	3688	3005
551	3695	2999
552	3701	2992
553	3708	2985
554	3714	2978
555	3720	2971
556	3726	2964
557	3733	2957
558	3739	2950
559	3745	2943
560	3752	2936
561	3758	2929
562	3765	2922
563	3771	2915
564	3777	2908
565	3784	2901
566	3790	2894
567	3796	2887
568	3803	2880
569	3810	2874
570	3816	2867
571	3822	2860
572	3829	2853
573	3835	2846
574	3841	2839
575	3848	2832
576	3855	2826
577	3861	2819
578	3867	2812
579	3873	2805
580	3880	2798
581	3886	2791
582	3893	2784
583	3899	2777
584	3905	2770
585	3912	2763
586	3918	2756
587	3924	2749
588	3931	2743
589	3937	2736
590	3943	2729
591	3950	2722
592	3956	2715
593	3962	2708
594	3968	2701
595	3974	2694
596	3981	2687
597	3987	2680
598	3994	2673
599	4000	2667
600	4006	2660
601	4013	2653
602	4019	2646
603	4025	2639
604	4032	2632
605	4038	2625
606	4044	2618
607	4051	2611
608	4057	2604
609	4063	2597
610	4070	2591
611	4076	2584
612	4082	2577
613	4088	2570
614	4095	2563
615	4101	2556
616	4107	2549
617	4114	2543
618	4120	2536
619	4126	2529
620	4133	2522
621	4139	2515
622	4145	2508
623	4151	2501
624	4158	2494
625	4164	2488
626	4171	2481
627	4177	2474
628	4183	2467
629	4189	2460
630	4195	2453
631	4202	2446
632	4208	2439
633	4214	2433
634	4221	2426
635	4227	2419
636	4233	2412
637	4239	2405
638	4246	2398
639	4252	2392
640	4259	2385
641	4265	2378
642	4271	2371
643	4278	2364
644	4284	2357
645	4290	2351
646	4297	2344
647	4303	2337
648	4309	2330
649	4315	2323
650	4322	2317
651	4329	2310
652	4336	2304
653	4343	2297
654	4349	2291
655	4356	2284
656	4363	2277
657	4369	2270
658	4375	2264
659	4381	2257
660	4388	2250
661	4394	2243
662	4400	2236
663	4407	2230
664	4413	2223
665	4421	2217
666	4427	2210
667	4434	2203
668	4440	2197
669	4447	2190
670	4453	2183
671	4459	2176
672	4465	2169
673	4472	2163
674	4478	2156
675	4485	2149
676	4491	2143
677	4498	2136
678	4504	2129
679	4511	2122
680	4517	2116
681	4524	2109
682	4530	2102
683	4537	2096
684	4543	2089
685	4549	2082
686	4556	2075
687	4562	2069
688	4569	2062
689	4575	2055
690	4581	2048
691	4587	2041
692	4594	2035
693	4600	2028
694	4607	2021
695	4613	2015
696	4619	2008
697	4626	2001
698	4632	1994
699	4638	1987
700	4644	1981
701	4651	1974
702	4656	1967
703	4663	1960
704	4669	1954
705	4676	1947
706	4682	1940
707	4688	1933
708	4694	1926
709	4701	1920
710	4707	1913
711	4713	1906
712	4720	1900
713	4726	1893
714	4732	1886
715	4757	1887
716	4767	1881
717	4774	1875
718	4782	1868
719	4788	1862
720	4795	1855
721	4801	1848
722	4808	1842
723	4814	1835
724	4821	1828
725	4827	1821
726	4833	1815
727	4839	1808
728	4846	1801
729	4852	1794
730	4858	1787
731	4864	1781
732	4870	1774
733	4877	1767
734	4883	1760
735	4890	1754
736	4896	1747
737	4903	1740
738	4910	1734
739	4916	1727
740	4922	1720
741	4928	1713
742	4935	1707
743	4941	1700
744	4948	1693
745	4954	1687
746	4961	1680
747	4967	1673
748	4973	1666
749	4980	1660
750	4986	1653
751	4992	1646
752	4998	1639
753	5004	1632
754	5011	1626
755	5017	1619
756	5023	1612
757	5029	1605
758	5036	1599
759	5042	1592
760	5048	1585
761	5055	1578
762	5061	1572
763	5067	1565
764	5074	1558
765	5080	1552
766	5087	1545
767	5093	1538
768	5099	1531
769	5106	1525
770	5112	1518
771	5119	1511
772	5125	1505
773	5131	1498
774	5138	1491
775	5144	1484
776	5150	1478
777	5157	1471
778	5163	1464
