iter	Logloss
0	0.4676965037
1	0.3728724904
2	0.3197649385
3	0.2964023918
4	0.2879905849
5	0.2853060152
6	0.2840985617
7	0.2673017357
8	0.2654236532
9	0.2630397643
10	0.2573832476
11	0.2545802279
12	0.2535589859
13	0.2507526714
14	0.2491166061
15	0.2473586758
16	0.245372995
17	0.243619078
18	0.2415788593
19	0.2398633073
20	0.2376257324
21	0.2368448574
22	0.2352259285
23	0.2339975546
24	0.2318774935
25	0.2303306523
26	0.2287984195
27	0.2263985834
28	0.2243105774
29	0.2225104409
30	0.2209521039
31	0.2170323401
32	0.2153270886
33	0.2145707764
34	0.2114120554
35	0.2100523489
36	0.2077859014
37	0.2066807324
38	0.2049101148
39	0.2024445737
40	0.2008513861
41	0.2002498544
42	0.1989420756
43	0.1973862156
44	0.1959059333
45	0.1938747287
46	0.1921774146
47	0.1912083136
48	0.1891624737
49	0.1878630934
50	0.1867630961
51	0.1850923862
52	0.1838287385
53	0.1820429683
54	0.1802518892
55	0.179266298
56	0.1776309914
57	0.1770707771
58	0.1762417457
59	0.1742036538
60	0.1731074856
61	0.171679794
62	0.1701776102
63	0.1684682786
64	0.167112113
65	0.1662515418
66	0.1649236246
67	0.1640636845
68	0.1622310536
69	0.1612398456
70	0.1600897732
71	0.1592185915
72	0.1587225272
73	0.1572659449
74	0.1563259763
75	0.1552697927
76	0.1538724073
77	0.1521731898
78	0.1512168257
79	0.1510784041
80	0.1506172559
81	0.1497654526
82	0.1483778365
83	0.1482227918
84	0.1468915606
85	0.1441979673
86	0.1431702435
87	0.1419798117
88	0.1412610501
89	0.1398783088
90	0.1393380323
91	0.1386444697
92	0.1379007124
93	0.1373083282
94	0.1363370956
95	0.1350818397
96	0.1342504111
97	0.1333127515
98	0.1330653123
99	0.1324478713
100	0.1319177715
101	0.1309411923
102	0.1299385794
103	0.1284869062
104	0.127489525
105	0.1267065728
106	0.1259656685
107	0.1250860878
108	0.1242349887
109	0.1232677669
110	0.1222262877
111	0.1218673419
112	0.120519769
113	0.1196799462
114	0.1191967584
115	0.1185223841
116	0.1171925716
117	0.116540819
118	0.1164015616
119	0.1156163563
120	0.1144663456
121	0.1137405648
122	0.1133563305
123	0.1117884778
124	0.1108612598
125	0.1099578813
126	0.1093214836
127	0.1088247994
128	0.1075008445
129	0.1069508052
130	0.1064888993
131	0.1057051184
132	0.1046739131
133	0.1043565407
134	0.1035779575
135	0.1026017298
136	0.1022871928
137	0.1018056365
138	0.1003982658
139	0.1001476478
140	0.09967300638
141	0.09863679023
142	0.09778906632
143	0.09697564142
144	0.0965042652
145	0.09575448856
146	0.09501909023
147	0.09413454882
148	0.093989514
149	0.09350004735
150	0.09256197011
151	0.0915292576
152	0.09096691785
153	0.08993709243
154	0.08963969935
155	0.08929435435
156	0.08864828504
157	0.08762059549
158	0.08696984616
159	0.08602489345
160	0.08553201151
161	0.08490152323
162	0.0840424425
163	0.08363974705
164	0.0832935282
165	0.08270053462
166	0.0821638796
167	0.08176068197
168	0.08150986015
169	0.08123969069
170	0.08068285767
171	0.07996656279
172	0.07933603518
173	0.07880423249
174	0.07828823374
175	0.07785852309
176	0.0774720738
177	0.07696088963
178	0.07601380764
179	0.07546356636
180	0.0748490808
181	0.07441169021
182	0.07408117444
183	0.07380093739
184	0.0735367004
185	0.07306350398
186	0.07257848068
187	0.07229186498
188	0.07179857644
189	0.07150324118
190	0.07117431978
191	0.07074124793
192	0.07051795132
193	0.07039431986
194	0.06955821625
195	0.0690672693
196	0.06886110471
197	0.0683890073
198	0.06809733282
199	0.06724406039
200	0.06679903877
201	0.06648563643
202	0.06589704214
203	0.06582793595
204	0.06522345163
205	0.06465181319
206	0.06435468736
207	0.06399087291
208	0.06358499508
209	0.06348566921
210	0.06312454657
211	0.06274463668
212	0.06242613356
213	0.06189558333
214	0.06159300593
215	0.06125795576
216	0.06088504036
217	0.06046417351
218	0.06015600305
219	0.06005500885
220	0.05971974124
221	0.05918534798
222	0.05877826649
223	0.05859250069
224	0.05832806673
225	0.05778775336
226	0.05764642307
227	0.05739938257
228	0.05684616134
229	0.05663044022
230	0.05620301588
231	0.05580209793
232	0.05553883321
233	0.05509302869
234	0.05452844817
235	0.05420413576
236	0.05389648281
237	0.05356524112
238	0.05339977349
239	0.05325861408
240	0.05283250118
241	0.0525393555
242	0.05215559713
243	0.05190969364
244	0.05132487616
245	0.05090109805
246	0.05064521564
247	0.05050391214
248	0.05021726617
249	0.04982178305
250	0.04956398809
251	0.04929372778
252	0.04887669169
253	0.04858077158
254	0.04844011355
255	0.04833161429
256	0.04800638403
257	0.04779360356
258	0.04749350191
259	0.04725566804
260	0.04699313185
261	0.04665958395
262	0.04654735803
263	0.04651415143
264	0.04624817046
265	0.04592260786
266	0.04579443817
267	0.04537556068
