iter	Passed	Remaining
304	15577	86568
305	15615	86447
306	15656	86339
307	15697	86231
308	15736	86115
309	15782	86040
310	15822	85930
311	15862	85817
312	15909	85746
313	15953	85659
314	15991	85544
315	16030	85430
316	16070	85319
317	16117	85252
318	16302	85909
319	16348	85831
320	16391	85738
321	16438	85666
322	16480	85563
323	16519	85454
324	16564	85371
325	16611	85299
326	16656	85215
327	16694	85102
328	16734	84995
329	16781	84923
330	16819	84809
331	16860	84709
332	16900	84604
333	16955	84573
334	16993	84459
335	17032	84352
336	17075	84264
337	17124	84205
338	17179	84175
339	17221	84079
340	17260	83972
341	17298	83860
342	17461	84353
343	17536	84419
344	17581	84338
345	17626	84261
346	17670	84175
347	17714	84091
348	17757	84003
349	17803	83928
350	17849	83858
351	17896	83786
352	17940	83704
353	17980	83602
354	18021	83505
355	18066	83432
356	18106	83329
357	18145	83226
358	18184	83119
359	18223	83019
360	18264	82923
361	18307	82839
362	18359	82795
363	18401	82706
364	18440	82603
365	18479	82502
366	18533	82465
367	18721	83026
368	18768	82958
369	18815	82887
370	18858	82805
371	18900	82716
372	18947	82646
373	18993	82575
374	19036	82492
375	19080	82410
376	19125	82335
377	19165	82240
378	19211	82167
379	19260	82108
380	19304	82033
381	19345	81938
382	19385	81843
383	19422	81737
384	19461	81638
385	19510	81582
386	19554	81502
387	19610	81472
388	19649	81375
389	19689	81280
390	19739	81227
391	19933	81768
392	19977	81688
393	20021	81610
394	20067	81542
395	20110	81458
396	20153	81373
397	20198	81300
398	20248	81246
399	20293	81172
400	20331	81074
401	20372	80982
402	20417	80912
403	20466	80850
404	20503	80749
405	20542	80653
406	20581	80556
407	20620	80458
408	20659	80366
409	20699	80274
410	20752	80232
411	20795	80152
412	20845	80100
413	20893	80039
414	20934	79955
415	21127	80448
416	21171	80370
417	21213	80285
418	21256	80205
419	21297	80120
420	21337	80027
421	21377	79938
422	21420	79858
423	21463	79779
424	21523	79763
425	21564	79676
426	21609	79606
427	21656	79541
428	21694	79446
429	21734	79355
430	21772	79259
431	21814	79178
432	21852	79084
433	21894	79001
434	21947	78961
435	21997	78909
436	22033	78806
437	22071	78712
438	22111	78624
439	22154	78547
440	22472	79444
441	22515	79364
442	22554	79272
443	22594	79182
444	22636	79101
445	22678	79019
446	22722	78944
447	22774	78896
448	22823	78838
449	22864	78755
450	22903	78663
451	22941	78568
452	22993	78523
453	23033	78435
454	23073	78347
455	23112	78257
456	23151	78166
457	23200	78112
458	23239	78022
459	23288	77964
460	23346	77939
461	23385	77849
462	23438	77807
463	23479	77726
464	23674	78149
465	23719	78081
466	23761	78000
467	23807	77933
468	23852	77862
469	23898	77795
470	23937	77708
471	23978	77625
472	24021	77550
473	24068	77487
474	24106	77395
475	24146	77307
476	24185	77221
477	24225	77136
478	24264	77047
479	24302	76959
480	24341	76870
481	24380	76784
482	24419	76697
483	24473	76657
484	24520	76594
485	24566	76529
486	24606	76445
487	24644	76356
488	24702	76328
489	24900	76732
490	24941	76654
491	24984	76579
492	25031	76514
493	25081	76464
494	25125	76391
495	25169	76321
496	25227	76290
497	25272	76222
498	25320	76164
499	25366	76098
500	25405	76013
501	25441	75920
502	25480	75834
503	25526	75770
504	25565	75683
505	25604	75600
506	25642	75512
507	25681	75426
508	25733	75380
509	25788	75342
510	25843	75305
511	25884	75226
512	25927	75153
513	26128	75540
514	26171	75466
515	26216	75398
516	26262	75334
517	26305	75260
518	26348	75186
519	26393	75119
520	26453	75095
521	26500	75033
522	26545	74967
523	26590	74898
524	26641	74848
525	26679	74763
526	26718	74679
527	26757	74595
528	26799	74521
529	26837	74435
530	26874	74348
531	26927	74302
532	26975	74245
533	27027	74199
534	27074	74139
535	27115	74062
536	27195	74090
537	27371	74381
538	27413	74306
539	27455	74230
540	27502	74169
541	27547	74103
542	27597	74051
543	27642	73983
544	27691	73929
545	27735	73858
546	27783	73802
547	27832	73746
548	27872	73665
549	27911	73585
550	27950	73503
551	27989	73421
552	28041	73374
553	28080	73293
554	28120	73214
555	28165	73148
556	28205	73071
557	28251	73009
558	28294	72937
559	28342	72881
560	28419	72898
561	28600	73180
562	28644	73112
563	28695	73060
564	28739	72992
565	28781	72921
566	28826	72853
567	28873	72794
568	28920	72733
569	28964	72664
570	29011	72604
571	29052	72528
572	29106	72487
573	29146	72409
574	29187	72333
575	29227	72255
576	29282	72216
577	29320	72135
578	29361	72059
579	29401	71982
580	29448	71922
581	29492	71856
582	29532	71778
583	29586	71736
584	29918	72367
585	29993	72373
586	30035	72300
587	30074	72219
588	30118	72152
589	30160	72079
590	30202	72006
591	30245	71935
592	30307	71909
593	30347	71831
594	30388	71758
595	30427	71679
596	30466	71598
597	30504	71518
598	30543	71437
599	30581	71357
600	30634	71311
601	30674	71235
602	30713	71155
603	30759	71093
604	30805	71031
605	30845	70955
606	30886	70880
607	30924	70800
608	30967	70732
609	31167	71021
610	31208	70945
611	31250	70874
612	31293	70804
613	31340	70745
614	31382	70674
615	31424	70604
616	31468	70536
617	31514	70474
618	31561	70413
619	31599	70333
620	31655	70295
621	31695	70220
622	31748	70173
623	31787	70094
624	31826	70018
625	31864	69938
626	31902	69860
627	31954	69811
628	31997	69744
629	32043	69682
630	32084	69608
631	32120	69525
632	32164	69461
633	32365	69734
634	32413	69675
635	32455	69604
636	32501	69544
637	32546	69480
638	32587	69407
639	32632	69344
640	32692	69313
641	32738	69250
642	32788	69197
643	32830	69128
644	32878	69069
645	32918	68995
646	32972	68952
647	33018	68889
648	33066	68833
649	33114	68776
650	33171	68738
651	33219	68679
652	33266	68620
653	33315	68566
654	33352	68488
655	33400	68430
656	33608	68700
657	33651	68633
658	33694	68565
659	33740	68502
660	33786	68441
661	33829	68374
662	33872	68307
663	33914	68237
664	33971	68198
665	34014	68131
666	34065	68079
667	34104	68004
668	34159	67960
669	34197	67884
670	34236	67808
671	34274	67732
672	34312	67656
673	34365	67608
674	34402	67530
675	34441	67455
676	34480	67382
677	34528	67325
678	34569	67254
679	34624	67211
680	34830	67462
681	34878	67404
682	34922	67339
683	34966	67275
684	35009	67208
685	35054	67144
686	35095	67074
687	35141	67014
688	35183	66945
689	35228	66883
690	35268	66811
691	35321	66764
692	35367	66702
693	35416	66647
694	35457	66577
695	35495	66503
696	35533	66428
697	35589	66386
698	35628	66312
699	35670	66244
700	35717	66186
701	35764	66129
702	35804	66057
703	35969	66216
704	36067	66252
705	36112	66188
706	36156	66124
707	36199	66059
708	36242	65992
709	36285	65927
710	36331	65866
711	36377	65806
712	36419	65739
713	36469	65685
714	36507	65611
715	36548	65541
716	36589	65472
717	36640	65422
718	36687	65363
719	36727	65292
720	36764	65217
721	36801	65141
722	36840	65068
723	36880	65000
724	36927	64941
725	36966	64869
726	37007	64801
727	37055	64744
728	37267	64974
729	37311	64911
730	37352	64842
731	37398	64783
732	37445	64724
733	37488	64659
734	37534	64599
735	37578	64537
736	37623	64476
737	37673	64422
738	37713	64353
739	37754	64284
740	37795	64216
741	37834	64145
742	37882	64088
743	37922	64019
744	37961	63948
745	38003	63883
746	38043	63813
747	38082	63743
748	38126	63680
749	38170	63617
750	38214	63554
751	38253	63485
752	38578	63888
753	38639	63852
754	38682	63787
755	38725	63723
756	38769	63659
757	38811	63593
758	38871	63556
759	38913	63490
760	38955	63424
761	38999	63361
762	39040	63293
763	39094	63247
764	39133	63176
765	39170	63101
766	39208	63030
767	39247	62960
768	39297	62907
769	39345	62850
770	39392	62793
771	39433	62726
772	39491	62685
773	39534	62622
774	39574	62553
775	39615	62486
776	39819	62675
777	39880	62640
778	39924	62577
779	39968	62515
780	40013	62454
781	40056	62390
782	40113	62347
783	40158	62286
784	40207	62232
785	40253	62172
786	40305	62121
787	40345	62054
788	40394	62000
789	40440	61940
790	40479	61871
791	40519	61802
792	40568	61747
793	40617	61693
794	40664	61636
795	40705	61569
796	40752	61512
797	40788	61438
798	40841	61389
799	40965	61447
800	41098	61520
801	41141	61455
802	41182	61389
803	41225	61326
804	41273	61269
805	41317	61207
806	41362	61146
807	41409	61088
808	41459	61036
809	41508	60982
810	41552	60919
811	41592	60851
812	41632	60784
813	41671	60715
814	41709	60644
815	41748	60575
816	41787	60508
817	41826	60438
818	41865	60369
819	41903	60300
820	41954	60248
821	42000	60190
822	42045	60131
823	42088	60067
824	42303	60249
825	42346	60186
826	42389	60123
827	42431	60059
828	42493	60024
829	42541	59967
830	42586	59908
831	42630	59846
832	42675	59786
833	42719	59725
834	42760	59659
835	42798	59590
836	42841	59528
837	42880	59459
838	42920	59393
839	42955	59319
840	43001	59261
841	43039	59192
842	43078	59123
843	43129	59072
844	43172	59010
845	43221	58956
846	43261	58890
847	43302	58825
848	43380	58811
849	43575	58955
850	43616	58890
851	43659	58827
852	43703	58766
853	43749	58707
854	43797	58652
855	43836	58585
856	43878	58522
857	43926	58466
858	43973	58409
859	44013	58343
860	44049	58272
861	44088	58204
862	44129	58140
863	44177	58084
864	44224	58028
865	44262	57960
866	44298	57889
867	44337	57822
868	44373	57751
869	44414	57688
870	44462	57632
871	44511	57579
872	44550	57512
873	44827	57751
874	44953	57797
875	44992	57730
876	45032	57663
877	45071	57596
878	45115	57535
879	45157	57472
880	45213	57427
881	45256	57366
882	45310	57318
883	45355	57259
884	45400	57199
885	45444	57139
886	45484	57073
887	45522	57005
